prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Can you find the capital of Kumasi district in Ghana?,get_district_capital_by_name,get_district_capital_by_name,True,True,2812.2940063476562,category_33,medium,llama-3.3-70b,,rag,2,0,False,,category_33,"['category_18', 'category_25', 'category_35', 'category_28', 'category_33', 'category_15', 'category_36', 'category_26', 'category_34']",False,False,False,[],,,0,{'name': True},,,0,,,1241,17,1258,True,"['get_district_capital_by_name', 'v1_city', 'get_specific_country', 'search_restaurants_by_town', 'get_countries', 'gethospitalsbyname', 'get_humidty', 'get_the_timezones', 'get_tamil_calendar_date', 'get_ip_location']",1,False,False,,,,[],[]
Get information about the team named 'Fnatic' from the League of Legends Esports API.,get_teams_and_players,get_teams_and_players,True,True,323.17113876342773,category_13,medium,llama-3.3-70b,,rag,2,0,False,,category_13,"['category_18', 'category_10', 'category_25', 'category_33', 'category_13', 'category_12', 'category_36', 'category_26', 'category_1', 'category_34']",False,False,False,[],,,0,{'name': True},,,0,,,1548,14,1562,True,"['get_teams_and_players', 'matchschedules', 'search_return_flights', 'get_countries', 'get_tamil_calendar_date', 'get_the_timezones', 'dribbble', 'v1_city', 'web_pair_details', 'get_ip_location']",1,False,False,,,,[],[]
List the last 100 followers of TikTok user 'user456'.,user_follower_list,user_follower_list,True,True,422.41787910461426,category_10,hard,llama-3.3-70b,,rag,2,0,False,,category_10,"['category_18', 'category_10', 'category_2', 'category_3', 'category_15', 'category_21', 'category_17', 'category_37', 'category_12', 'category_38']",False,False,False,[],,,0,"{'user_id': True, 'count': True}",,,0,,,1502,23,1525,True,"['user_follower_list', 'dribbble', 'staffs_get_short_info', 'artist_singles', 'v1_stars', 'getpercentage', 'recordcount', 'random_company', 'upvote_riddle', 'get_artist']",1,False,False,,,,[],[]
Suggest some tickers similar to GOOG.,symbols_suggested,symbols_suggested,True,True,569.1156387329102,category_37,medium,llama-3.3-70b,,rag,2,0,False,,category_37,"['category_18', 'category_35', 'category_2', 'category_31', 'category_37', 'category_12', 'category_1', 'category_38']",False,False,False,[],,,0,{'ticker_slug': True},,,0,,,1485,15,1500,True,"['symbols_suggested', 'web_pair_details', 'upvote_riddle', 'update_level', 'dribbble', 'random_company', 'matchschedules', 'smart_phones', 'regular_dice', 'v1_stars']",1,False,False,,,,[],[]
"Retrieve the catalog albums from Billboard for the week starting on July 4, 2023.",catalog_albums,catalog_albums,True,True,515.8309936523438,category_2,medium,llama-3.3-70b,,rag,2,0,False,,category_2,"['category_10', 'category_2', 'category_23', 'category_31', 'category_33', 'category_21', 'category_17', 'category_12', 'category_36', 'category_38']",False,False,False,[],,,0,{'week': True},,,0,,,1217,18,1235,True,"['catalog_albums', 'song_info', 'get_podcast_metadata', 'artist_singles', 'ufc_fight_night_vettori_vs_cannonier_june_17_2023', 'get_artist', 'get_tamil_calendar_date', 'smart_phones', 'topic', 'get_countries']",1,False,False,,,,[],[]
"Remove duplicates from the list [1, 2, 2, 3, 4, 4, 5].",remove_duplicates,remove_duplicates,True,True,643.1546211242676,category_19,medium,llama-3.3-70b,,rag,2,0,False,,category_19,"['category_10', 'category_35', 'category_2', 'category_19', 'category_7', 'category_17', 'category_37', 'category_38', 'category_6']",False,False,False,[],,,0,{'lst': True},,,0,,,1412,29,1441,True,"['remove_duplicates', 'regular_dice', 'v1_stars', 'probability_of_consecutive_rolls', 'random_company', 'crypto_exchanges', 'user_follower_list', 'calculate_card_game_probability', 'symbols_suggested', 'smart_phones']",1,False,False,,,,[],[]
Calculate the profit from an investment of $5000 at a 5% annual return rate over 10 years.,investment_profit,investment_profit,True,True,473.96063804626465,category_18,expert,llama-3.3-70b,,rag,2,0,False,,category_18,"['category_18', 'category_10', 'category_35', 'category_3', 'category_31', 'category_33', 'category_7', 'category_12', 'category_4', 'category_6']",False,False,False,[],,,0,"{'amount': True, 'rate': True, 'years': True}",,,0,,,1671,22,1693,True,"['investment_profit', 'company_income_statement', 'rocp', 'calculate_card_game_probability', 'calculate_angle', 'probability_of_consecutive_rolls', 'getpercentage', 'search_return_flights', 'regular_dice', 'get_district_capital_by_name']",1,False,False,,,,[],[]
Get a sentence fragment about a mathematical property of 55.,get_math_fact,get_math_fact,True,True,436.92874908447266,category_14,hard,llama-3.3-70b,,rag,2,0,False,,category_14,"['category_18', 'category_35', 'category_3', 'category_31', 'category_7', 'category_38', 'category_4', 'category_6', 'category_14']",False,False,False,[],,,0,"{'number': True, 'fragment': True}",,,0,,,1481,18,1499,True,"['get_math_fact', 'calculate_angle', 'update_level', 'company_income_statement', 'probability_of_consecutive_rolls', 'calculate_card_game_probability', 'regular_dice', 'upvote_riddle', 'investment_profit', 'getpercentage']",1,False,False,,,,[],[]
Verify 'support@example.net' with full SMTP verification.,verify_an_email,verify_an_email,True,True,453.25565338134766,category_37,hard,llama-3.3-70b,,rag,2,0,False,,category_37,"['category_18', 'category_35', 'category_2', 'category_3', 'category_21', 'category_17', 'category_37', 'category_4', 'category_34']",False,False,False,[],,,0,"{'email': True, 'smtp': True}",,,0,,,1220,25,1245,True,"['verify_an_email', 'dribbble', 'getpercentage', 'regular_dice', 'crypto_exchanges', 'get_ip_location', 'artist_singles', 'random_company', 'text_sentiment_analysis', 'recordcount']",1,False,False,,,,[],[]
Get the outcome of the API request with ID 'xyz789' from the face comparison service.,get_call,get_call,True,True,693.0110454559326,category_13,medium,llama-3.3-70b,,rag,2,0,False,,category_13,"['category_18', 'category_10', 'category_25', 'category_3', 'category_13', 'category_37', 'category_12', 'category_38']",False,False,False,[],,,0,{'request_id': True},,,0,,,1689,13,1702,True,"['get_call', 'gethospitalsbyname', 'getpercentage', 'search_return_flights', 'get_teams_and_players', 'v1_city', 'v1_stars', 'smart_phones', 'dribbble', 'web_pair_details']",1,False,False,,,,[],[]
