prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
How will the evolution of 'Canis lupus familiaris' (domestic dog) look like over 50 years according to Darwin's model?,predict_evolution_rate,predict_evolution_rate,True,True,389.50562477111816,category_11,expert,llama-3.3-70b,,hybrid,2,0,False,True,category_11,"['category_11', 'category_15', 'category_10']",False,False,False,[],,,0,"{'species': True, 'years': True, 'model': True}",,,0,,,865,28,893,,[],,False,False,,,,[],[]
"Fetch the annual financial statements (income, balance, cash) for Alibaba Group Holding Ltd (BABA) from the Hong Kong market.",stock_get_financial_stmts,stock_get_financial_stmts,True,True,349.9772548675537,category_19,expert,llama-3.3-70b,,hybrid,2,0,False,True,category_19,"['category_29', 'category_24', 'category_19']",False,False,False,[],,,0,"{'frequency': True, 'symbol': True, 'statement_type': True, 'region': True}",,,0,,,866,36,902,,[],,False,False,,,,[],[]
Calculate the ROCP for Apple Inc. stock over the last 9 days using daily intervals and the closing prices.,rocp,rocp,True,True,326.8303871154785,category_12,expert,llama-3.3-70b,,hybrid,2,0,False,True,category_12,"['category_12', 'category_29', 'category_24']",False,False,False,[],,,0,"{'symbol': True, 'interval': True, 'time_period': True, 'series_type': True}",,,0,,,771,36,807,,[],,False,False,,,,[],[]
Lookup the domain 'association' with the extension 'asso.nc' to check its registration status.,get_domaine,get_domaine,True,True,530.0905704498291,category_38,hard,llama-3.3-70b,,hybrid,2,0,False,True,category_38,"['category_10', 'category_38', 'category_39']",False,False,False,[],,,0,"{'ext': True, 'nom': True}",,,0,,,703,17,720,,[],,False,False,,,,[],[]
Retrieve earnings information for Amazon.com Inc.,earnings,earnings,True,False,805.4347038269043,category_24,medium,llama-3.3-70b,,hybrid,2,0,False,True,category_24,"['category_24', 'category_29', 'category_14']",False,False,False,[],,,0,{'symb': False},,,0,,,843,12,855,,[],,False,False,,,,[],[]
Can you find details about the song with ID '12345' in French?,shazam_songs_get_details,shazam_songs_get_details,True,True,659.5265865325928,category_19,medium,llama-3.3-70b,,hybrid,2,0,False,True,category_19,"['category_21', 'category_19', 'category_12']",False,False,False,[],,,0,"{'is_id': True, 'locale': True}",,,0,,,1589,24,1613,,[],,False,False,,,,[],[]
What are the room facility types available for ID 12345 and facility type ID 67890?,list_of_room_facility_types,list_of_room_facility_types,True,True,319.5345401763916,category_13,medium,llama-3.3-70b,,hybrid,2,0,False,True,category_13,"['category_13', 'category_34', 'category_35']",False,False,False,[],,,0,"{'room_facility_type_id': True, 'facility_type_id': True}",,,0,,,603,27,630,,[],,False,False,,,,[],[]
Search for airports in New York.,airport_search,airport_search,True,True,380.5234432220459,category_40,medium,llama-3.3-70b,,hybrid,2,0,False,True,category_40,"['category_40', 'category_39', 'category_34']",False,False,False,[],,,0,{'query': True},,,0,,,482,12,494,,[],,False,False,,,,[],[]
List all unconfirmed transactions in the Bitcoin blockchain.,get_mempool_v2,get_mempool_v2,True,True,825.9682655334473,category_7,hard,llama-3.3-70b,,hybrid,2,0,False,True,category_7,"['category_7', 'category_29', 'category_25']",False,False,False,[],,,0,{'blockchain': True},,,0,,,1059,26,1085,,[],,False,False,,,,[],[]
What is the historical Total Value Locked (TVL) data for the Ethereum chain?,charts_chain,charts_chain,True,True,339.59507942199707,category_6,medium,llama-3.3-70b,,hybrid,2,0,False,True,category_6,"['category_6', 'category_1', 'category_29']",False,False,False,[],,,0,{'chain': True},,,0,,,1069,11,1080,,[],,False,False,,,,[],[]
