prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
How will the evolution of 'Canis lupus familiaris' (domestic dog) look like over 50 years according to Darwin's model?,predict_evolution_rate,predict_evolution_rate,True,True,4165.956735610962,category_11,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,category_11,"['category_11', 'category_22', 'category_31', 'category_17']",False,False,False,[],,,0,"{'species': True, 'years': True, 'model': True}",,,0,4,threshold,1036,28,1064,True,"['predict_evolution_rate', 'v1_dogs', 'v1_animals', 'getpetbyid']",1,False,False,,,,[],[]
"Fetch the annual financial statements (income, balance, cash) for Alibaba Group Holding Ltd (BABA) from the Hong Kong market.",stock_get_financial_stmts,stock_get_financial_stmts,True,True,407.2134494781494,category_19,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,category_19,"['category_40', 'category_19', 'category_24', 'category_22', 'category_33', 'category_29', 'category_9', 'category_13', 'category_15', 'category_27', 'category_14', 'category_1', 'category_16', 'category_17', 'category_34', 'category_6', 'category_23', 'category_32']",False,False,False,[],,,0,"{'frequency': True, 'symbol': True, 'statement_type': True, 'region': True}",,,0,20,bounded,2614,36,2650,True,"['balansheet_financials', 'stock_get_financial_stmts', 'company_balance_sheet', 'basic_daily', 'stock_get_total_revenue', 'earnings', 'get_5_year_historical_monthly_prices', 'earnings_history', 'stock_quotes', 'get_3_month_historical_daily_prices', 'dividends', 'stock_price', 'stock_get_annual_avg_div_yield', 'quote_get_margin_requirements', 'getlistbysecuritiescode', 'get_all_companies_paginated', 'stock_get_stock_price', 'fetchdividends', 'yh_historical', 'stockprice']",2,False,False,,,,[],[]
Calculate the ROCP for Apple Inc. stock over the last 9 days using daily intervals and the closing prices.,rocp,rocp,True,True,563.7321472167969,category_12,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,category_12,"['category_12', 'category_37', 'category_8']",False,False,False,[],,,0,"{'symbol': True, 'interval': True, 'time_period': True, 'series_type': True}",,,0,3,threshold,820,36,856,True,"['rocp', 'calculate_investment_return', 'stock_get_daily_low']",1,False,False,,,,[],[]
Lookup the domain 'association' with the extension 'asso.nc' to check its registration status.,get_domaine,get_domaine,True,True,344.35296058654785,category_38,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,category_38,"['category_38', 'category_26', 'category_4', 'category_10', 'category_36']",False,False,False,[],,,0,"{'ext': True, 'nom': True}",,,0,5,threshold,664,17,681,True,"['get_domaine', 'namebydomain', 'maclookup', 'whois', 'is_valid_ip_address']",1,False,False,,,,[],[]
Retrieve earnings information for Amazon.com Inc.,earnings,earnings,True,False,636.5494728088379,category_24,medium,llama-3.3-70b,,adaptive_rag,2,0,False,,category_24,"['category_15', 'category_24', 'category_19', 'category_33', 'category_29', 'category_9', 'category_13', 'category_27', 'category_20', 'category_14', 'category_1', 'category_16', 'category_18', 'category_17', 'category_34', 'category_28', 'category_32', 'category_36']",False,False,False,[],,,0,{'symb': False},,,0,20,bounded,2528,12,2540,True,"['earnings', 'earnings_history', 'getlatestbyedinetcode', 'stock_get_total_revenue', 'basic_daily', 'balansheet_financials', 'company_balance_sheet', 'sources', 'getlistbysecuritiescode', 'stock_quotes', 'yh_historical', 'stock_calendar_events', 'stock_get_stock_price', 'stock_price', 'get_host_list_version_hosts_get', 'market_most_actives', 'stock_get_financial_stmts', 'currency_options', 'get_all_companies_paginated', 'independent_albums']",1,False,False,,,,[],[]
Can you find details about the song with ID '12345' in French?,shazam_songs_get_details,shazam_songs_get_details,True,True,439.9394989013672,category_19,medium,llama-3.3-70b,,adaptive_rag,2,0,False,,category_19,"['category_4', 'category_19', 'category_36']",False,False,False,[],,,0,"{'is_id': True, 'locale': True}",,,0,4,threshold,777,24,801,True,"['searchcnit', 'shazam_songs_get_details', 'vin_decoder', 'view_song_copy']",2,False,False,,,,[],[]
List all room facility types with ID '101' and '202'.,list_of_room_facility_types,list_of_room_facility_types,True,False,357.33985900878906,category_13,medium,llama-3.3-70b,,adaptive_rag,2,0,False,,category_13,"['category_9', 'category_13', 'category_37', 'category_14']",False,False,False,[],,,0,"{'room_facility_type_id': True, 'facility_type_id': False}",,,0,4,threshold,708,33,741,True,"['list_of_room_facility_types', 'min_meeting_rooms', 'facilities_lookup', 'structural_analysis']",1,False,False,,,,[],[]
Search for airports in New York.,airport_search,airport_search,True,True,514.6574974060059,category_40,medium,llama-3.3-70b,,adaptive_rag,2,0,False,,category_40,"['category_40', 'category_39', 'category_5', 'category_22', 'category_29', 'category_33', 'category_26', 'category_10', 'category_31', 'category_35', 'category_34', 'category_37']",False,False,False,[],,,0,{'query': True},,,0,15,threshold,2150,12,2162,True,"['airport_search', 'airports_direct_routes_for_an_airport', 'airports_by_keyword', 'nearest_airport_from_postal_code', 'locations', 'facilities_lookup', 'geocode', 'search_return_flights', 'ip_geolocation_lookup', 'get_geo_location_of_ip_address', 'addresses', 'by_location', 'geocodingsearch', 'airplanes_by_brand', 'get_ip_location']",1,False,False,,,,[],[]
List all unconfirmed transactions in the Bitcoin blockchain.,get_mempool_v2,get_mempool_v2,True,True,376.3575553894043,category_7,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,category_7,"['category_39', 'category_29', 'category_7', 'category_12', 'category_25', 'category_31', 'category_14', 'category_3', 'category_18', 'category_35', 'category_6', 'category_23', 'category_28']",False,False,False,[],,,0,{'blockchain': True},,,0,17,threshold,2438,26,2464,True,"['get_mempool_v2', 'tokens', 'account_transaction_history', 'web_pair_details', 'transactions', 'get_all_advisories', 'getlatestbyedinetcode', 'random_crypto', 'fetchdividends', 'charts_chain', 'can_attend_all_meetings', 'balansheet_financials', 'metadata', 'dividends', 'coins_search', 'currencies', 'review_filters_list']",1,False,False,,,,[],[]
What is the historical Total Value Locked (TVL) data for the Ethereum chain?,charts_chain,charts_chain,True,True,819.4198608398438,category_6,medium,llama-3.3-70b,,adaptive_rag,2,0,False,,category_6,"['category_15', 'category_22', 'category_33', 'category_9', 'category_25', 'category_13', 'category_27', 'category_1', 'category_18', 'category_35', 'category_17', 'category_8', 'category_6', 'category_36']",False,False,False,[],,,0,{'chain': True},,,0,18,threshold,2799,11,2810,True,"['charts_chain', 'yh_historical', 'earnings_history', 'getlatestbyedinetcode', 'metadata', 't3ma', 'currency_options', 'get_5_year_historical_monthly_prices', 'last_year_summary', 'drug_info', 'stockprice', 'forex_quotes', 'stock_price', 'get_meta_data', 'stochrsi', 'straddle', 'stock_get_total_revenue', 'basic_daily']",1,False,False,,,,[],[]
