prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Can you find the capital of Kumasi district in Ghana?,get_district_capital_by_name,get_district_capital_by_name,True,True,3684.9584579467773,category_33,medium,llama-3.3-70b,,adaptive_rag,2,0,False,,category_33,"['category_33', 'category_13', 'category_12', 'category_10', 'category_37', 'category_3', 'category_14', 'category_18', 'category_34', 'category_25', 'category_28', 'category_2']",False,False,False,[],,,0,{'name': True},,,0,15,bounded,2337,17,2354,True,"['get_district_capital_by_name', 'v1_city', 'get_specific_country', 'get_ip_location', 'catalog_albums', 'getpercentage', 'get_call', 'dribbble', 'rocp', 'symbols_suggested', 'get_podcast_metadata', 'get_math_fact', 'search_return_flights', 'web_pair_details', 'list_all_conversation_turns']",1,False,False,,,,[],[]
Get information about the team named 'Fnatic' from the League of Legends Esports API.,get_teams_and_players,get_teams_and_players,True,True,430.06181716918945,category_13,medium,llama-3.3-70b,,adaptive_rag,2,0,False,,category_13,"['category_33', 'category_13', 'category_12', 'category_10', 'category_31', 'category_37', 'category_3', 'category_18', 'category_34', 'category_25', 'category_28', 'category_2']",False,False,False,[],,,0,{'name': True},,,0,15,bounded,2317,14,2331,True,"['get_teams_and_players', 'search_return_flights', 'dribbble', 'v1_city', 'web_pair_details', 'get_ip_location', 'get_podcast_metadata', 'get_specific_country', 'v1_stars', 'ufc_fight_night_vettori_vs_cannonier_june_17_2023', 'get_call', 'get_district_capital_by_name', 'getpercentage', 'catalog_albums', 'verify_an_email']",1,False,False,,,,[],[]
List the last 100 followers of TikTok user 'user456'.,user_follower_list,user_follower_list,True,True,390.1097774505615,category_10,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,category_10,"['category_19', 'category_7', 'category_12', 'category_13', 'category_10', 'category_31', 'category_3', 'category_17', 'category_18', 'category_34', 'category_25', 'category_37', 'category_2']",False,False,False,[],,,0,"{'user_id': True, 'count': True}",,,0,15,bounded,2196,19,2215,True,"['user_follower_list', 'dribbble', 'v1_stars', 'getpercentage', 'recordcount', 'probability_of_consecutive_rolls', 'web_pair_details', 'get_teams_and_players', 'get_podcast_metadata', 'get_ip_location', 'catalog_albums', 'symbols_suggested', 'v1_city', 'remove_duplicates', 'ufc_fight_night_vettori_vs_cannonier_june_17_2023']",1,False,False,,,,[],[]
Suggest some tickers similar to GOOG.,symbols_suggested,symbols_suggested,True,True,640.7787799835205,category_37,medium,llama-3.3-70b,,adaptive_rag,2,0,False,,category_37,"['category_7', 'category_12', 'category_10', 'category_31', 'category_14', 'category_28', 'category_3', 'category_18', 'category_34', 'category_37', 'category_2']",False,False,False,[],,,0,{'ticker_slug': True},,,0,15,bounded,2631,15,2646,True,"['symbols_suggested', 'web_pair_details', 'dribbble', 'v1_stars', 'get_math_fact', 'get_specific_country', 'rocp', 'company_income_statement', 'getpercentage', 'probability_of_consecutive_rolls', 'get_ip_location', 'catalog_albums', 'search_return_flights', 'user_follower_list', 'list_all_conversation_turns']",1,False,False,,,,[],[]
"Retrieve the catalog albums from Billboard for the week starting on July 4, 2023.",catalog_albums,catalog_albums,True,True,837.5465869903564,category_2,medium,llama-3.3-70b,,adaptive_rag,2,0,False,,category_2,"['category_33', 'category_12', 'category_13', 'category_10', 'category_31', 'category_14', 'category_28', 'category_17', 'category_34', 'category_25', 'category_37', 'category_2']",False,False,False,[],,,0,{'week': True},,,0,15,bounded,2352,18,2370,True,"['catalog_albums', 'get_podcast_metadata', 'ufc_fight_night_vettori_vs_cannonier_june_17_2023', 'search_return_flights', 'v1_stars', 'recordcount', 'get_math_fact', 'web_pair_details', 'get_call', 'company_income_statement', 'get_specific_country', 'user_follower_list', 'v1_city', 'get_ip_location', 'get_district_capital_by_name']",1,False,False,,,,[],[]
"I need to clean up a list with numbers and strings mixed, like [2, 'two', 2, 'three', 'three', 4, 'four', 'four'].",remove_duplicates,remove_duplicates,True,True,1612.307071685791,category_19,medium,llama-3.3-70b,,adaptive_rag,2,0,False,,category_19,"['category_19', 'category_33', 'category_7', 'category_12', 'category_13', 'category_10', 'category_31', 'category_14', 'category_3', 'category_17', 'category_25', 'category_37']",False,False,False,[],,,0,{'lst': True},,,0,15,bounded,2651,32,2683,True,"['remove_duplicates', 'list_all_conversation_turns', 'web_pair_details', 'v1_city', 'get_math_fact', 'probability_of_consecutive_rolls', 'symbols_suggested', 'get_teams_and_players', 'v1_stars', 'getpercentage', 'company_income_statement', 'get_district_capital_by_name', 'verify_an_email', 'recordcount', 'user_follower_list']",1,False,False,,,,[],[]
"What would be the profit from investing $10,000 at an annual return rate of 6% for 5 years?",investment_profit,investment_profit,True,True,2993.577480316162,category_18,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,category_18,"['category_12', 'category_31', 'category_18']",False,False,False,[],,,0,"{'amount': True, 'rate': True, 'years': True}",,,0,3,elbow,842,22,864,True,"['investment_profit', 'rocp', 'company_income_statement']",1,False,False,,,,[],[]
Can you provide a sentence fragment about a mathematical property of 13?,get_math_fact,get_math_fact,True,True,2454.090356826782,category_14,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,category_14,"['category_33', 'category_7', 'category_12', 'category_13', 'category_10', 'category_31', 'category_14', 'category_3', 'category_28', 'category_18', 'category_17', 'category_37']",False,False,False,[],,,0,"{'number': True, 'fragment': True}",,,0,14,threshold,2190,18,2208,True,"['get_math_fact', 'company_income_statement', 'probability_of_consecutive_rolls', 'investment_profit', 'rocp', 'web_pair_details', 'get_district_capital_by_name', 'recordcount', 'getpercentage', 'search_return_flights', 'symbols_suggested', 'get_call', 'verify_an_email', 'get_specific_country']",1,False,False,,,,[],[]
Verify 'support@example.net' with full SMTP verification.,verify_an_email,verify_an_email,True,True,828.117847442627,category_37,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,category_37,"['category_3', 'category_17', 'category_18', 'category_34', 'category_37']",False,False,False,[],,,0,"{'email': True, 'smtp': True}",,,0,5,threshold,739,25,764,True,"['verify_an_email', 'dribbble', 'getpercentage', 'get_ip_location', 'recordcount']",1,False,False,,,,[],[]
Get the outcome of the API request with ID 'xyz789' from the face comparison service.,get_call,get_call,True,True,1389.3349170684814,category_13,medium,llama-3.3-70b,,adaptive_rag,2,0,False,,category_13,"['category_33', 'category_13', 'category_12', 'category_10', 'category_31', 'category_28', 'category_3', 'category_18', 'category_17', 'category_34', 'category_25', 'category_37']",False,False,False,[],,,0,{'request_id': True},,,0,15,bounded,2292,13,2305,True,"['get_call', 'getpercentage', 'search_return_flights', 'get_teams_and_players', 'v1_city', 'v1_stars', 'dribbble', 'web_pair_details', 'verify_an_email', 'recordcount', 'symbols_suggested', 'get_ip_location', 'get_district_capital_by_name', 'get_specific_country', 'ufc_fight_night_vettori_vs_cannonier_june_17_2023']",1,False,False,,,,[],[]
