prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Notify when device goes offline,configure_device_alert,configure_device_alert,True,,1363.7540340423584,iot_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,iot_operations,"['iot_operations', 'notification_operations', 'scheduling_operations']",False,False,False,[],,,0,{},,,0,,,888,48,936,,[],,False,False,,,,[],[]
Create performance report PDF,generate_report,generate_report,True,,1153.1875133514404,social_media_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,social_media_operations,"['analytics_operations', 'monitoring_operations', 'social_media_operations']",False,False,False,[],,,0,{},,,0,,,808,40,848,,[],,False,False,,,,[],[]
Complete discharge documentation,generate_discharge_summary,generate_discharge_summary,True,,1927.0310401916504,healthcare_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,healthcare_operations,"['healthcare_operations', 'logging_operations', 'text_operations']",False,False,False,[],,,0,{},,,0,,,1375,61,1436,,[],,False,False,,,,[],[]
Generate LinkedIn post content,generate_content,generate_content,True,,1142.899990081787,social_media_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,social_media_operations,"['social_media_operations', 'text_operations', 'logging_operations']",False,False,False,[],,,0,{},,,0,,,927,28,955,,[],,False,False,,,,[],[]
Archive completed records,archive_data,archive_data,True,,1554.4719696044922,data_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,data_operations,"['data_operations', 'queue_operations', 'cloud_storage_operations']",False,False,False,[],,,0,{},,,0,,,977,63,1040,,[],,False,False,,,,[],[]
Generate the first 15 Fibonacci numbers,fibonacci,fibonacci,True,,1739.5148277282715,math_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,math_operations,"['math_operations', 'system_operations', 'security_operations']",False,False,False,[],,,0,{},,,0,,,1611,23,1634,,[],,False,False,,,,[],[]
Verify the bank account with micro-deposits,verify_payment_method,verify_payment_method,True,,1713.2182121276855,payment_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,payment_operations,"['payment_operations', 'authentication_operations', 'system_operations']",False,False,False,[],,,0,{},,,0,,,1436,31,1467,,[],,False,False,,,,[],[]
Release the lock,manage_cache_locks,,False,,1037.3389720916748,caching_operations,expert,llama3.2:3b,Model did not call any tool,hybrid,2,0,False,,,"['secrets_operations', 'security_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,,,1004,13,1017,,[],,False,False,,,,[],[]
How do I get to Central Park from here?,get_directions,get_directions,True,,1035.9039306640625,location_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,location_operations,"['location_operations', 'monitoring_operations', 'web_operations']",False,False,False,[],,,0,{},,,0,,,744,32,776,,[],,False,False,,,,[],[]
Calculate the MD5 checksum of this text,hash_data,hash_data,True,,1664.517879486084,system_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,system_operations,"['system_operations', 'math_operations', 'text_operations']",False,False,False,[],,,0,{},,,0,,,1382,37,1419,,[],,False,False,,,,[],[]
