prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Update session hash,cache_hash_ops,cache_hash_ops,True,,6804.4593334198,caching_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,caching_operations,"['messaging_operations', 'authentication_operations', 'system_operations', 'caching_operations', 'text_operations', 'testing_operations', 'data_operations', 'calendar_operations', 'cloud_storage_operations', 'web_operations', 'security_operations', 'secrets_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2310,32,2342,True,"['cache_hash_ops', 'http_put', 'reset_password', 'cache_warm', 'enable_access_logging', 'set_object_lock', 'get_secret', 'audit_auth_logs', 'configure_cache_cluster', 'update_event', 'manage_storage_notifications', 'revoke_api_key', 'create_api_key', 'encode_decode', 'execute_transaction', 'rotate_secret', 'decrypt_file', 'archive_conversation', 'run_mutation_testing', 'correct_spelling']",1,False,False,,,,[],[]
Set up dead letter queue,set_redrive_policy,configure_dead_letter_queue,False,,2996.526002883911,queue_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,queue_operations,"['messaging_operations', 'healthcare_operations', 'text_operations', 'monitoring_operations', 'testing_operations', 'data_operations', 'ecommerce_operations', 'queue_operations', 'ai_ml_operations', 'notification_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2382,54,2436,True,"['configure_dead_letter_queue', 'set_redrive_policy', 'subscribe_to_queue', 'process_jobs', 'get_queue_metrics', 'schedule_recurring', 'get_job_status', 'pin_message', 'configure_quiet_hours', 'archive_conversation', 'configure_shipping_rules', 'text_to_speech', 'send_sms', 'run_chaos_testing', 'create_message_reaction', 'correct_spelling', 'create_metric', 'execute_transaction', 'create_chat_room', 'document_clinical_note']",2,False,False,,,,[],[]
Turn on request logging,enable_access_logging,enable_access_logging,True,,1085.1819515228271,cloud_storage_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,cloud_storage_operations,"['logging_operations', 'cloud_storage_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,4,elbow,595,44,639,True,"['enable_access_logging', 'create_log_alert', 'audit_auth_logs', 'create_log_dashboard']",1,False,False,,,,[],[]
Group devices by location,create_device_group,get_timezone,False,,2766.671895980835,iot_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,location_operations,"['messaging_operations', 'math_operations', 'document_operations', 'location_operations', 'monitoring_operations', 'caching_operations', 'calendar_operations', 'cloud_storage_operations', 'iot_operations', 'social_media_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2552,28,2580,True,"['create_device_group', 'create_chat_room', 'manage_firmware', 'simulate_device', 'manage_followers', 'schedule_meeting_poll', 'share_calendar', 'get_timezone', 'manage_contact_list', 'manage_storage_notifications', 'sync_calendars', 'permutation_combination', 'manage_storage_analytics', 'create_metric', 'configure_cache_cluster', 'create_dashboard', 'send_sms', 'manage_user_generated_content', 'split_document', 'validate_address']",1,False,False,,,,[],[]
Search for similar articles,semantic_search,semantic_search,True,,2999.7057914733887,ai_ml_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,ai_ml_operations,"['messaging_operations', 'database_operations', 'document_operations', 'healthcare_operations', 'text_operations', 'caching_operations', 'file_operations', 'data_operations', 'search_operations', 'web_operations', 'queue_operations', 'ai_ml_operations', 'social_media_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2505,50,2555,True,"['semantic_search', 'rerank_results', 'extract_keywords', 'find_duplicates', 'search_products', 'query_explain', 'extract_text_from_document', 'split_document', 'archive_conversation', 'manage_user_generated_content', 'explain_prediction', 'document_clinical_note', 'correct_spelling', 'shorten_url', 'scrape_webpage', 'join_tables', 'configure_cache_cluster', 'manage_followers', 'get_queue_metrics', 'extract_archive']",1,False,False,,,,[],[]
Create a product listing,create_product,create_product,True,,3413.1019115448,ecommerce_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,ecommerce_operations,"['messaging_operations', 'math_operations', 'analytics_operations', 'document_operations', 'monitoring_operations', 'text_operations', 'data_operations', 'payment_operations', 'ecommerce_operations', 'search_operations', 'web_operations', 'video_operations', 'iot_operations', 'logging_operations', 'ai_ml_operations', 'social_media_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2511,85,2596,True,"['create_product', 'search_products', 'create_log_dashboard', 'create_table', 'manage_contact_list', 'create_dashboard', 'create_device_group', 'format_json', 'manage_user_generated_content', 'explain_prediction', 'calculate_tax', 'permutation_combination', 'extract_keywords', 'create_chat_room', 'scrape_webpage', 'create_video_thumbnail', 'split_document', 'predict_churn', 'rerank_results', 'create_log_alert']",1,False,False,,,,[],[]
Like the message,create_message_reaction,create_message_reaction,True,,2730.666160583496,messaging_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,messaging_operations,"['messaging_operations', 'email_operations', 'document_operations', 'healthcare_operations', 'monitoring_operations', 'text_operations', 'cloud_storage_operations', 'queue_operations', 'logging_operations', 'ai_ml_operations', 'social_media_operations', 'notification_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2513,25,2538,True,"['create_message_reaction', 'pin_message', 'send_sms', 'configure_dead_letter_queue', 'set_redrive_policy', 'subscribe_to_queue', 'archive_conversation', 'manage_contact_list', 'text_to_speech', 'create_chat_room', 'create_log_alert', 'create_metric', 'send_bulk_email', 'document_clinical_note', 'manage_storage_notifications', 'configure_quiet_hours', 'explain_prediction', 'count_text', 'manage_user_generated_content', 'extract_text_from_document']",1,False,False,,,,[],[]
Find files with the same content in the directory,find_duplicates,find_duplicates,True,,2507.9870223999023,file_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,file_operations,"['messaging_operations', 'math_operations', 'database_operations', 'document_operations', 'healthcare_operations', 'text_operations', 'caching_operations', 'file_operations', 'video_operations', 'payment_operations', 'search_operations', 'web_operations', 'queue_operations', 'security_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2237,27,2264,True,"['find_duplicates', 'split_document', 'semantic_search', 'extract_text_from_document', 'extract_archive', 'check_file_signature', 'merge_videos', 'decrypt_file', 'count_text', 'cache_hash_ops', 'get_job_status', 'archive_conversation', 'search_products', 'extract_keywords', 'modular_arithmetic', 'correct_spelling', 'document_clinical_note', 'scrape_webpage', 'get_payment_status', 'restore_database']",1,False,False,,,,[],[]
Upload new firmware,manage_firmware,manage_firmware,True,,2744.727849960327,iot_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,iot_operations,"['messaging_operations', 'system_operations', 'text_operations', 'caching_operations', 'testing_operations', 'ecommerce_operations', 'web_operations', 'cloud_storage_operations', 'security_operations', 'container_operations', 'iot_operations', 'networking_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2486,29,2515,True,"['manage_firmware', 'create_device_group', 'http_put', 'simulate_device', 'verify_totp', 'encode_decode', 'detect_data_drift', 'run_mutation_testing', 'create_product', 'configure_shipping_rules', 'set_object_lock', 'correct_spelling', 'push_image', 'create_vpn_connection', 'get_uptime', 'manage_contact_list', 'cache_warm', 'check_file_signature', 'text_to_speech', 'run_chaos_testing']",1,False,False,,,,[],[]
Check queue throughput,get_queue_metrics,get_queue_metrics,True,,2335.8561992645264,queue_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,queue_operations,"['messaging_operations', 'database_operations', 'system_operations', 'monitoring_operations', 'caching_operations', 'payment_operations', 'data_operations', 'cloud_storage_operations', 'ecommerce_operations', 'queue_operations', 'logging_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2205,19,2224,True,"['get_queue_metrics', 'get_job_status', 'process_jobs', 'subscribe_to_queue', 'configure_dead_letter_queue', 'set_redrive_policy', 'monitor_database_performance', 'schedule_recurring', 'detect_data_drift', 'create_metric', 'get_payment_status', 'manage_storage_analytics', 'execute_transaction', 'get_uptime', 'pin_message', 'configure_cache_cluster', 'enable_access_logging', 'create_log_alert', 'count_records', 'configure_shipping_rules']",1,False,False,,,,[],[]
