prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Alert when temperature exceeds 30,configure_device_alert,,False,,1611.1609935760498,iot_operations,expert,llama3.2:3b,No tool selected in step,clustering,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,1439,15,1454,,[],,False,False,,,,[],[]
Export analytics report,generate_report,,False,,9579.253196716309,social_media_operations,expert,ollama,Max steps (10) reached without selection,clustering,10,5,False,,,"['web_operations', 'text_operations', 'web_operations', 'web_operations', 'web_operations']",False,False,False,[],,,0,{},,,0,,,9117,178,9295,,[],,False,False,,,,[],[]
Prepare patient for discharge,generate_discharge_summary,,False,,5276.207208633423,healthcare_operations,expert,llama3.2:3b,No tool selected in step,clustering,4,1,False,True,healthcare_operations,"['healthcare_operations', 'healthcare_operations']",False,False,False,[],,,0,{},,,0,,,4704,66,4770,,[],,False,False,,,,[],[]
Suggest post ideas for launch,generate_content,,False,,5947.572469711304,social_media_operations,expert,llama3.2:3b,No tool selected in step,clustering,5,2,False,,,"['web_operations', 'web_operations']",False,False,False,[],,,0,{},,,0,,,5043,96,5139,,[],,False,False,,,,[],[]
Move old logs to the archive table,archive_data,,False,,1123.4960556030273,data_operations,expert,llama3.2:3b,No tool selected in step,clustering,2,0,False,True,data_operations,['data_operations'],False,False,False,[],,,0,{},,,0,,,1822,57,1879,,[],,False,False,,,,[],[]
Is 144 a Fibonacci number?,fibonacci,fibonacci,True,,2647.279977798462,math_operations,hard,llama3.2:3b,,clustering,2,0,False,True,math_operations,['math_operations'],False,False,False,[],,,0,{},,,0,,,2106,55,2161,,[],,False,False,,,,[],[]
Check if the payment method is valid,verify_payment_method,verify_payment_method,True,,2636.1827850341797,payment_operations,expert,llama3.2:3b,,clustering,2,0,False,True,payment_operations,['payment_operations'],False,False,False,[],,,0,{},,,0,,,2174,48,2222,,[],,False,False,,,,[],[]
Release the lock,manage_cache_locks,,False,,4415.676832199097,caching_operations,expert,llama3.2:3b,No tool selected in step,clustering,4,1,False,False,system_operations,"['system_operations', 'system_operations']",False,False,False,[],,,0,{},,,0,,,3866,62,3928,,[],,False,False,,,,[],[]
Navigate from A to B via C,get_directions,,False,,2578.476905822754,location_operations,expert,llama3.2:3b,No tool selected in step,clustering,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,1440,109,1549,,[],,False,False,,,,[],[]
Calculate the MD5 checksum of this text,hash_data,,False,,1749.798059463501,system_operations,hard,llama3.2:3b,No tool selected in step,clustering,2,0,False,False,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,1887,108,1995,,[],,False,False,,,,[],[]
