prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Get hash fields,cache_hash_ops,number_base_convert,False,,4268.535137176514,caching_operations,hard,llama3.2:3b,,clustering,2,0,False,False,math_operations,['math_operations'],False,False,False,[],,,0,{},,,0,,,3806,47,3853,,[],,False,False,,,,[],[]
Set up dead letter queue,set_redrive_policy,configure_dead_letter_queue,False,,4476.401329040527,queue_operations,expert,llama3.2:3b,,clustering,2,0,False,True,queue_operations,['queue_operations'],False,False,False,[],,,0,{},,,0,,,3760,71,3831,,[],,False,False,,,,[],[]
Set up audit logging,enable_access_logging,audit_auth_logs,False,,4515.163898468018,cloud_storage_operations,expert,llama3.2:3b,,clustering,2,0,False,False,authentication_operations,['authentication_operations'],False,False,False,[],,,0,{},,,0,,,3988,57,4045,,[],,False,False,,,,[],[]
Group devices by location,create_device_group,query_database,False,,4436.745882034302,iot_operations,expert,llama3.2:3b,,clustering,2,0,False,False,data_operations,['data_operations'],False,False,False,[],,,0,{},,,0,,,3952,40,3992,,[],,False,False,,,,[],[]
Search for similar articles,semantic_search,search_text,False,,3864.5780086517334,ai_ml_operations,expert,llama3.2:3b,,clustering,2,0,False,False,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,3441,45,3486,,[],,False,False,,,,[],[]
List a new item for sale,create_product,create_order,False,,4403.680801391602,ecommerce_operations,expert,llama3.2:3b,,clustering,2,0,False,True,ecommerce_operations,['ecommerce_operations'],False,False,False,[],,,0,{},,,0,,,4120,33,4153,,[],,False,False,,,,[],[]
React with thumbs up,create_message_reaction,,False,,15069.326400756836,messaging_operations,hard,llama3.2:3b,No tool selected in step,clustering,8,3,False,False,text_operations,"['text_operations', 'text_operations', 'text_operations', 'text_operations']",False,False,False,[],,,0,{},,,0,,,13860,130,13990,,[],,False,False,,,,[],[]
Find duplicate files in my photos folder,find_duplicates,,False,,3720.8290100097656,file_operations,expert,llama3.2:3b,No tool selected in step,clustering,2,0,False,True,file_operations,['file_operations'],False,False,False,[],,,0,{},,,0,,,3421,32,3453,,[],,False,False,,,,[],[]
Check firmware status,manage_firmware,manage_service,False,,3596.463918685913,iot_operations,expert,llama3.2:3b,,clustering,2,0,False,False,system_operations,['system_operations'],False,False,False,[],,,0,{},,,0,,,3211,39,3250,,[],,False,False,,,,[],[]
Monitor queue performance,get_queue_metrics,get_queue_metrics,True,,7723.428726196289,queue_operations,hard,llama3.2:3b,,clustering,4,1,False,True,queue_operations,"['monitoring_operations', 'queue_operations']",False,False,False,[],,,0,{},,,0,,,7058,71,7129,,[],,False,False,,,,[],[]
