prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Check if this is a real address,validate_address,validate_address,True,,2888.1709575653076,location_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,location_operations,"['location_operations', 'email_operations', 'web_operations', 'testing_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,,,1775,93,1868,,[],,False,False,,,,[],[]
Set up kit pricing,manage_product_bundles,configure_tax_rules,False,,2276.179075241089,ecommerce_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,ecommerce_operations,"['ecommerce_operations', 'payment_operations', 'rate_limiting_operations', 'calendar_operations', 'math_operations']",False,False,False,[],,,0,{},,,0,,,1887,38,1925,,[],,False,False,,,,[],[]
Process queue messages,process_jobs,process_jobs,True,,1492.5639629364014,queue_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,queue_operations,"['queue_operations', 'messaging_operations', 'notification_operations', 'workflow_operations', 'testing_operations']",False,False,False,[],,,0,{},,,0,,,1367,17,1384,,[],,False,False,,,,[],[]
Make a snapshot,create_backup,create_backup,True,,1951.43723487854,backup_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,backup_operations,"['backup_operations', 'caching_operations', 'image_operations', 'file_operations', 'container_operations']",False,False,False,[],,,0,{},,,0,,,1497,46,1543,,[],,False,False,,,,[],[]
Import SSL certificate,manage_ssl_certificate,manage_ssl_certificate,True,,2259.389877319336,devops_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,devops_operations,"['devops_operations', 'security_operations', 'authentication_operations', 'database_operations', 'document_operations']",False,False,False,[],,,0,{},,,0,,,2028,25,2053,,[],,False,False,,,,[],[]
Set up sales tax,configure_tax_rules,configure_tax_rules,True,,2184.796094894409,ecommerce_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,ecommerce_operations,"['ecommerce_operations', 'payment_operations', 'email_operations', 'rate_limiting_operations', 'calendar_operations']",False,False,False,[],,,0,{},,,0,,,1868,32,1900,,[],,False,False,,,,[],[]
Remove processed messages,batch_delete_messages,batch_delete_messages,True,,1373.183012008667,queue_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,queue_operations,"['audio_operations', 'messaging_operations', 'queue_operations', 'notification_operations', 'workflow_operations']",False,False,False,[],,,0,{},,,0,,,1246,18,1264,,[],,False,False,,,,[],[]
Define a user cohort,segment_users,segment_users,True,,2707.6659202575684,analytics_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,analytics_operations,"['authentication_operations', 'analytics_operations', 'healthcare_operations', 'rate_limiting_operations', 'social_media_operations']",False,False,False,[],,,0,{},,,0,,,2141,51,2192,,[],,False,False,,,,[],[]
Show fee breakdown,calculate_payment_fees,get_payment_balance,False,,2277.293920516968,payment_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,payment_operations,"['rate_limiting_operations', 'payment_operations', 'ecommerce_operations', 'analytics_operations', 'queue_operations']",False,False,False,[],,,0,{},,,0,,,2067,21,2088,,[],,False,False,,,,[],[]
Create event template,create_event_template,create_event_template,True,,2346.8799591064453,calendar_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,calendar_operations,"['calendar_operations', 'notification_operations', 'iot_operations', 'healthcare_operations', 'file_operations']",False,False,False,[],,,0,{},,,0,,,1478,81,1559,,[],,False,False,,,,[],[]
