prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Update session hash,cache_hash_ops,cache_hash_ops,True,,3998.100996017456,caching_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,caching_operations,"['caching_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,3,bounded,423,37,460,True,"['cache_hash_ops', 'reset_password', 'cache_warm']",1,False,False,,,,[],[]
Set up dead letter queue,set_redrive_policy,configure_dead_letter_queue,False,,987.9300594329834,queue_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,queue_operations,['queue_operations'],False,False,False,[],,,0,{},,,0,3,threshold,413,55,468,True,"['configure_dead_letter_queue', 'set_redrive_policy', 'subscribe_to_queue']",2,False,False,,,,[],[]
Turn on request logging,enable_access_logging,enable_access_logging,True,,935.9347820281982,cloud_storage_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,cloud_storage_operations,"['authentication_operations', 'logging_operations', 'cloud_storage_operations']",False,False,False,[],,,0,{},,,0,4,threshold,565,39,604,True,"['enable_access_logging', 'create_log_alert', 'audit_auth_logs', 'create_log_dashboard']",1,False,False,,,,[],[]
Group devices by location,create_device_group,create_device_group,True,,596.6510772705078,iot_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,iot_operations,['iot_operations'],False,False,False,[],,,0,{},,,0,3,bounded,449,21,470,True,"['create_device_group', 'simulate_device', 'manage_firmware']",1,False,False,,,,[],[]
Search for similar articles,semantic_search,semantic_search,True,,880.7835578918457,ai_ml_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,ai_ml_operations,"['file_operations', 'search_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,3,bounded,415,51,466,True,"['semantic_search', 'rerank_results', 'find_duplicates']",1,False,False,,,,[],[]
Create a product listing,create_product,search_products,False,,903.8708209991455,ecommerce_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,search_operations,"['search_operations', 'logging_operations', 'ecommerce_operations']",False,False,False,[],,,0,{},,,0,3,bounded,427,53,480,True,"['create_product', 'search_products', 'create_log_dashboard']",1,False,False,,,,[],[]
Like the message,create_message_reaction,create_message_reaction,True,,639.6417617797852,messaging_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,messaging_operations,['messaging_operations'],False,False,False,[],,,0,{},,,0,3,bounded,357,33,390,True,"['create_message_reaction', 'pin_message', 'send_sms']",1,False,False,,,,[],[]
Find files with the same content in the directory,find_duplicates,find_duplicates,True,,769.0870761871338,file_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,file_operations,"['file_operations', 'document_operations']",False,False,False,[],,,0,{},,,0,3,bounded,390,37,427,True,"['find_duplicates', 'extract_archive', 'extract_text_from_document']",1,False,False,,,,[],[]
Upload new firmware,manage_firmware,manage_firmware,True,,766.3388252258301,iot_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,iot_operations,['iot_operations'],False,False,False,[],,,0,{},,,0,3,bounded,448,37,485,True,"['manage_firmware', 'create_device_group', 'simulate_device']",1,False,False,,,,[],[]
Check queue throughput,get_queue_metrics,get_queue_metrics,True,,762.8898620605469,queue_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,queue_operations,['queue_operations'],False,False,False,[],,,0,{},,,0,6,threshold,653,19,672,True,"['get_queue_metrics', 'subscribe_to_queue', 'get_job_status', 'process_jobs', 'configure_dead_letter_queue', 'set_redrive_policy']",1,False,False,,,,[],[]
