prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Notify when device goes offline,configure_device_alert,configure_device_alert,True,,3799.5190620422363,iot_operations,expert,llama3.2:3b,,rag,2,0,False,,iot_operations,"['system_operations', 'scheduling_operations', 'iot_operations', 'file_operations', 'notification_operations', 'healthcare_operations']",False,False,False,[],,,0,{},,,0,,,1100,54,1154,True,"['configure_device_alert', 'get_uptime', 'schedule_device_job', 'set_quiet_hours', 'cancel_notification', 'pause_scheduled_job', 'configure_device_shadow', 'watch_directory', 'schedule_follow_up', 'run_job_now']",1,False,False,,,,[],[]
Create performance report PDF,generate_report,generate_report,True,,1583.5347175598145,social_media_operations,expert,llama3.2:3b,,rag,2,0,False,,social_media_operations,"['networking_operations', 'audio_operations', 'monitoring_operations', 'email_operations', 'analytics_operations', 'text_operations', 'caching_operations', 'file_operations', 'social_media_operations', 'healthcare_operations']",False,False,False,[],,,0,{},,,0,,,1165,45,1210,True,"['analyze_email_metrics', 'generate_report', 'generate_discharge_summary', 'calculate_metrics', 'analyze_audio', 'create_dashboard', 'bandwidth_test', 'summarize_text', 'cache_increment', 'watch_directory']",2,False,False,,,,[],[]
Complete discharge documentation,generate_discharge_summary,generate_discharge_summary,True,,2007.3559284210205,healthcare_operations,expert,llama3.2:3b,,rag,2,0,False,,healthcare_operations,"['testing_operations', 'data_operations', 'authentication_operations', 'text_operations', 'cloud_storage_operations', 'file_operations', 'logging_operations', 'healthcare_operations']",False,False,False,[],,,0,{},,,0,,,1293,69,1362,True,"['generate_discharge_summary', 'export_logs', 'get_file_info', 'summarize_text', 'manage_storage_batch_operations', 'archive_data', 'create_service_account', 'restore_archived_object', 'run_contract_test', 'retrieve_medical_history']",1,False,False,,,,[],[]
Generate LinkedIn post content,generate_content,generate_content,True,,1720.9959030151367,social_media_operations,expert,llama3.2:3b,,rag,2,0,False,,social_media_operations,"['system_operations', 'payment_operations', 'location_operations', 'text_operations', 'web_operations', 'social_media_operations', 'healthcare_operations']",False,False,False,[],,,0,{},,,0,,,1275,45,1320,True,"['generate_content', 'generate_report', 'decode_text', 'create_payment_link', 'generate_uuid', 'summarize_text', 'generate_discharge_summary', 'create_patient_record', 'download_file', 'get_place_details']",1,False,False,,,,[],[]
Archive completed records,archive_data,archive_data,True,,1492.2549724578857,data_operations,expert,llama3.2:3b,,rag,2,0,False,,data_operations,"['search_operations', 'queue_operations', 'scheduling_operations', 'data_operations', 'caching_operations', 'cloud_storage_operations', 'logging_operations', 'healthcare_operations']",False,False,False,[],,,0,{},,,0,,,1157,37,1194,True,"['archive_data', 'restore_archived_object', 'retrieve_medical_history', 'restore_cache', 'retry_failed_jobs', 'export_logs', 'cache_increment', 'pause_scheduled_job', 'import_cache_data', 'index_document']",1,False,False,,,,[],[]
Generate the first 15 Fibonacci numbers,fibonacci,fibonacci,True,,1462.7430438995361,math_operations,hard,llama3.2:3b,,rag,2,0,False,,math_operations,"['math_operations', 'system_operations', 'security_operations', 'authentication_operations', 'caching_operations', 'rate_limiting_operations', 'healthcare_operations']",False,False,False,[],,,0,{},,,0,,,1216,28,1244,True,"['fibonacci', 'factorial', 'round_number', 'generate_uuid', 'generate_discharge_summary', 'configure_rate_limiting', 'financial_calculation', 'cache_increment', 'encrypt_file', 'reset_rate_limit']",1,False,False,,,,[],[]
Verify the bank account with micro-deposits,verify_payment_method,verify_payment_method,True,,1614.5460605621338,payment_operations,expert,llama3.2:3b,,rag,2,0,False,,payment_operations,"['authentication_operations', 'math_operations', 'system_operations', 'payment_operations']",False,False,False,[],,,0,{},,,0,,,1291,31,1322,True,"['verify_payment_method', 'manage_payment_method', 'create_customer', 'create_service_account', 'create_payment_link', 'prime_check', 'hash_data', 'apply_coupon', 'configure_rate_limiting', 'financial_calculation']",1,False,False,,,,[],[]
Release the lock,manage_cache_locks,manage_cache_locks,True,,1634.073257446289,caching_operations,expert,llama3.2:3b,,rag,2,0,False,,caching_operations,"['queue_operations', 'secrets_operations', 'scheduling_operations', 'security_operations', 'authentication_operations', 'caching_operations', 'rate_limiting_operations']",False,False,False,[],,,0,{},,,0,,,1175,46,1221,True,"['manage_cache_locks', 'secrets_scan', 'create_secret', 'revoke_api_key', 'reset_rate_limit', 'pause_scheduled_job', 'decrypt_data', 'encrypt_file', 'configure_rate_limiting', 'retry_failed_jobs']",1,False,False,,,,[],[]
How do I get to Central Park from here?,get_directions,get_directions,True,,1452.5461196899414,location_operations,expert,llama3.2:3b,,rag,2,0,False,,location_operations,"['math_operations', 'monitoring_operations', 'location_operations', 'caching_operations', 'calendar_operations', 'web_operations', 'devops_operations']",False,False,False,[],,,0,{},,,0,,,1149,28,1177,True,"['get_directions', 'get_place_details', 'graphql_query', 'manage_container_registry', 'create_dashboard', 'restore_cache', 'trigonometry', 'download_file', 'scale_service', 'create_booking_page']",1,False,False,,,,[],[]
Calculate the MD5 checksum of this text,hash_data,hash_data,True,,1463.8266563415527,system_operations,hard,llama3.2:3b,,rag,2,0,False,,system_operations,"['math_operations', 'system_operations', 'security_operations', 'payment_operations', 'text_operations', 'healthcare_operations']",False,False,False,[],,,0,{},,,0,,,1182,31,1213,True,"['hash_data', 'prime_check', 'decrypt_data', 'verify_payment_method', 'check_drug_interactions', 'decode_text', 'round_number', 'factorial', 'encrypt_file', 'financial_calculation']",1,False,False,,,,[],[]
