prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Notify when device goes offline,configure_device_alert,port_scan,False,,2807.8300952911377,iot_operations,expert,llama3.2:3b,,clustering,2,0,False,False,networking_operations,['networking_operations'],False,False,False,[],,,0,{},,,0,,,2293,39,2332,,[],,False,False,,,,[],[]
Create performance report PDF,generate_report,import_cache_data,False,,3327.2488117218018,social_media_operations,expert,llama3.2:3b,,clustering,2,0,False,False,caching_operations,['caching_operations'],False,False,False,[],,,0,{},,,0,,,2479,64,2543,,[],,False,False,,,,[],[]
Complete discharge documentation,generate_discharge_summary,financial_calculation,False,,3116.907835006714,healthcare_operations,expert,llama3.2:3b,,clustering,2,0,False,False,math_operations,['math_operations'],False,False,False,[],,,0,{},,,0,,,2729,34,2763,,[],,False,False,,,,[],[]
Generate LinkedIn post content,generate_content,,False,,5397.895812988281,social_media_operations,expert,llama3.2:3b,No tool selected in step,clustering,4,1,False,False,web_operations,"['text_operations', 'web_operations']",False,False,False,[],,,0,{},,,0,,,4602,62,4664,,[],,False,False,,,,[],[]
Archive completed records,archive_data,trigonometry,False,,3254.8298835754395,data_operations,expert,llama3.2:3b,,clustering,2,0,False,False,math_operations,['math_operations'],False,False,False,[],,,0,{},,,0,,,2729,46,2775,,[],,False,False,,,,[],[]
Generate the first 15 Fibonacci numbers,fibonacci,fibonacci,True,,3164.3033027648926,math_operations,hard,llama3.2:3b,,clustering,2,0,False,True,math_operations,['math_operations'],False,False,False,[],,,0,{},,,0,,,2737,38,2775,,[],,False,False,,,,[],[]
Verify the bank account with micro-deposits,verify_payment_method,verify_payment_method,True,,3188.966989517212,payment_operations,expert,llama3.2:3b,,clustering,2,0,False,True,payment_operations,['payment_operations'],False,False,False,[],,,0,{},,,0,,,2675,46,2721,,[],,False,False,,,,[],[]
Release the lock,manage_cache_locks,numerical_integration,False,,3439.243793487549,caching_operations,expert,llama3.2:3b,,clustering,2,0,False,False,math_operations,['math_operations'],False,False,False,[],,,0,{},,,0,,,2729,62,2791,,[],,False,False,,,,[],[]
How do I get to Central Park from here?,get_directions,,False,,1997.978687286377,location_operations,expert,llama3.2:3b,No tool selected in step,clustering,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,1839,16,1855,,[],,False,False,,,,[],[]
Calculate the MD5 checksum of this text,hash_data,numerical_integration,False,,1653.400182723999,system_operations,hard,llama3.2:3b,,clustering,2,0,False,False,math_operations,['math_operations'],False,False,False,[],,,0,{},,,0,,,2739,57,2796,,[],,False,False,,,,[],[]
