prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Update session hash,cache_hash_ops,cache_hash_ops,True,,4130.908966064453,caching_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,caching_operations,"['caching_operations', 'secrets_operations', 'authentication_operations', 'cloud_storage_operations', 'system_operations']",False,False,False,[],,,0,{},,,0,,,3182,58,3240,,[],,False,False,,,,[],[]
Set up dead letter queue,set_redrive_policy,configure_dead_letter_queue,False,,4643.821239471436,queue_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,queue_operations,"['queue_operations', 'notification_operations', 'messaging_operations', 'email_operations', 'testing_operations']",False,False,False,[],,,0,{},,,0,,,3739,55,3794,,[],,False,False,,,,[],[]
Turn on request logging,enable_access_logging,enable_access_logging,True,,4828.2060623168945,cloud_storage_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,cloud_storage_operations,"['logging_operations', 'authentication_operations', 'cloud_storage_operations', 'monitoring_operations', 'queue_operations']",False,False,False,[],,,0,{},,,0,,,3977,56,4033,,[],,False,False,,,,[],[]
Group devices by location,create_device_group,get_timezone,False,,4292.417049407959,iot_operations,expert,llama3.2:3b,,hybrid,2,0,False,False,location_operations,"['iot_operations', 'social_media_operations', 'calendar_operations', 'messaging_operations', 'location_operations']",False,False,False,[],,,0,{},,,0,,,3794,24,3818,,[],,False,False,,,,[],[]
Search for similar articles,semantic_search,semantic_search,True,,3585.1805210113525,ai_ml_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,ai_ml_operations,"['search_operations', 'ai_ml_operations', 'file_operations', 'text_operations', 'social_media_operations']",False,False,False,[],,,0,{},,,0,,,2906,51,2957,,[],,False,False,,,,[],[]
Create a product listing,create_product,search_products,False,,3649.51229095459,ecommerce_operations,expert,llama3.2:3b,,hybrid,2,0,False,False,search_operations,"['search_operations', 'ecommerce_operations', 'web_operations', 'monitoring_operations', 'logging_operations']",False,False,False,[],,,0,{},,,0,,,2928,54,2982,,[],,False,False,,,,[],[]
Like the message,create_message_reaction,,False,,14295.253992080688,messaging_operations,hard,llama3.2:3b,Model did not call any tool,hybrid,2,0,False,,,"['messaging_operations', 'notification_operations', 'queue_operations', 'ai_ml_operations', 'email_operations']",False,False,False,[],,,0,{},,,0,,,3981,814,4795,,[],,False,False,,,,[],[]
Find files with the same content in the directory,find_duplicates,find_duplicates,True,,3958.7299823760986,file_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,file_operations,"['file_operations', 'security_operations', 'document_operations', 'text_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,,,3231,41,3272,,[],,False,False,,,,[],[]
Upload new firmware,manage_firmware,manage_firmware,True,,3206.9921493530273,iot_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,iot_operations,"['iot_operations', 'security_operations', 'ecommerce_operations', 'social_media_operations', 'system_operations']",False,False,False,[],,,0,{},,,0,,,2782,33,2815,,[],,False,False,,,,[],[]
Check queue throughput,get_queue_metrics,get_queue_metrics,True,,3876.599073410034,queue_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,queue_operations,"['queue_operations', 'notification_operations', 'monitoring_operations', 'payment_operations', 'testing_operations']",False,False,False,[],,,0,{},,,0,,,3116,57,3173,,[],,False,False,,,,[],[]
