prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Send notification digest,send_digest_notification,send_digest_notification,True,,616.837739944458,notification_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,notification_operations,"['notification_operations', 'messaging_operations', 'email_operations']",False,False,False,[],,,0,{},,,0,,,2235,52,2287,,[],,False,False,,,,[],[]
Verify backup integrity,verify_backup,verify_backup,True,,336.3149166107178,backup_operations,hard,llama-3.3-70b,,hybrid,2,0,False,True,backup_operations,"['backup_operations', 'system_operations', 'security_operations']",False,False,False,[],,,0,{},,,0,,,805,23,828,,[],,False,False,,,,[],[]
Set up data annotation,create_labeling_job,create_labeling_job,True,,650.8371829986572,ai_ml_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,ai_ml_operations,"['ai_ml_operations', 'document_operations', 'data_operations']",False,False,False,[],,,0,{},,,0,,,1476,57,1533,,[],,False,False,,,,[],[]
Prioritize recent content,boost_search_results,boost_search_results,True,,940.9937858581543,search_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,search_operations,"['caching_operations', 'search_operations', 'healthcare_operations']",False,False,False,[],,,0,{},,,0,,,1328,45,1373,,[],,False,False,,,,[],[]
Download query results as CSV,export_csv,export_csv,True,,2506.5455436706543,data_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,data_operations,"['data_operations', 'web_operations', 'database_operations']",False,False,False,[],,,0,{},,,0,,,2299,37,2336,,[],,False,False,,,,[],[]
Set up audit trigger,manage_database_triggers,manage_database_triggers,True,,705.9121131896973,database_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,database_operations,"['workflow_operations', 'database_operations', 'compliance_operations']",False,False,False,[],,,0,{},,,0,,,1483,48,1531,,[],,False,False,,,,[],[]
Recover the database,restore_database,restore_database,True,,1252.8712749481201,database_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,database_operations,"['database_operations', 'backup_operations', 'data_operations']",False,False,False,[],,,0,{},,,0,,,1735,37,1772,,[],,False,False,,,,[],[]
Add full-text search to cache,create_cache_index,create_cache_index,True,,389.5907402038574,caching_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,caching_operations,"['caching_operations', 'search_operations', 'file_operations']",False,False,False,[],,,0,{},,,0,,,1494,62,1556,,[],,False,False,,,,[],[]
Migrate the index,reindex,reindex,True,,398.91648292541504,search_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,search_operations,"['search_operations', 'data_operations', 'caching_operations']",False,False,False,[],,,0,{},,,0,,,1645,32,1677,,[],,False,False,,,,[],[]
Configure passkey authentication,configure_passwordless,configure_passwordless,True,,339.37692642211914,authentication_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,authentication_operations,"['authentication_operations', 'security_operations', 'secrets_operations']",False,False,False,[],,,0,{},,,0,,,1579,23,1602,,[],,False,False,,,,[],[]
