prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Send notification digest,send_digest_notification,send_digest_notification,True,,4464.064598083496,notification_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,notification_operations,"['email_operations', 'web_operations', 'notification_operations', 'messaging_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3765,52,3817,True,"['send_digest_notification', 'send_digest_notification_alt', 'manage_notification_digest', 'send_push_notification', 'get_notification_status', 'broadcast_message', 'configure_notification_channel', 'manage_notification_channel', 'test_notification', 'send_webhook', 'create_notification_template', 'schedule_email_digest', 'send_email', 'create_notification_template', 'get_message_status', 'schedule_notification', 'manage_notification_segments', 'pin_message', 'manage_subscription', 'send_email']",1,False,False,,,,[],[]
Verify backup integrity,verify_backup,verify_backup,True,,533.8923931121826,backup_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,backup_operations,"['system_operations', 'security_operations', 'email_operations', 'authentication_operations', 'database_operations', 'backup_operations']",False,False,False,[],,,0,{},,,0,19,threshold,3126,24,3150,True,"['verify_backup', 'verify_backup_alt', 'verify_signature', 'create_backup', 'verify_password_hash', 'list_backups', 'sign_data', 'verify_otp', 'verify_email_address', 'verify_totp', 'restore_backup', 'replicate_backup', 'schedule_backup', 'export_backup', 'hash_data', 'verify_email', 'validate_email', 'restore_database', 'check_password_strength']",1,False,False,,,,[],[]
Create labeling job,create_labeling_job,create_labeling_job,True,,461.9486331939697,ai_ml_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,ai_ml_operations,"['scheduling_operations', 'payment_operations', 'devops_operations', 'text_operations', 'workflow_operations', 'queue_operations', 'container_operations', 'ecommerce_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3480,59,3539,True,"['create_labeling_job', 'add_labeling_job', 'process_jobs', 'generate_lorem_ipsum', 'run_job_now', 'resume_scheduled_job', 'create_container', 'get_job_status', 'generate_text', 'enqueue_job', 'update_job_schedule', 'create_invoice', 'train_model', 'run_pipeline', 'list_scheduled_jobs', 'create_order', 'schedule_recurring', 'create_workflow', 'create_kubernetes_resource', 'get_next_run_times']",1,False,False,,,,[],[]
Increase relevance of popular items,boost_search_results,boost_search_results,True,,352.75793075561523,search_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,search_operations,['search_operations'],False,False,False,[],,,0,{},,,0,3,threshold,622,47,669,True,"['rerank_results', 'boost_search_results', 'boost_search_results_alt']",2,False,False,,,,[],[]
Export the data to a CSV file,export_csv,export_csv,True,,317.43478775024414,data_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,data_operations,"['data_operations', 'database_operations']",False,False,False,[],,,0,{},,,0,3,elbow,707,37,744,True,"['export_csv', 'export_csv_alt', 'export_data']",1,False,False,,,,[],[]
Disable trigger,manage_database_triggers,manage_database_triggers,True,,344.2263603210449,database_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,database_operations,"['authentication_operations', 'database_operations']",False,False,False,[],,,0,{},,,0,3,bounded,774,13,787,True,"['manage_database_triggers_alt', 'manage_database_triggers', 'disable_mfa']",2,False,False,,,,[],[]
Recover the database,restore_database,restore_database,True,,393.89967918395996,database_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,database_operations,"['caching_operations', 'cloud_storage_operations', 'authentication_operations', 'database_operations', 'data_operations', 'backup_operations']",False,False,False,[],,,0,{},,,0,15,threshold,2525,45,2570,True,"['restore_database', 'restore_database_alt', 'restore_backup', 'query_database', 'export_data', 'restore_cache', 'manage_database_schema', 'manage_emergency_access', 'restore_archived_object', 'manage_database_schema_changes', 'drop_column', 'get_database_stats', 'execute_query', 'vacuum_database', 'drop_index']",1,False,False,,,,[],[]
Create cache search index,create_cache_index,make_cache_index,False,,59992.30885505676,caching_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,caching_operations,"['web_operations', 'search_operations', 'caching_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3336,69,3405,True,"['create_cache_index', 'make_cache_index', 'cache_get', 'cache_invalidate', 'cache_list_ops', 'manage_cache_policy', 'manage_cache_policy', 'analyze_cache_performance', 'cache_increment', 'configure_cache_cluster', 'import_cache_data', 'restore_cache', 'configure_cache_persistence', 'bulk_index', 'search_code', 'cache_pubsub', 'boost_search_results_alt', 'web_search', 'log_search_event', 'manage_search_synonyms']",1,False,False,,,,[],[]
Transform and reindex,reindex,reindex,True,,928.4999370574951,search_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,search_operations,"['math_operations', 'search_operations']",False,False,False,[],,,0,{},,,0,3,bounded,576,41,617,True,"['reindex', 'reindex_alt', 'number_base_convert']",1,False,False,,,,[],[]
Set up magic link authentication,configure_passwordless,configure_passwordless,True,,636.070966720581,authentication_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,authentication_operations,"['web_operations', 'cloud_storage_operations', 'authentication_operations', 'security_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3795,21,3816,True,"['configure_passwordless', 'configure_passwordless_alt', 'manage_device_trust', 'setup_oauth_provider', 'authenticate_user', 'enable_mfa', 'generate_otp', 'configure_sso', 'generate_presigned_url', 'manage_mfa', 'verify_otp', 'verify_email', 'oauth_authenticate', 'verify_totp', 'disable_mfa', 'create_service_account', 'verify_password_hash', 'create_api_key', 'generate_jwt', 'generate_api_key']",1,False,False,,,,[],[]
