prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
I need to search for images. Search stock images,search_images,search_images,True,,9462.796449661255,search_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,search_operations,"['image_operations', 'ai_ml_operations', 'devops_operations', 'web_operations', 'search_operations', 'file_operations']",False,False,False,[],,,0,{},,,0,19,threshold,3300,41,3341,True,"['search_images', 'get_image_info', 'web_search', 'analyze_image', 'search_documents', 'detect_objects', 'search_products', 'ocr_image', 'compare_images', 'search_files', 'search_documents', 'search_products', 'search_file_content', 'search_database', 'overlay_images', 'flip_image', 'semantic_search', 'detect_faces', 'manage_container_registry']",1,False,False,,,,[],[]
I need to generate a comprehensive patient summary document. Generate patient summary,generate_patient_summary,generate_patient_summary,True,,631.0744285583496,healthcare_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,healthcare_operations,"['document_operations', 'analytics_operations', 'testing_operations', 'healthcare_operations', 'ai_ml_operations', 'text_operations']",False,False,False,[],,,0,{},,,0,20,bounded,4301,62,4363,True,"['generate_patient_summary', 'generate_discharge_summary', 'summarize_text', 'create_clinical_note', 'document_clinical_note', 'create_care_plan', 'document_procedure', 'generate_document_from_template', 'create_patient_record', 'retrieve_medical_history', 'calculate_clinical_score', 'generate_lorem_ipsum', 'record_vital_signs', 'generate_report', 'generate_text', 'create_document_template', 'record_vital_signs', 'generate_test_report', 'text_to_speech', 'reconcile_medications']",1,False,False,,,,[],[]
I need to scan and decode a barcode from an image. Scan the barcode in the image,read_barcode,read_barcode,True,,621.0548877716064,image_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,image_operations,"['image_operations', 'testing_operations', 'ai_ml_operations', 'text_operations', 'search_operations', 'system_operations', 'file_operations', 'security_operations']",False,False,False,[],,,0,{},,,0,20,threshold,3548,17,3565,True,"['read_barcode', 'ocr_image', 'generate_qr_code', 'analyze_image', 'encode_decode', 'read_binary_file', 'detect_objects', 'extract_colors', 'convert_image_format', 'search_images', 'scan_vulnerabilities', 'decode_text', 'get_image_info', 'scan_vulnerabilities', 'crop_image', 'compare_images', 'compress_image', 'detect_faces', 'rotate_image', 'run_security_scan']",1,False,False,,,,[],[]
I need to update a patient's allergy list. Document drug allergy,update_allergy_list,update_allergy_list,True,,606.1646938323975,healthcare_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,healthcare_operations,['healthcare_operations'],False,False,False,[],,,0,{},,,0,20,threshold,4768,54,4822,True,"['update_allergy_list', 'record_immunization', 'prescribe_medication', 'check_drug_interactions', 'reconcile_medications', 'check_drug_interaction', 'retrieve_medical_history', 'manage_prior_authorization', 'schedule_appointment', 'generate_patient_summary', 'schedule_follow_up', 'document_procedure', 'document_clinical_note', 'create_patient_record', 'verify_insurance_eligibility', 'record_vital_signs', 'request_referral', 'record_vital_signs', 'create_clinical_note', 'refer_patient']",1,False,False,,,,[],[]
I need to snooze an email to reappear at a specified time later. Snooze this email,snooze_email,snooze_email,True,,501.3391971588135,email_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,email_operations,"['notification_operations', 'email_operations', 'queue_operations', 'calendar_operations', 'system_operations', 'messaging_operations']",False,False,False,[],,,0,{},,,0,20,threshold,3474,41,3515,True,"['snooze_email', 'schedule_message', 'schedule_message', 'setup_email_automation', 'schedule_notification', 'set_email_auto_reply', 'schedule_notification', 'schedule_message', 'set_reminder', 'set_out_of_office', 'sleep_delay', 'schedule_email_digest', 'schedule_message', 'create_email_campaign', 'import_emails', 'restore_archived_email', 'archive_email', 'schedule_task', 'set_auto_response', 'send_email']",1,False,False,,,,[],[]
I need to audit file permissions. Find world-writable files,audit_permissions,audit_permissions,True,,553.1179904937744,security_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,security_operations,"['database_operations', 'cloud_storage_operations', 'authentication_operations', 'system_operations', 'file_operations', 'security_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3070,19,3089,True,"['audit_permissions', 'get_file_info', 'change_permissions', 'watch_directory', 'set_permissions', 'get_file_checksum', 'watch_file', 'manage_database_audit', 'calculate_checksum', 'audit_auth_events', 'audit_auth_logs', 'get_cloud_file_info', 'check_file_signature', 'list_directory', 'set_owner', 'enable_access_logging', 'get_disk_usage', 'read_file', 'find_duplicates', 'get_logs']",1,False,False,,,,[],[]
I need to decode encoded text. URL decode the text,decode_text,decode_url,False,,935.6207847595215,text_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,web_operations,"['text_operations', 'system_operations', 'web_operations']",False,False,False,[],,,0,{},,,0,5,elbow,753,12,765,True,"['decode_url', 'decode_text', 'encode_url', 'encode_decode', 'encode_text']",2,False,False,,,,[],[]
I want to manage notification segments. Estimate segment size,manage_notification_segments,manage_notification_segments,True,,526.7157554626465,notification_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,notification_operations,"['notification_operations', 'iot_operations', 'analytics_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3838,12,3850,True,"['manage_notification_segments', 'manage_notification_channel', 'analyze_notification_performance', 'manage_notification_templates', 'get_notification_analytics', 'alert_on_metric', 'create_alert_rule', 'create_alert_rule', 'manage_notification_digest', 'configure_notification_channel', 'configure_notification_throttling', 'manage_notification_preferences', 'create_notification_campaign', 'send_digest_notification', 'get_notification_status', 'create_notification_template', 'segment_users', 'create_notification_template', 'segment_users', 'send_notification']",1,False,False,,,,[],[]
I need to create an analytics dashboard. Build a metrics dashboard,create_dashboard,create_dashboard,True,,576.0295391082764,analytics_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,analytics_operations,"['notification_operations', 'analytics_operations', 'social_media_operations', 'email_operations', 'calendar_operations', 'devops_operations', 'monitoring_operations', 'logging_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3524,73,3597,True,"['create_dashboard', 'create_dashboard', 'generate_analytics_report', 'create_dashboard', 'create_log_dashboard', 'calculate_metrics', 'create_metric', 'forecast_metric', 'query_metrics', 'generate_report', 'analyze_email_metrics', 'get_notification_analytics', 'export_data', 'segment_users', 'get_email_analytics', 'monitor_metrics', 'create_funnel_analysis', 'alert_on_metric', 'analyze_calendar_usage', 'get_analytics']",1,False,False,,,,[],[]
I need to perform a DNS lookup. Get MX records,dns_lookup,dns_lookup,True,,59893.01419258118,networking_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,networking_operations,"['email_operations', 'devops_operations', 'networking_operations', 'web_operations']",False,False,False,[],,,0,{},,,0,9,threshold,1489,17,1506,True,"['dns_lookup', 'resolve_dns', 'dns_lookup', 'whois_lookup', 'create_dns_record', 'manage_dns', 'configure_email_domain', 'configure_email_domain', 'sitemap_parse']",1,False,False,,,,[],[]
