prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
I need to search for images. Search for images,search_images,search_images,True,,526.5965461730957,search_operations,expert,llama-3.3-70b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,8299,11,8310,,[],,False,False,,,,[],[]
I need to generate a comprehensive patient summary document. Export patient record,generate_patient_summary,generate_patient_summary,True,,769.9511051177979,healthcare_operations,expert,llama-3.3-70b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,8302,47,8349,,[],,False,False,,,,[],[]
I need to scan and decode a barcode from an image. Decode all barcodes in the image,read_barcode,read_barcode,True,,469.32172775268555,image_operations,hard,llama-3.3-70b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,8308,30,8338,,[],,False,False,,,,[],[]
I need to update a patient's allergy list. Remove allergy from record,update_allergy_list,update_allergy_list,True,,561.5921020507812,healthcare_operations,expert,llama-3.3-70b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,8303,30,8333,,[],,False,False,,,,[],[]
I need to snooze an email to reappear at a specified time later. Remind me about this email tomorrow,snooze_email,snooze_email,True,,504.5509338378906,email_operations,hard,llama-3.3-70b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,8312,41,8353,,[],,False,False,,,,[],[]
I need to audit file permissions. Find world-writable files,audit_permissions,audit_permissions,True,,479.48169708251953,security_operations,expert,llama-3.3-70b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,8301,19,8320,,[],,False,False,,,,[],[]
I need to decode encoded text. URL decode the text,decode_text,decode_text,True,,442.5241947174072,text_operations,hard,llama-3.3-70b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,8300,16,8316,,[],,False,False,,,,[],[]
I want to manage notification segments. Estimate segment size,manage_notification_segments,manage_notification_segments,True,,59705.81150054932,notification_operations,expert,llama-3.3-70b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,8299,12,8311,,[],,False,False,,,,[],[]
I need to create an analytics dashboard. Create visualization charts,create_dashboard,create_dashboard,True,,510.2207660675049,analytics_operations,expert,llama-3.3-70b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,8300,124,8424,,[],,False,False,,,,[],[]
I need to perform a DNS lookup. Resolve DNS records,dns_lookup,dns_lookup,True,,392.7116394042969,networking_operations,hard,llama-3.3-70b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,8300,17,8317,,[],,False,False,,,,[],[]
