prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Create weekly activity summary,send_digest_notification,send_digest_notification,True,,2954.5435905456543,notification_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,notification_operations,"['calendar_operations', 'scheduling_operations', 'payment_operations', 'notification_operations', 'queue_operations', 'logging_operations', 'email_operations', 'analytics_operations', 'healthcare_operations', 'data_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3453,42,3495,True,"['analyze_calendar_usage', 'schedule_recurring', 'aggregate_logs', 'create_dashboard', 'set_working_hours', 'schedule_email_digest', 'schedule_meeting_poll', 'get_next_run_times', 'generate_payment_report', 'export_calendar', 'list_scheduled_jobs', 'schedule_follow_up', 'create_subscription', 'track_event', 'send_digest_notification', 'get_notification_analytics', 'get_database_stats', 'set_log_retention', 'manage_notification_digest', 'schedule_notification']",15.0,False,False,,,,[],[]
Verify backup integrity,verify_backup,verify_backup,True,,400.91943740844727,backup_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,backup_operations,"['system_operations', 'image_operations', 'security_operations', 'file_operations', 'text_operations', 'email_operations', 'secrets_operations', 'authentication_operations', 'backup_operations', 'data_operations', 'ecommerce_operations', 'compliance_operations', 'database_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3091,23,3114,True,"['verify_backup', 'replicate_backup', 'verify_email_address', 'restore_backup', 'validate_email', 'hash_data', 'restore_database', 'check_password_strength', 'audit_permissions', 'replicate_database', 'decrypt_data', 'clone_table', 'check_fraud_risk', 'create_email_signature', 'revoke_api_key', 'copy_file', 'manage_exception', 'check_grammar', 'get_secret_versions', 'compare_images']",1.0,False,False,,,,[],[]
Label training data,create_labeling_job,create_labeling_job,True,,478.90400886535645,ai_ml_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,ai_ml_operations,"['rate_limiting_operations', 'math_operations', 'ai_ml_operations', 'text_operations', 'analytics_operations', 'data_operations', 'video_operations', 'audio_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3711,66,3777,True,"['create_labeling_job', 'extract_vocals', 'text_to_speech', 'apply_color_grading', 'compute_attribution', 'format_text', 'round_number', 'extract_audio', 'predict_time_series', 'extract_frames', 'pivot_data', 'split_text', 'get_database_stats', 'compare_models', 'semantic_search', 'change_audio_speed', 'generate_tone', 'convert_audio', 'geometry', 'get_rate_limit_metrics']",1.0,False,False,,,,[],[]
Prioritize recent content,boost_search_results,manage_user_generated_content,False,,457.13305473327637,search_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,social_media_operations,"['notification_operations', 'search_operations', 'caching_operations', 'rate_limiting_operations', 'logging_operations', 'healthcare_operations', 'messaging_operations', 'document_operations', 'ecommerce_operations', 'social_media_operations', 'audio_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3408,31,3439,False,"['rerank_results', 'moderate_content', 'post_content', 'schedule_follow_up', 'set_log_retention', 'manage_user_generated_content', 'manage_subscription', 'create_cache_index', 'search_typeahead', 'send_rich_media_message', 'update_order_status', 'search_messages', 'broadcast_message', 'analyze_competitor', 'cache_increment', 'update_quota', 'sync_audio_video', 'flatten_pdf', 'reindex', 'send_digest_notification']",,False,False,,,,[],[]
Download query results as CSV,export_csv,export_csv,True,,569.7352886199951,data_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,data_operations,"['calendar_operations', 'payment_operations', 'search_operations', 'caching_operations', 'rate_limiting_operations', 'file_operations', 'text_operations', 'testing_operations', 'logging_operations', 'data_operations', 'web_operations', 'database_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3219,37,3256,True,"['export_csv', 'download_file', 'http_get', 'graphql_query', 'get_database_stats', 'join_tables', 'execute_query', 'get_coverage', 'export_calendar', 'rerank_results', 'decode_text', 'search_typeahead', 'search_logs', 'generate_payment_report', 'decode_url', 'import_cache_data', 'get_rate_limit_metrics', 'search_file_content', 'aggregate_logs', 'boost_search_results']",1.0,False,False,,,,[],[]
Disable trigger,manage_database_triggers,manage_database_triggers,True,,422.6517677307129,database_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,database_operations,"['scheduling_operations', 'notification_operations', 'iot_operations', 'rate_limiting_operations', 'queue_operations', 'authentication_operations', 'healthcare_operations', 'data_operations', 'location_operations', 'container_operations', 'compliance_operations', 'database_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3532,13,3545,True,"['manage_database_triggers', 'disable_mfa', 'create_geofence', 'revoke_api_key', 'stop_container', 'whitelist_key', 'change_message_visibility', 'run_job_now', 'update_allergy_list', 'create_alert_rule', 'create_alert_rule', 'drop_column', 'retry_failed_jobs', 'enqueue_job', 'manage_exception', 'update_quota', 'manage_notification_channel', 'manage_device_security', 'manage_notification_segments', 'execute_query']",1.0,False,False,,,,[],[]
Import the SQL dump,restore_database,import_cache_data,False,,386.9287967681885,database_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,caching_operations,"['calendar_operations', 'audio_operations', 'caching_operations', 'text_operations', 'database_operations', 'data_operations', 'backup_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3194,19,3213,True,"['restore_database', 'import_cache_data', 'export_csv', 'clone_table', 'execute_query', 'upsert_record', 'restore_backup', 'join_tables', 'export_calendar', 'replicate_backup', 'create_table', 'get_database_stats', 'verify_backup', 'manage_database_connection_pool', 'vacuum_database', 'drop_column', 'decode_text', 'replicate_database', 'import_calendar', 'extract_audio']",1.0,False,False,,,,[],[]
Create cache search index,create_cache_index,create_cache_index,True,,1792.1552658081055,caching_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,caching_operations,"['search_operations', 'caching_operations', 'file_operations', 'logging_operations', 'database_operations', 'messaging_operations', 'location_operations', 'web_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3292,58,3350,True,"['create_cache_index', 'cache_increment', 'manage_cache_policy', 'import_cache_data', 'search_code', 'search_documents', 'search_logs', 'search_typeahead', 'manage_search_synonyms', 'boost_search_results', 'semantic_search', 'search_messages', 'search_file_content', 'search_files', 'vacuum_database', 'rerank_results', 'search_places', 'reindex', 'search_products', 'sitemap_parse']",1.0,False,False,,,,[],[]
Copy documents to new index,reindex,reindex,True,,60694.32878494263,search_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,search_operations,"['search_operations', 'caching_operations', 'file_operations', 'logging_operations', 'database_operations', 'document_operations', 'data_operations', 'backup_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3219,20,3239,True,"['copy_file', 'reindex', 'clone_table', 'create_cache_index', 'import_cache_data', 'search_documents', 'create_directory', 'replicate_backup', 'upsert_record', 'restore_database', 'search_file_content', 'search_files', 'restore_backup', 'rerank_results', 'add_page_numbers', 'add_page_numbers', 'flatten_pdf', 'set_log_retention', 'vacuum_database', 'search_code']",2.0,False,False,,,,[],[]
Enable WebAuthn,configure_passwordless,configure_passwordless,True,,1108.043909072876,authentication_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,authentication_operations,"['security_operations', 'cloud_storage_operations', 'messaging_operations', 'authentication_operations', 'iot_operations', 'web_operations', 'ecommerce_operations', 'compliance_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3390,49,3439,True,"['setup_oauth_provider', 'configure_passwordless', 'disable_mfa', 'manage_api_scopes', 'generate_api_key', 'create_api_key', 'send_webhook', 'generate_otp', 'manage_device_security', 'resolve_dns', 'revoke_api_key', 'generate_api_key', 'configure_storage_cors', 'http_patch', 'check_password_strength', 'check_url_status', 'http_get', 'manage_exception', 'http_post', 'configure_tax_rules']",2.0,False,False,,,,[],[]
