prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
I need to compose and send an email message to recipients with a subject and body. Mail the user,send_email,,False,,2378.9455890655518,email_operations,expert,llama-3.3-70b,"Error code: 400 - {'message': ""Failed to generate tool_calls. Please adjust your prompt. See 'failed_generation' for more details. Exception: No valid function calls generated"", 'type': 'invalid_request_error', 'code': 'tool_use_failed', 'failed_generation': 'send_email(to=""user@example.com"", subject=""Hello"", body=""This is a test email"", from=""sender@example.com"")'}",rag,2,0,False,,,['email_operations'],False,False,False,[],,,0,{},,,0,,,,,,True,"['send_email', 'send_template_email', 'create_email_signature', 'configure_email_domain', 'configure_email_domain', 'send_bulk_email', 'create_email_template', 'test_email_deliverability', 'set_email_auto_reply', 'schedule_email_digest']",1,False,False,,,,[],[]
Please send an email using a predefined template with personalization variables. Email using template,send_template_email,,False,,326.7252445220947,email_operations,expert,llama-3.3-70b,"Error code: 400 - {'message': ""Failed to generate tool_calls. Please adjust your prompt. See 'failed_generation' for more details. Exception: No valid function calls generated"", 'type': 'invalid_request_error', 'code': 'tool_use_failed', 'failed_generation': 'send_template_email(template=""welcome_email"", to=""user@example.com"", variables=\'{""name"": ""John"", ""username"": ""johndoe""}\', locale=""en_US"", from=""support@example.com"")'}",rag,2,0,False,,,['email_operations'],False,False,False,[],,,0,{},,,0,,,,,,True,"['manage_email_template_variables', 'send_template_email', 'create_email_template', 'create_email_signature', 'send_email', 'set_email_auto_reply', 'snooze_email', 'test_email_deliverability', 'create_email_campaign', 'validate_email']",2,False,False,,,,[],[]
I need to create a new reusable email template for future messages. Create invoice template,create_email_template,create_email_template,True,,397.6600170135498,email_operations,expert,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1770.0,100.0,1870.0,True,"['create_email_template', 'manage_email_template_variables', 'create_email_signature', 'send_template_email', 'snooze_email', 'archive_email', 'restore_archived_email', 'import_emails', 'set_email_auto_reply', 'export_emails']",1,False,False,,,,[],[]
Please check the delivery status and tracking information for a sent email. Get delivery status,get_email_status,get_email_status,True,,408.77842903137207,email_operations,medium,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1666.0,19.0,1685.0,True,"['get_email_status', 'send_email', 'test_email_deliverability', 'verify_email_address', 'configure_email_domain', 'handle_bounce', 'verify_email_address', 'send_bulk_email', 'send_template_email', 'configure_email_domain']",1,False,False,,,,[],[]
"I need to add, remove, or update subscribers in a mailing list. Add to mailing list",manage_mailing_list,manage_mailing_list,True,,463.4132385253906,email_operations,expert,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1853.0,30.0,1883.0,True,"['manage_mailing_list', 'manage_email_list', 'schedule_email_digest', 'send_email', 'send_bulk_email', 'set_email_auto_reply', 'configure_email_domain', 'archive_email', 'create_email_campaign', 'snooze_email']",1,False,False,,,,[],[]
Please send the same email message to multiple recipients at once. Send bulk email,send_bulk_email,send_bulk_email,True,,434.3907833099365,email_operations,expert,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1848.0,67.0,1915.0,True,"['send_bulk_email', 'send_email', 'create_email_campaign', 'send_template_email', 'set_email_auto_reply', 'import_emails', 'setup_email_automation', 'create_email_signature', 'test_email_deliverability', 'snooze_email']",1,False,False,,,,[],[]
I need to validate whether an email address is properly formatted and deliverable. Check email deliverability,validate_email,validate_email,True,,363.54660987854004,email_operations,hard,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1629.0,56.0,1685.0,True,"['validate_email', 'verify_email_address', 'verify_email_address', 'test_email_deliverability', 'get_email_status', 'configure_email_domain', 'configure_email_domain', 'handle_bounce', 'create_email_signature', 'send_email']",1,False,False,,,,[],[]
"Please get email campaign analytics including open rates, click rates, and bounces. Campaign performance",get_email_analytics,analyze_email_metrics,False,,348.8948345184326,email_operations,expert,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1674.0,46.0,1720.0,True,"['analyze_email_metrics', 'get_email_analytics', 'create_email_campaign', 'test_email_deliverability', 'send_bulk_email', 'handle_bounce', 'get_email_headers', 'get_email_status', 'get_email_attachments', 'manage_email_list']",2,False,False,,,,[],[]
"I need to configure domain authentication settings for email sending with SPF, DKIM, and DMARC. Configure email domain",configure_email_domain,configure_email_domain,True,,331.5391540527344,email_operations,hard,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1713.0,32.0,1745.0,True,"['configure_email_domain', 'configure_email_domain', 'create_email_signature', 'verify_email_address', 'validate_email', 'send_email', 'verify_email_address', 'test_email_deliverability', 'send_template_email', 'set_email_auto_reply']",1,False,False,,,,[],[]
I need to process and handle email bounces and spam complaints to maintain list hygiene. Handle email bounces,handle_bounce,handle_bounce,True,,430.35888671875,email_operations,hard,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1773.0,26.0,1799.0,True,"['handle_bounce', 'test_email_deliverability', 'manage_email_list', 'manage_mailing_list', 'verify_email_address', 'setup_email_automation', 'import_emails', 'send_bulk_email', 'validate_email', 'schedule_email_digest']",1,False,False,,,,[],[]
