prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Map conversion journey,analyze_user_journey,create_funnel_analysis,False,,5834.859609603882,analytics_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,analytics_operations,"['data_operations', 'analytics_operations', 'audio_operations', 'location_operations']",False,False,False,[],,,0,{},,,0,14,threshold,2586,60,2646,True,"['create_funnel_analysis', 'analyze_user_journey', 'create_funnel', 'compute_attribution', 'geocode_address', 'create_isochrone', 'reverse_geocode', 'snap_to_road', 'get_static_map', 'optimize_route', 'analyze_user_paths', 'get_directions', 'transform_data', 'text_to_speech']",2,False,False,,,,[],[]
Remove the deprecated column from users,drop_column,drop_column,True,,564.7797584533691,data_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,data_operations,"['data_operations', 'authentication_operations', 'secrets_operations']",False,False,False,[],,,0,{},,,0,5,threshold,769,24,793,True,"['drop_column', 'rename_column', 'revoke_api_key', 'drop_table', 'get_secret_versions']",1,False,False,,,,[],[]
Generate service token,create_api_key,generate_secure_token,False,,487.09583282470703,authentication_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,security_operations,"['iot_operations', 'testing_operations', 'rate_limiting_operations', 'devops_operations', 'web_operations', 'cloud_storage_operations', 'authentication_operations', 'system_operations', 'secrets_operations', 'security_operations']",False,False,False,[],,,0,{},,,0,24,threshold,4387,18,4405,True,"['generate_jwt', 'generate_secure_token', 'create_service_account', 'generate_api_key', 'create_api_key', 'generate_api_key', 'configure_service_mesh', 'register_device', 'oauth_authenticate', 'create_kubernetes_resource', 'verify_jwt', 'run_contract_testing', 'generate_uuid', 'scale_service', 'create_infrastructure', 'create_rate_limit', 'manage_service', 'generate_presigned_url', 'generate_otp', 'manage_oauth', 'manage_api_scopes', 'generate_certificate', 'create_mock', 'generate_password']",5,False,False,,,,[],[]
Generate an Ed25519 key pair,generate_keypair,generate_keypair,True,,683.6154460906982,security_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,security_operations,"['document_operations', 'healthcare_operations', 'email_operations', 'math_operations', 'authentication_operations', 'system_operations', 'secrets_operations', 'security_operations']",False,False,False,[],,,0,{},,,0,20,threshold,3795,21,3816,True,"['generate_keypair', 'generate_api_key', 'generate_certificate', 'generate_api_key', 'generate_password', 'generate_uuid', 'generate_totp_secret', 'generate_password', 'create_api_key', 'create_signature', 'create_email_signature', 'rotate_keys', 'generate_otp', 'verify_signature', 'create_patient_record', 'number_base_convert', 'add_digital_signature', 'random_number', 'sign_data', 'sign_document']",1,False,False,,,,[],[]
Set the folder permissions to 755,change_permissions,change_permissions,True,,365.02623558044434,file_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,file_operations,"['database_operations', 'queue_operations', 'cloud_storage_operations', 'secrets_operations', 'file_operations', 'security_operations']",False,False,False,[],,,0,{},,,0,8,threshold,1234,19,1253,True,"['set_permissions', 'change_permissions', 'set_owner', 'set_secret_policy', 'create_database_user', 'set_bucket_policy', 'audit_permissions', 'set_queue_policy']",2,False,False,,,,[],[]
Remove all rows from the cache table,truncate_table,truncate_table,True,,550.2493381500244,data_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,data_operations,"['data_operations', 'web_operations', 'caching_operations']",False,False,False,[],,,0,{},,,0,25,bounded,3896,22,3918,True,"['cache_invalidate', 'truncate_table', 'scan_cache_keys', 'cache_list_ops', 'create_cache_index', 'manage_cache_policy', 'cache_set', 'manage_cache_policy', 'import_cache_data', 'export_cache_data', 'warm_cache', 'cache_warm', 'drop_table', 'backup_cache', 'cache_get', 'cache_increment', 'delete_records', 'restore_cache', 'cache_hash_ops', 'cache_stats', 'drop_index', 'configure_cache_persistence', 'http_delete', 'drop_column', 'cache_pubsub']",2,False,False,,,,[],[]
Connect LDAP directory,sync_directory,sync_directory,True,,379.0426254272461,authentication_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,authentication_operations,['authentication_operations'],False,False,False,[],,,0,{},,,0,5,bounded,1260,56,1316,True,"['sync_directory', 'configure_sso', 'configure_passwordless', 'setup_oauth_provider', 'configure_auth_policy']",1,False,False,,,,[],[]
Schedule this task to run every hour,schedule_task,schedule_task,True,,504.97961044311523,system_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,system_operations,"['notification_operations', 'iot_operations', 'social_media_operations', 'email_operations', 'calendar_operations', 'queue_operations', 'backup_operations', 'system_operations', 'workflow_operations', 'scheduling_operations']",False,False,False,[],,,0,{},,,0,25,bounded,4159,44,4203,True,"['schedule_task', 'create_scheduled_job', 'schedule_device_job', 'set_working_hours', 'schedule_workflow', 'run_job_now', 'update_job_schedule', 'schedule_message', 'schedule_recurring', 'schedule_message', 'schedule_backup', 'configure_working_hours', 'delete_scheduled_job', 'get_next_run_times', 'schedule_notification', 'create_job_dependency', 'schedule_message', 'set_reminder', 'schedule_notification', 'pause_scheduled_job', 'resume_scheduled_job', 'list_scheduled_jobs', 'schedule_posts', 'schedule_meeting_poll', 'schedule_email_digest']",1,False,False,,,,[],[]
Overlay image on video,add_video_overlay,add_video_overlay,True,,1714.789628982544,video_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,video_operations,"['image_operations', 'video_operations']",False,False,False,[],,,0,{},,,0,25,bounded,5235,54,5289,True,"['add_video_overlay', 'add_picture_in_picture', 'add_watermark', 'add_animated_title', 'apply_video_filter', 'rotate_video', 'loop_video', 'reverse_video', 'overlay_images', 'extract_frames', 'remove_background', 'create_video_montage', 'apply_color_grading', 'stabilize_video', 'create_video_slideshow', 'resize_video', 'trim_video', 'merge_videos', 'create_video_thumbnail', 'detect_faces_in_video', 'generate_video_preview', 'convert_video', 'add_watermark', 'adjust_video_speed', 'detect_scene_changes']",1,False,False,,,,[],[]
Count the lines in the document,count_text,count_text,True,,60844.868183135986,text_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,text_operations,"['document_operations', 'healthcare_operations', 'rate_limiting_operations', 'ecommerce_operations', 'text_operations', 'audio_operations', 'data_operations', 'payment_operations', 'file_operations', 'logging_operations']",False,False,False,[],,,0,{},,,0,25,bounded,4428,16,4444,True,"['count_text', 'word_count', 'tail_file', 'count_records', 'add_page_numbers', 'add_page_numbers', 'generate_patient_summary', 'extract_text_from_document', 'split_document', 'create_invoice', 'generate_lorem_ipsum', 'summarize_text', 'extract_text', 'increment_rate_limit', 'compare_documents', 'document_clinical_note', 'aggregate_logs', 'create_invoice', 'flatten_pdf', 'add_header_footer', 'split_audio', 'aggregate_data', 'generate_document_from_template', 'calculate_shipping', 'compare_documents']",1,False,False,,,,[],[]
