prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Analyze user journey,analyze_user_journey,analyze_user_journey,True,,394.9160575866699,analytics_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,analytics_operations,"['analytics_operations', 'location_operations', 'calendar_operations']",False,False,False,[],,,0,{},,,0,,,3046,48,3094,,[],,False,False,,,,[],[]
Delete the unused field from the table,drop_column,drop_column,True,,521.040678024292,data_operations,hard,llama-3.3-70b,,hybrid,2,0,False,True,data_operations,"['data_operations', 'database_operations', 'text_operations']",False,False,False,[],,,0,{},,,0,,,3054,26,3080,,[],,False,False,,,,[],[]
Create an API key,create_api_key,create_api_key,True,,612.7824783325195,authentication_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,authentication_operations,"['authentication_operations', 'security_operations', 'secrets_operations']",False,False,False,[],,,0,{},,,0,,,2129,60,2189,,[],,False,False,,,,[],[]
Create public and private keys,generate_keypair,generate_keypair,True,,324.05757904052734,security_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,security_operations,"['security_operations', 'authentication_operations', 'secrets_operations']",False,False,False,[],,,0,{},,,0,,,2130,39,2169,,[],,False,False,,,,[],[]
Set the folder permissions to 755,change_permissions,change_permissions,True,,383.0695152282715,file_operations,hard,llama-3.3-70b,,hybrid,2,0,False,True,file_operations,"['secrets_operations', 'file_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,,,2261,21,2282,,[],,False,False,,,,[],[]
Truncate the sessions table,truncate_table,truncate_table,True,,390.0635242462158,data_operations,hard,llama-3.3-70b,,hybrid,2,0,False,True,data_operations,"['data_operations', 'database_operations', 'logging_operations']",False,False,False,[],,,0,{},,,0,,,2412,23,2435,,[],,False,False,,,,[],[]
Import users from Azure AD,sync_directory,sync_directory,True,,1692.239761352539,authentication_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,authentication_operations,"['authentication_operations', 'analytics_operations', 'cloud_storage_operations']",False,False,False,[],,,0,{},,,0,,,3253,65,3318,,[],,False,False,,,,[],[]
Set up a recurring task,schedule_task,schedule_workflow,False,,3302.5336265563965,system_operations,expert,llama-3.3-70b,,hybrid,2,0,False,False,workflow_operations,"['scheduling_operations', 'calendar_operations', 'workflow_operations']",False,False,False,[],,,0,{},,,0,,,1898,45,1943,,[],,False,False,,,,[],[]
Add picture-in-picture,add_video_overlay,add_video_overlay,True,,60728.65343093872,video_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,video_operations,"['image_operations', 'video_operations', 'messaging_operations']",False,False,False,[],,,0,{},,,0,,,3053,54,3107,,[],,False,False,,,,[],[]
How many characters are in the string?,count_text,count_text,True,,557.6541423797607,text_operations,hard,llama-3.3-70b,,hybrid,2,0,False,True,text_operations,"['text_operations', 'security_operations', 'math_operations']",False,False,False,[],,,0,{},,,0,,,3591,22,3613,,[],,False,False,,,,[],[]
