prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Send daily digest email,send_digest_notification,send_digest_notification,True,,25421.04983329773,notification_operations,hard,llama-3.3-70b,,rag,2,0,False,,notification_operations,"['backup_operations', 'database_operations', 'data_operations', 'notification_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,,,1078,50,1128,True,"['send_digest_notification', 'configure_passwordless', 'manage_database_triggers', 'verify_backup', 'export_csv']",1,False,False,,,,[],[]
Validate backup files,verify_backup,verify_backup,True,,343.28198432922363,backup_operations,hard,llama-3.3-70b,,rag,2,0,False,,backup_operations,"['data_operations', 'backup_operations', 'database_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,,,1036,71,1107,True,"['verify_backup', 'restore_database', 'manage_database_triggers', 'export_csv', 'configure_passwordless']",1,False,False,,,,[],[]
Create labeling job,create_labeling_job,create_labeling_job,True,,410.47167778015137,ai_ml_operations,hard,llama-3.3-70b,,rag,2,0,False,,ai_ml_operations,"['search_operations', 'data_operations', 'ai_ml_operations', 'database_operations']",False,False,False,[],,,0,{},,,0,,,1059,65,1124,True,"['create_labeling_job', 'manage_database_triggers', 'restore_database', 'reindex', 'export_csv']",1,False,False,,,,[],[]
Boost featured products in search,boost_search_results,boost_search_results,True,,699.5396614074707,search_operations,hard,llama-3.3-70b,,rag,2,0,False,,search_operations,"['search_operations', 'caching_operations', 'ai_ml_operations', 'notification_operations']",False,False,False,[],,,0,{},,,0,,,1028,43,1071,True,"['boost_search_results', 'create_cache_index', 'reindex', 'create_labeling_job', 'send_digest_notification']",1,False,False,,,,[],[]
Export the users table to a CSV,export_csv,export_csv,True,,386.37852668762207,data_operations,hard,llama-3.3-70b,,rag,2,0,False,,data_operations,"['data_operations', 'database_operations', 'authentication_operations', 'search_operations']",False,False,False,[],,,0,{},,,0,,,1032,33,1065,True,"['export_csv', 'restore_database', 'configure_passwordless', 'reindex', 'manage_database_triggers']",1,False,False,,,,[],[]
List table triggers,manage_database_triggers,manage_database_triggers,True,,336.08055114746094,database_operations,hard,llama-3.3-70b,,rag,2,0,False,,database_operations,"['caching_operations', 'database_operations', 'data_operations', 'notification_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,,,1126,32,1158,True,"['manage_database_triggers', 'send_digest_notification', 'create_cache_index', 'export_csv', 'create_labeling_job']",1,False,False,,,,[],[]
Import the SQL dump,restore_database,restore_database,True,,356.7063808441162,database_operations,hard,llama-3.3-70b,,rag,2,0,False,,database_operations,"['data_operations', 'backup_operations', 'database_operations', 'search_operations']",False,False,False,[],,,0,{},,,0,,,975,39,1014,True,"['restore_database', 'export_csv', 'verify_backup', 'manage_database_triggers', 'reindex']",1,False,False,,,,[],[]
Create cache search index,create_cache_index,create_cache_index,True,,340.29603004455566,caching_operations,hard,llama-3.3-70b,,rag,2,0,False,,caching_operations,"['search_operations', 'caching_operations', 'database_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,,,1056,50,1106,True,"['create_cache_index', 'boost_search_results', 'reindex', 'manage_database_triggers', 'create_labeling_job']",1,False,False,,,,[],[]
Migrate the index,reindex,reindex,True,,395.0231075286865,search_operations,hard,llama-3.3-70b,,rag,2,0,False,,search_operations,"['search_operations', 'caching_operations', 'database_operations', 'data_operations']",False,False,False,[],,,0,{},,,0,,,919,20,939,True,"['reindex', 'create_cache_index', 'restore_database', 'export_csv', 'boost_search_results']",1,False,False,,,,[],[]
Enable WebAuthn,configure_passwordless,configure_passwordless,True,,1324.8653411865234,authentication_operations,hard,llama-3.3-70b,,rag,2,0,False,,authentication_operations,"['notification_operations', 'backup_operations', 'database_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,,,1061,23,1084,True,"['configure_passwordless', 'verify_backup', 'restore_database', 'manage_database_triggers', 'send_digest_notification']",1,False,False,,,,[],[]
