prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Find photos of beaches,search_images,,False,,736.2697124481201,search_operations,expert,llama-3.3-70b,Model did not call any tool,hybrid,2,0,False,,,"['location_operations', 'image_operations', 'cloud_storage_operations']",False,False,False,[],,,0,{},,,0,,,2754,281,3035,,[],,False,False,,,,[],[]
Create CCD document,generate_patient_summary,,False,,750.2779960632324,healthcare_operations,expert,llama-3.3-70b,Model did not call any tool,hybrid,2,0,False,,,"['document_operations', 'devops_operations', 'file_operations']",False,False,False,[],,,0,{},,,0,,,3052,304,3356,,[],,False,False,,,,[],[]
Get the UPC code from the product photo,read_barcode,read_barcode,True,,408.07247161865234,image_operations,hard,llama-3.3-70b,,hybrid,2,0,False,True,image_operations,"['image_operations', 'video_operations', 'location_operations']",False,False,False,[],,,0,{},,,0,,,3173,24,3197,,[],,False,False,,,,[],[]
Document drug allergy,update_allergy_list,document_procedure,False,,373.15893173217773,healthcare_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,healthcare_operations,"['compliance_operations', 'document_operations', 'healthcare_operations']",False,False,False,[],,,0,{},,,0,,,2029,60,2089,,[],,False,False,,,,[],[]
Snooze this email,snooze_email,snooze_email,True,,413.26308250427246,email_operations,hard,llama-3.3-70b,,hybrid,2,0,False,True,email_operations,"['email_operations', 'calendar_operations', 'notification_operations']",False,False,False,[],,,0,{},,,0,,,3095,41,3136,,[],,False,False,,,,[],[]
Audit access controls,audit_permissions,audit_permissions,True,,408.0495834350586,security_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,security_operations,"['security_operations', 'compliance_operations', 'monitoring_operations']",False,False,False,[],,,0,{},,,0,,,2102,35,2137,,[],,False,False,,,,[],[]
Decode the encoded string,decode_text,decode_text,True,,539.1688346862793,text_operations,hard,llama-3.3-70b,,hybrid,2,0,False,True,text_operations,"['text_operations', 'security_operations', 'video_operations']",False,False,False,[],,,0,{},,,0,,,3784,17,3801,,[],,False,False,,,,[],[]
Estimate segment size,manage_notification_segments,,False,,700.1407146453857,notification_operations,expert,llama-3.3-70b,Model did not call any tool,hybrid,2,0,False,,,"['image_operations', 'math_operations', 'analytics_operations']",False,False,False,[],,,0,{},,,0,,,3655,321,3976,,[],,False,False,,,,[],[]
Build a metrics dashboard,create_dashboard,create_dashboard,True,,382.3115825653076,analytics_operations,expert,llama-3.3-70b,,hybrid,2,0,False,True,analytics_operations,"['analytics_operations', 'monitoring_operations', 'logging_operations']",False,False,False,[],,,0,{},,,0,,,2138,77,2215,,[],,False,False,,,,[],[]
Look up IP address,dns_lookup,dns_lookup,True,,313.5397434234619,networking_operations,hard,llama-3.3-70b,,hybrid,2,0,False,True,networking_operations,"['networking_operations', 'location_operations', 'monitoring_operations']",False,False,False,[],,,0,{},,,0,,,1524,32,1556,,[],,False,False,,,,[],[]
