prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Map conversion journey,analyze_user_journey,analyze_user_journey,True,,5133.086681365967,analytics_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,analytics_operations,"['data_operations', 'analytics_operations']",False,False,False,[],,,0,{},,,0,3,threshold,663,49,712,True,"['analyze_user_journey', 'create_funnel_analysis', 'transform_data']",1,False,False,,,,[],[]
Remove the deprecated column from users,drop_column,drop_column,True,,338.33956718444824,data_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,data_operations,"['data_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,3,bounded,516,24,540,True,"['drop_column', 'revoke_api_key', 'truncate_table']",1,False,False,,,,[],[]
Generate service token,create_api_key,generate_secure_token,False,,362.4308109283447,authentication_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,security_operations,"['system_operations', 'security_operations', 'authentication_operations', 'devops_operations']",False,False,False,[],,,0,{},,,0,10,threshold,1765,18,1783,True,"['generate_jwt', 'generate_secure_token', 'create_service_account', 'generate_api_key', 'generate_api_key', 'create_api_key', 'configure_service_mesh', 'manage_service', 'generate_uuid', 'verify_jwt']",6,False,False,,,,[],[]
Generate an Ed25519 key pair,generate_keypair,generate_keypair,True,,392.49229431152344,security_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,security_operations,"['system_operations', 'security_operations', 'authentication_operations', 'secrets_operations']",False,False,False,[],,,0,{},,,0,8,threshold,1565,35,1600,True,"['generate_keypair', 'generate_api_key', 'generate_api_key', 'generate_certificate', 'generate_totp_secret', 'generate_password', 'generate_uuid', 'generate_password']",1,False,False,,,,[],[]
Set the folder permissions to 755,change_permissions,change_permissions,True,,321.0878372192383,file_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,file_operations,['file_operations'],False,False,False,[],,,0,{},,,0,3,threshold,534,18,552,True,"['set_permissions', 'change_permissions', 'set_owner']",2,False,False,,,,[],[]
Remove all rows from the cache table,truncate_table,truncate_table,True,,629.7547817230225,data_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,data_operations,"['data_operations', 'caching_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3122,24,3146,True,"['cache_invalidate', 'scan_cache_keys', 'cache_set', 'truncate_table', 'cache_list_ops', 'manage_cache_policy', 'manage_cache_policy', 'cache_get', 'import_cache_data', 'create_cache_index', 'export_cache_data', 'cache_increment', 'cache_warm', 'restore_cache', 'delete_records', 'cache_stats', 'warm_cache', 'configure_cache_persistence', 'cache_hash_ops', 'cache_pubsub']",4,False,False,,,,[],[]
Connect LDAP directory,sync_directory,sync_directory,True,,382.52782821655273,authentication_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,authentication_operations,['authentication_operations'],False,False,False,[],,,0,{},,,0,3,bounded,797,79,876,True,"['sync_directory', 'configure_sso', 'manage_mfa']",1,False,False,,,,[],[]
Schedule this task to run every hour,schedule_task,schedule_task,True,,2103.2373905181885,system_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,system_operations,"['iot_operations', 'healthcare_operations', 'calendar_operations', 'queue_operations', 'backup_operations', 'system_operations', 'workflow_operations', 'scheduling_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3119,47,3166,True,"['schedule_task', 'create_scheduled_job', 'run_job_now', 'schedule_device_job', 'configure_working_hours', 'update_job_schedule', 'set_working_hours', 'get_next_run_times', 'list_scheduled_jobs', 'resume_scheduled_job', 'schedule_backup', 'schedule_message', 'delete_scheduled_job', 'pause_scheduled_job', 'schedule_workflow', 'schedule_recurring', 'create_job_dependency', 'schedule_follow_up', 'schedule_message', 'schedule_message']",1,False,False,,,,[],[]
Overlay image on video,add_video_overlay,add_video_overlay,True,,1770.6079483032227,video_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,video_operations,"['image_operations', 'video_operations']",False,False,False,[],,,0,{},,,0,20,bounded,4085,54,4139,True,"['add_video_overlay', 'add_picture_in_picture', 'add_watermark', 'apply_video_filter', 'add_animated_title', 'reverse_video', 'overlay_images', 'stabilize_video', 'loop_video', 'rotate_video', 'create_video_thumbnail', 'extract_frames', 'resize_video', 'trim_video', 'create_video_montage', 'detect_faces_in_video', 'adjust_video_speed', 'convert_video', 'apply_color_grading', 'remove_background']",1,False,False,,,,[],[]
Count the lines in the document,count_text,count_text,True,,2201.632261276245,text_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,text_operations,"['document_operations', 'healthcare_operations', 'rate_limiting_operations', 'text_operations', 'data_operations', 'file_operations']",False,False,False,[],,,0,{},,,0,11,threshold,1845,16,1861,True,"['word_count', 'count_text', 'count_records', 'add_page_numbers', 'add_page_numbers', 'generate_patient_summary', 'increment_rate_limit', 'summarize_text', 'tail_file', 'extract_text_from_document', 'split_document']",2,False,False,,,,[],[]
