prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Search for images,search_images,,False,,836.8704319000244,search_operations,hard,llama-3.3-70b,No tool selected in step,clustering,2,0,False,False,image_operations,['image_operations'],False,False,False,[],,,0,{},,,0,,,1156,129,1285,,[],,False,False,,,,[],[]
Export patient record,generate_patient_summary,generate_patient_summary,True,,640.0010585784912,healthcare_operations,hard,llama-3.3-70b,,clustering,2,0,False,True,healthcare_operations,['healthcare_operations'],False,False,False,[],,,0,{},,,0,,,1500,55,1555,,[],,False,False,,,,[],[]
Get the UPC code from the product photo,read_barcode,,False,,436.5115165710449,image_operations,hard,llama-3.3-70b,No tool selected in step,clustering,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,757,232,989,,[],,False,False,,,,[],[]
Add allergy to patient chart,update_allergy_list,update_allergy_list,True,,608.5078716278076,healthcare_operations,hard,llama-3.3-70b,,clustering,2,0,False,True,healthcare_operations,['healthcare_operations'],False,False,False,[],,,0,{},,,0,,,1504,64,1568,,[],,False,False,,,,[],[]
Snooze this email,snooze_email,snooze_email,True,,725.341796875,email_operations,hard,llama-3.3-70b,,clustering,2,0,False,True,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1190,51,1241,,[],,False,False,,,,[],[]
Audit access controls,audit_permissions,audit_permissions,True,,845.3402519226074,security_operations,hard,llama-3.3-70b,,clustering,2,0,False,True,security_operations,['security_operations'],False,False,False,[],,,0,{},,,0,,,1189,45,1234,,[],,False,False,,,,[],[]
Decode the encoded string,decode_text,decode_text,True,,879.7006607055664,text_operations,hard,llama-3.3-70b,,clustering,2,0,False,True,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,1155,27,1182,,[],,False,False,,,,[],[]
Create user segment,manage_notification_segments,create_dashboard,False,,688.9998912811279,notification_operations,hard,llama-3.3-70b,,clustering,2,0,False,False,analytics_operations,['analytics_operations'],False,False,False,[],,,0,{},,,0,,,1188,72,1260,,[],,False,False,,,,[],[]
Set up a KPI dashboard,create_dashboard,create_dashboard,True,,771.2104320526123,analytics_operations,hard,llama-3.3-70b,,clustering,2,0,False,True,analytics_operations,['analytics_operations'],False,False,False,[],,,0,{},,,0,,,1194,81,1275,,[],,False,False,,,,[],[]
Resolve DNS records,dns_lookup,dns_lookup,True,,793.92409324646,networking_operations,hard,llama-3.3-70b,,clustering,2,0,False,True,networking_operations,['networking_operations'],False,False,False,[],,,0,{},,,0,,,1188,43,1231,,[],,False,False,,,,[],[]
