prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Trace user flow,analyze_user_journey,,False,,904.1357040405273,analytics_operations,expert,llama-3.3-70b,No tool selected in step,clustering,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,1741,274,2015,,[],,False,False,,,,[],[]
Drop the old_status column,drop_column,analyze_database_performance,False,,1449.9726295471191,data_operations,hard,llama-3.3-70b,,clustering,2,0,False,False,database_operations,['database_operations'],False,False,False,[],,,0,{},,,0,,,2322,40,2362,,[],,False,False,,,,[],[]
Set up API authentication,create_api_key,create_api_key,True,,978.6319732666016,authentication_operations,expert,llama-3.3-70b,,clustering,2,0,False,True,authentication_operations,['authentication_operations'],False,False,False,[],,,0,{},,,0,,,3120,67,3187,,[],,False,False,,,,[],[]
Generate an RSA key pair,generate_keypair,generate_keypair,True,,1514.9683952331543,security_operations,expert,llama-3.3-70b,,clustering,2,0,False,True,security_operations,['security_operations'],False,False,False,[],,,0,{},,,0,,,2967,35,3002,,[],,False,False,,,,[],[]
Set the folder permissions to 755,change_permissions,,False,,445.0960159301758,file_operations,hard,llama-3.3-70b,No tool selected in step,clustering,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,1745,145,1890,,[],,False,False,,,,[],[]
Remove all rows from the cache table,truncate_table,,False,,1447.9730129241943,data_operations,hard,llama-3.3-70b,No tool selected in step,clustering,2,0,False,False,caching_operations,['caching_operations'],False,False,False,[],,,0,{},,,0,,,2799,159,2958,,[],,False,False,,,,[],[]
Run directory sync,sync_directory,,False,,2323.411226272583,authentication_operations,expert,llama-3.3-70b,No tool selected in step,clustering,2,0,False,False,file_operations,['file_operations'],False,False,False,[],,,0,{},,,0,,,2208,80,2288,,[],,False,False,,,,[],[]
Create a cron job for the cleanup script,schedule_task,schedule_task,True,,731.8577766418457,system_operations,expert,llama-3.3-70b,,clustering,2,0,False,True,system_operations,['system_operations'],False,False,False,[],,,0,{},,,0,,,2288,59,2347,,[],,False,False,,,,[],[]
Add picture-in-picture,add_video_overlay,add_video_overlay,True,,667.748212814331,video_operations,expert,llama-3.3-70b,,clustering,2,0,False,True,video_operations,['video_operations'],False,False,False,[],,,0,{},,,0,,,3172,63,3235,,[],,False,False,,,,[],[]
Count the number of words in this text,count_text,,False,,319.2453384399414,text_operations,hard,llama-3.3-70b,No tool selected in step,clustering,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,1746,64,1810,,[],,False,False,,,,[],[]
