prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Mail the user,send_email,,False,,2450.1240253448486,email_operations,expert,llama-3.3-70b,"Error code: 400 - {'message': ""Failed to generate tool_calls. Please adjust your prompt. See 'failed_generation' for more details. Exception: No valid function calls generated"", 'type': 'invalid_request_error', 'code': 'tool_use_failed', 'failed_generation': 'send_email(to=""user@example.com"", subject=""Hello"", body=""Hello, this is a test email."", from=""sender@example.com"")'}",rag,2,0,False,,,['email_operations'],False,False,False,[],,,0,{},,,0,,,,,,True,"['send_email', 'verify_email_address', 'verify_email_address', 'configure_email_domain', 'snooze_email', 'handle_bounce', 'get_email_status', 'manage_mailing_list', 'set_email_auto_reply', 'test_email_deliverability']",1,False,False,,,,[],[]
Email using template,send_template_email,,False,,776.9832611083984,email_operations,expert,llama-3.3-70b,"Error code: 400 - {'message': ""Failed to generate tool_calls. Please adjust your prompt. See 'failed_generation' for more details. Exception: No valid function calls generated"", 'type': 'invalid_request_error', 'code': 'tool_use_failed', 'failed_generation': 'send_template_email(template=""welcome_email"", to=""user@example.com"", variables=\'{""name"": ""John Doe""}\', locale=""en"", from=""support@example.com"")'}",rag,2,0,False,,,['email_operations'],False,False,False,[],,,0,{},,,0,,,,,,True,"['create_email_template', 'send_template_email', 'manage_email_template_variables', 'create_email_signature', 'archive_email', 'send_email', 'snooze_email', 'test_email_deliverability', 'validate_email', 'import_emails']",2,False,False,,,,[],[]
Create invoice template,create_email_template,create_email_template,True,,486.3321781158447,email_operations,expert,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1782.0,45.0,1827.0,True,"['create_email_template', 'manage_email_template_variables', 'send_template_email', 'create_email_signature', 'setup_email_automation', 'create_email_campaign', 'set_email_auto_reply', 'schedule_email_digest', 'manage_email_list', 'validate_email']",1,False,False,,,,[],[]
Get delivery status,get_email_status,get_email_status,True,,541.5217876434326,email_operations,medium,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1602.0,20.0,1622.0,True,"['get_email_status', 'test_email_deliverability', 'send_email', 'verify_email_address', 'handle_bounce', 'verify_email_address', 'get_email_headers', 'validate_email', 'get_email_attachments', 'send_bulk_email']",1,False,False,,,,[],[]
Add to mailing list,manage_mailing_list,manage_mailing_list,True,,453.1412124633789,email_operations,expert,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1773.0,29.0,1802.0,True,"['manage_mailing_list', 'manage_email_list', 'send_email', 'configure_email_domain', 'set_email_auto_reply', 'send_bulk_email', 'test_email_deliverability', 'create_email_template', 'configure_email_domain', 'validate_email']",1,False,False,,,,[],[]
Send bulk email,send_bulk_email,send_bulk_email,True,,421.2045669555664,email_operations,expert,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1740.0,72.0,1812.0,True,"['send_bulk_email', 'send_email', 'create_email_campaign', 'import_emails', 'send_template_email', 'test_email_deliverability', 'configure_email_domain', 'setup_email_automation', 'get_email_status', 'configure_email_domain']",1,False,False,,,,[],[]
Check email deliverability,validate_email,,False,,449.0187168121338,email_operations,hard,llama-3.3-70b,"Error code: 400 - {'message': ""Failed to generate tool_calls. Please adjust your prompt. See 'failed_generation' for more details. Exception: No valid function calls generated"", 'type': 'invalid_request_error', 'code': 'tool_use_failed', 'failed_generation': 'test_email_deliverability(from=\'example@example.com\', template=\'template1\', test_providers=\'[""gmail"", ""yahoo"", ""hotmail""]\', include_authentication=True, content_analysis=True)'}",rag,2,0,False,,,['email_operations'],False,False,False,[],,,0,{},,,0,,,,,,True,"['test_email_deliverability', 'verify_email_address', 'verify_email_address', 'get_email_status', 'validate_email', 'handle_bounce', 'send_email', 'configure_email_domain', 'send_template_email', 'configure_email_domain']",5,False,False,,,,[],[]
Campaign performance,get_email_analytics,analyze_email_metrics,False,,418.6091423034668,email_operations,expert,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1765.0,45.0,1810.0,True,"['analyze_email_metrics', 'create_email_campaign', 'get_email_analytics', 'send_bulk_email', 'test_email_deliverability', 'manage_email_template_variables', 'export_emails', 'get_email_attachments', 'send_template_email', 'get_email_headers']",3,False,False,,,,[],[]
Configure email domain,configure_email_domain,configure_email_domain,True,,798.3565330505371,email_operations,hard,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1769.0,32.0,1801.0,True,"['configure_email_domain', 'configure_email_domain', 'test_email_deliverability', 'manage_email_list', 'verify_email_address', 'set_email_auto_reply', 'import_emails', 'verify_email_address', 'validate_email', 'send_email']",1,False,False,,,,[],[]
Handle email bounces,handle_bounce,handle_bounce,True,,373.57139587402344,email_operations,hard,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1654.0,26.0,1680.0,True,"['handle_bounce', 'snooze_email', 'send_email', 'set_email_auto_reply', 'create_email_signature', 'get_email_status', 'test_email_deliverability', 'restore_archived_email', 'setup_email_automation', 'archive_email']",1,False,False,,,,[],[]
