prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Trace user flow,analyze_user_journey,analyze_user_journey,True,,2909.0628623962402,analytics_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,analytics_operations,"['workflow_operations', 'analytics_operations', 'system_operations']",False,False,False,[],,,0,{},,,0,6,threshold,1157,48,1205,True,"['track_event', 'analyze_user_journey', 'analyze_user_journey_alt', 'create_funnel_analysis', 'get_workflow_metrics', 'get_network_info']",2,False,False,,,,[],[]
Remove the deprecated column from users,drop_column,drop_column,True,,337.7423286437988,data_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,data_operations,"['data_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,3,bounded,541,24,565,True,"['drop_column', 'drop_column_alt', 'revoke_api_key']",1,False,False,,,,[],[]
Set up API authentication,create_api_key,create_api_key,True,,422.6799011230469,authentication_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,authentication_operations,"['web_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,6,threshold,1176,59,1235,True,"['add_api_key', 'create_api_key', 'oauth_authenticate', 'configure_passwordless', 'revoke_api_key', 'create_user']",2,False,False,,,,[],[]
Create public and private keys,generate_keypair,generate_keypair,True,,432.6820373535156,security_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,security_operations,"['security_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,5,threshold,1102,39,1141,True,"['generate_keypair', 'generate_keypair_alt', 'create_api_key', 'add_api_key', 'create_user']",1,False,False,,,,[],[]
Set the folder permissions to 755,change_permissions,change_permissions,True,,520.7841396331787,file_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,file_operations,['file_operations'],False,False,False,[],,,0,{},,,0,3,threshold,555,18,573,True,"['change_permissions', 'change_permissions_alt', 'set_owner']",1,False,False,,,,[],[]
Clear all data from the logs table,truncate_table,truncate_table,True,,442.84939765930176,data_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,data_operations,"['logging_operations', 'data_operations']",False,False,False,[],,,0,{},,,0,5,threshold,915,22,937,True,"['truncate_table_alt', 'truncate_table', 'set_log_retention', 'drop_column', 'aggregate_logs']",2,False,False,,,,[],[]
Connect LDAP directory,sync_directory,sync_directory,True,,426.7919063568115,authentication_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,authentication_operations,['authentication_operations'],False,False,False,[],,,0,{},,,0,3,bounded,843,56,899,True,"['sync_directory_alt', 'sync_directory', 'configure_passwordless']",2,False,False,,,,[],[]
Schedule the backup to run at 2am daily,schedule_task,schedule_task,True,,351.33981704711914,system_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,system_operations,"['workflow_operations', 'system_operations', 'scheduling_operations']",False,False,False,[],,,0,{},,,0,4,threshold,804,45,849,True,"['schedule_task_alt', 'schedule_task', 'schedule_workflow', 'update_job_schedule']",2,False,False,,,,[],[]
Add picture-in-picture,add_video_overlay,add_video_overlay,True,,318.71533393859863,video_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,video_operations,"['image_operations', 'video_operations']",False,False,False,[],,,0,{},,,0,3,threshold,814,54,868,True,"['add_video_overlay_alt', 'add_video_overlay', 'detect_objects']",2,False,False,,,,[],[]
Count the number of words in this text,count_text,count_text,True,,295.14217376708984,text_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,text_operations,"['ai_ml_operations', 'text_operations']",False,False,False,[],,,0,{},,,0,4,threshold,785,23,808,True,"['count_text', 'sum_text', 'summarize_text', 'classify_text']",1,False,False,,,,[],[]
