prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Find photos of beaches,search_images,,False,,516.0908699035645,search_operations,expert,llama-3.3-70b,No tool selected in step,clustering,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,2678,241,2919,,[],,False,False,,,,[],[]
Create CCD document,generate_patient_summary,,False,,1462.6574516296387,healthcare_operations,expert,llama-3.3-70b,No tool selected in step,clustering,2,0,False,False,document_operations,['document_operations'],False,False,False,[],,,0,{},,,0,,,3652,400,4052,,[],,False,False,,,,[],[]
Get the UPC code from the product photo,read_barcode,read_barcode,True,,880.8965682983398,image_operations,hard,llama-3.3-70b,,clustering,2,0,False,True,image_operations,['image_operations'],False,False,False,[],,,0,{},,,0,,,3936,34,3970,,[],,False,False,,,,[],[]
Update patient allergies,update_allergy_list,update_allergy_list,True,,964.9538993835449,healthcare_operations,expert,llama-3.3-70b,,clustering,2,0,False,True,healthcare_operations,['healthcare_operations'],False,False,False,[],,,0,{},,,0,,,3736,64,3800,,[],,False,False,,,,[],[]
Hide email until Monday,snooze_email,,False,,999.7191429138184,email_operations,hard,llama-3.3-70b,No tool selected in step,clustering,2,0,False,False,scheduling_operations,['scheduling_operations'],False,False,False,[],,,0,{},,,0,,,3375,265,3640,,[],,False,False,,,,[],[]
Check for insecure file permissions,audit_permissions,,False,,894.7837352752686,security_operations,expert,llama-3.3-70b,No tool selected in step,clustering,2,0,False,False,file_operations,['file_operations'],False,False,False,[],,,0,{},,,0,,,3428,404,3832,,[],,False,False,,,,[],[]
Convert HTML entities back to text,decode_text,decode_text,True,,829.0908336639404,text_operations,hard,llama-3.3-70b,,clustering,2,0,False,True,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,3478,35,3513,,[],,False,False,,,,[],[]
Estimate segment size,manage_notification_segments,,False,,808.2218170166016,notification_operations,expert,llama-3.3-70b,No tool selected in step,clustering,2,0,False,False,math_operations,['math_operations'],False,False,False,[],,,0,{},,,0,,,3512,170,3682,,[],,False,False,,,,[],[]
Build a metrics dashboard,create_dashboard,create_dashboard,True,,716.0360813140869,analytics_operations,expert,llama-3.3-70b,,clustering,2,0,False,True,analytics_operations,['analytics_operations'],False,False,False,[],,,0,{},,,0,,,3654,78,3732,,[],,False,False,,,,[],[]
Resolve DNS records,dns_lookup,dns_lookup,True,,677.2704124450684,networking_operations,hard,llama-3.3-70b,,clustering,2,0,False,True,networking_operations,['networking_operations'],False,False,False,[],,,0,{},,,0,,,3302,43,3345,,[],,False,False,,,,[],[]
