prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Send daily digest email,send_digest_notification,schedule_email_digest,False,,5016.0417556762695,notification_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,email_operations,"['notification_operations', 'email_operations', 'calendar_operations', 'web_operations', 'authentication_operations', 'messaging_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3929,48,3977,True,"['schedule_email_digest', 'send_digest_notification', 'snooze_email', 'send_email', 'schedule_message', 'send_email', 'send_email', 'manage_notification_digest', 'broadcast_message', 'send_rich_media_message', 'create_email_signature', 'schedule_notification', 'verify_email', 'send_bulk_email', 'manage_email_template_variables', 'verify_email_address', 'configure_email_domain', 'send_push_notification', 'send_webhook', 'set_out_of_office']",2,False,False,,,,[],[]
Test backup restorability,verify_backup,verify_backup,True,,1134.8843574523926,backup_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,backup_operations,"['testing_operations', 'database_operations', 'devops_operations', 'cloud_storage_operations', 'backup_operations', 'caching_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3430,29,3459,True,"['verify_backup', 'replicate_backup', 'create_backup', 'export_backup', 'manage_test_environment', 'restore_backup', 'list_backups', 'run_contract_testing', 'create_mock', 'schedule_backup', 'rollback_deployment', 'restore_archived_object', 'restore_database', 'run_tests', 'run_contract_test', 'manage_test_data', 'run_mutation_test', 'enable_bucket_versioning', 'run_mutation_test', 'restore_cache']",1,False,False,,,,[],[]
Label training data,create_labeling_job,create_labeling_job,True,,599.6866226196289,ai_ml_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,ai_ml_operations,"['image_operations', 'analytics_operations', 'ai_ml_operations', 'data_operations', 'audio_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3613,57,3670,True,"['create_labeling_job', 'train_model', 'set_audio_metadata', 'extract_vocals', 'analyze_image', 'sample_data', 'get_features', 'record_audio', 'generate_text', 'detect_objects', 'cluster_data', 'audio_fingerprint', 'compute_attribution', 'evaluate_model', 'generate_embeddings', 'predict_churn', 'extract_audio', 'segment_users', 'analyze_audio', 'export_csv']",1,False,False,,,,[],[]
Increase relevance of popular items,boost_search_results,boost_search_results,True,,582.3013782501221,search_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,search_operations,"['caching_operations', 'social_media_operations', 'search_operations']",False,False,False,[],,,0,{},,,0,10,threshold,1897,46,1943,True,"['rerank_results', 'boost_search_results', 'curate_content', 'personalize_search', 'analyze_competitor', 'track_brand_mentions', 'manage_user_generated_content', 'create_cache_index', 'log_search_event', 'analyze_sentiment']",2,False,False,,,,[],[]
Export the data to a CSV file,export_csv,export_csv,True,,572.4539756774902,data_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,data_operations,"['document_operations', 'database_operations', 'calendar_operations', 'web_operations', 'data_operations', 'backup_operations', 'file_operations', 'logging_operations', 'caching_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3318,35,3353,True,"['export_csv', 'export_data', 'export_logs', 'export_calendar', 'insert_record', 'export_backup', 'create_table', 'import_cache_data', 'pivot_data', 'clone_table', 'extract_text', 'download_file', 'parse_json', 'create_log_dashboard', 'http_post', 'write_binary_file', 'restore_database', 'extract_text_from_document', 'join_tables', 'get_database_stats']",1,False,False,,,,[],[]
Create database trigger,manage_database_triggers,manage_database_triggers,True,,659.2154502868652,database_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,database_operations,"['notification_operations', 'payment_operations', 'database_operations', 'web_operations', 'data_operations', 'workflow_operations', 'scheduling_operations', 'location_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3480,52,3532,True,"['manage_database_triggers', 'insert_record', 'create_workflow', 'create_table', 'upsert_record', 'update_records', 'query_database', 'set_notification_rules', 'execute_transaction', 'execute_query', 'create_alert_rule', 'create_geofence', 'add_column', 'create_view', 'run_job_now', 'webhook_trigger', 'clone_table', 'create_customer', 'manage_database_schema', 'drop_column']",1,False,False,,,,[],[]
Restore the database from backup,restore_database,restore_database,True,,421.0233688354492,database_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,database_operations,"['database_operations', 'devops_operations', 'cloud_storage_operations', 'data_operations', 'backup_operations', 'caching_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3358,37,3395,True,"['restore_database', 'restore_backup', 'create_backup', 'export_data', 'restore_cache', 'list_backups', 'export_backup', 'restore_archived_object', 'replicate_backup', 'clone_table', 'verify_backup', 'manage_database_schema', 'manage_database_schema_changes', 'query_database', 'schedule_backup', 'rollback_deployment', 'run_database_migration', 'drop_column', 'execute_query', 'drop_index']",1,False,False,,,,[],[]
Add full-text search to cache,create_cache_index,create_cache_index,True,,449.3536949157715,caching_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,caching_operations,"['text_operations', 'search_operations', 'file_operations', 'messaging_operations', 'caching_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3429,50,3479,True,"['create_cache_index', 'search_documents', 'cache_get', 'manage_cache_policy', 'manage_cache_policy', 'cache_invalidate', 'search_typeahead', 'search_text', 'search_documents', 'cache_list_ops', 'get_suggestions', 'search_messages', 'import_cache_data', 'search_file_content', 'cache_increment', 'manage_search_synonyms', 'cache_pubsub', 'personalize_search', 'analyze_cache_performance', 'configure_cache_cluster']",1,False,False,,,,[],[]
Migrate the index,reindex,reindex,True,,462.9209041595459,search_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,search_operations,"['database_operations', 'devops_operations', 'search_operations', 'cloud_storage_operations', 'data_operations', 'caching_operations']",False,False,False,[],,,0,{},,,0,11,threshold,1961,20,1981,True,"['reindex', 'drop_index', 'bulk_index', 'run_database_migration', 'manage_database_schema_changes', 'create_cache_index', 'rerank_results', 'import_cache_data', 'pivot_data', 'configure_storage_transfer', 'clone_table']",1,False,False,,,,[],[]
Configure passkey authentication,configure_passwordless,configure_passwordless,True,,1615.9839630126953,authentication_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,authentication_operations,"['security_operations', 'authentication_operations', 'web_operations']",False,False,False,[],,,0,{},,,0,20,bounded,3793,28,3821,True,"['configure_passwordless', 'configure_sso', 'enable_mfa', 'create_api_key', 'generate_api_key', 'create_service_account', 'authenticate_user', 'generate_otp', 'setup_oauth_provider', 'revoke_api_key', 'oauth_authenticate', 'manage_device_trust', 'verify_password_hash', 'manage_mfa', 'generate_password', 'generate_api_key', 'verify_totp', 'configure_session_policy', 'disable_mfa', 'generate_keypair']",1,False,False,,,,[],[]
