prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Map conversion journey,analyze_user_journey,create_funnel_analysis,False,,2759.9523067474365,analytics_operations,expert,llama-3.3-70b,,rag,2,0,False,,analytics_operations,"['ai_ml_operations', 'location_operations', 'analytics_operations', 'healthcare_operations', 'email_operations', 'caching_operations']",False,False,False,[],,,0,{},,,0,,,2033,60,2093,True,"['create_funnel_analysis', 'analyze_user_journey', 'compute_attribution', 'text_to_speech', 'create_email_campaign', 'calculate_elevation', 'export_cache_data', 'batch_geocode', 'get_elevation', 'order_imaging_study']",2,False,False,,,,[],[]
Remove the deprecated column from users,drop_column,drop_column,True,,359.7865104675293,data_operations,hard,llama-3.3-70b,,rag,2,0,False,,data_operations,"['file_operations', 'authentication_operations', 'data_operations', 'notification_operations', 'ecommerce_operations', 'logging_operations', 'location_operations']",False,False,False,[],,,0,{},,,0,,,1590,24,1614,True,"['drop_column', 'revoke_api_key', 'truncate_table', 'set_log_retention', 'clone_table', 'set_owner', 'create_user', 'manage_notification_preferences', 'validate_address', 'manage_cart']",1,False,False,,,,[],[]
Create access credentials,create_api_key,create_api_key,True,,716.8557643890381,authentication_operations,expert,llama-3.3-70b,,rag,2,0,False,,authentication_operations,"['file_operations', 'web_operations', 'authentication_operations', 'security_operations']",False,False,False,[],,,0,{},,,0,,,2031,59,2090,True,"['create_api_key', 'create_user', 'configure_passwordless', 'oauth_authenticate', 'hash_password', 'revoke_api_key', 'sync_directory', 'generate_keypair', 'change_permissions', 'rotate_keys']",1,False,False,,,,[],[]
Generate an Ed25519 key pair,generate_keypair,generate_keypair,True,,480.820894241333,security_operations,expert,llama-3.3-70b,,rag,2,0,False,,security_operations,"['security_operations', 'testing_operations', 'authentication_operations', 'video_operations', 'ecommerce_operations', 'email_operations']",False,False,False,[],,,0,{},,,0,,,2055,35,2090,True,"['generate_keypair', 'create_api_key', 'rotate_keys', 'configure_passwordless', 'hash_password', 'create_video_thumbnail', 'manage_test_data', 'revoke_api_key', 'create_email_campaign', 'create_product']",1,False,False,,,,[],[]
Remove write access from the log file,change_permissions,change_permissions,True,,500.77366828918457,file_operations,hard,llama-3.3-70b,,rag,2,0,False,,file_operations,"['system_operations', 'security_operations', 'file_operations', 'authentication_operations', 'data_operations', 'logging_operations', 'caching_operations']",False,False,False,[],,,0,{},,,0,,,1707,19,1726,True,"['set_log_retention', 'change_permissions', 'set_owner', 'revoke_api_key', 'aggregate_logs', 'truncate_table', 'drop_column', 'export_cache_data', 'hash_password', 'kill_process']",2,False,False,,,,[],[]
Clear all data from the logs table,truncate_table,truncate_table,True,,557.0597648620605,data_operations,hard,llama-3.3-70b,,rag,2,0,False,,data_operations,"['testing_operations', 'authentication_operations', 'data_operations', 'logging_operations', 'search_operations', 'caching_operations']",False,False,False,[],,,0,{},,,0,,,1769,22,1791,True,"['truncate_table', 'set_log_retention', 'drop_column', 'aggregate_logs', 'clone_table', 'manage_test_data', 'export_cache_data', 'search_emails', 'cache_hash_ops', 'revoke_api_key']",1,False,False,,,,[],[]
Run directory sync,sync_directory,sync_directory,True,,366.12462997436523,authentication_operations,expert,llama-3.3-70b,,rag,2,0,False,,authentication_operations,"['system_operations', 'social_media_operations', 'file_operations', 'scheduling_operations', 'authentication_operations', 'workflow_operations', 'caching_operations']",False,False,False,[],,,0,{},,,0,,,1797,77,1874,True,"['sync_directory', 'export_cache_data', 'schedule_task', 'list_directory', 'change_permissions', 'set_owner', 'schedule_workflow', 'update_job_schedule', 'manage_cache_locks', 'manage_followers']",1,False,False,,,,[],[]
Set up a recurring task,schedule_task,schedule_task,True,,556.3397407531738,system_operations,expert,llama-3.3-70b,,rag,2,0,False,,system_operations,"['system_operations', 'scheduling_operations', 'devops_operations', 'calendar_operations', 'workflow_operations', 'queue_operations', 'healthcare_operations', 'email_operations']",False,False,False,[],,,0,{},,,0,,,1907,46,1953,True,"['schedule_task', 'schedule_workflow', 'schedule_follow_up', 'update_job_schedule', 'schedule_meeting_poll', 'setup_email_automation', 'create_email_campaign', 'analyze_calendar_usage', 'retry_failed_jobs', 'configure_auto_scaling']",1,False,False,,,,[],[]
Add picture-in-picture,add_video_overlay,add_video_overlay,True,,406.58020973205566,video_operations,expert,llama-3.3-70b,,rag,2,0,False,,video_operations,"['social_media_operations', 'image_operations', 'messaging_operations', 'video_operations', 'cloud_storage_operations', 'document_operations']",False,False,False,[],,,0,{},,,0,,,2213,51,2264,True,"['add_video_overlay', 'detect_objects', 'send_rich_media_message', 'detect_faces', 'add_watermark', 'create_video_slideshow', 'create_video_thumbnail', 'run_social_contest', 'apply_video_filter', 'create_bucket']",1,False,False,,,,[],[]
Count the number of words in this text,count_text,count_text,True,,342.0379161834717,text_operations,hard,llama-3.3-70b,,rag,2,0,False,,text_operations,"['ai_ml_operations', 'text_operations', 'data_operations', 'queue_operations', 'logging_operations', 'search_operations', 'healthcare_operations', 'document_operations']",False,False,False,[],,,0,{},,,0,,,1937,23,1960,True,"['count_text', 'summarize_text', 'classify_text', 'aggregate_logs', 'truncate_table', 'text_to_speech', 'add_page_numbers', 'bulk_index', 'generate_discharge_summary', 'batch_send_messages']",1,False,False,,,,[],[]
