prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Analyze user journey,analyze_user_journey,analyze_user_journey,True,,2982.719898223877,analytics_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,analytics_operations,"['security_operations', 'file_operations', 'system_operations', 'data_operations', 'text_operations', 'video_operations', 'analytics_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,10,elbow,1933,48,1981,True,"['analyze_user_journey', 'sync_directory', 'count_text', 'create_api_key', 'truncate_table', 'generate_keypair', 'schedule_task', 'add_video_overlay', 'drop_column', 'change_permissions']",1,False,False,,,,[],[]
Drop the old_status column,drop_column,drop_column,True,,1055.8502674102783,data_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,data_operations,"['file_operations', 'system_operations', 'data_operations', 'text_operations', 'video_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,7,threshold,1254,25,1279,True,"['drop_column', 'truncate_table', 'change_permissions', 'count_text', 'add_video_overlay', 'create_api_key', 'schedule_task']",1,False,False,,,,[],[]
Create access credentials,create_api_key,create_api_key,True,,561.3036155700684,authentication_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,authentication_operations,"['security_operations', 'authentication_operations', 'file_operations']",False,False,False,[],,,0,{},,,0,4,elbow,921,53,974,True,"['create_api_key', 'sync_directory', 'generate_keypair', 'change_permissions']",1,False,False,,,,[],[]
Generate an Ed25519 key pair,generate_keypair,generate_keypair,True,,621.29807472229,security_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,security_operations,"['security_operations', 'system_operations', 'data_operations', 'text_operations', 'video_operations', 'analytics_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,9,threshold,1817,21,1838,True,"['generate_keypair', 'create_api_key', 'sync_directory', 'drop_column', 'truncate_table', 'count_text', 'add_video_overlay', 'schedule_task', 'analyze_user_journey']",1,False,False,,,,[],[]
Make the script executable,change_permissions,change_permissions,True,,684.694766998291,file_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,file_operations,"['security_operations', 'file_operations', 'system_operations', 'data_operations', 'video_operations', 'text_operations', 'analytics_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,10,elbow,1933,19,1952,True,"['schedule_task', 'change_permissions', 'create_api_key', 'generate_keypair', 'sync_directory', 'drop_column', 'truncate_table', 'add_video_overlay', 'analyze_user_journey', 'count_text']",2,False,False,,,,[],[]
Truncate the sessions table,truncate_table,truncate_table,True,,312.06440925598145,data_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,data_operations,"['data_operations', 'system_operations', 'analytics_operations']",False,False,False,[],,,0,{},,,0,4,threshold,797,23,820,True,"['truncate_table', 'drop_column', 'analyze_user_journey', 'schedule_task']",1,False,False,,,,[],[]
Connect LDAP directory,sync_directory,sync_directory,True,,352.10418701171875,authentication_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,authentication_operations,"['security_operations', 'authentication_operations', 'file_operations']",False,False,False,[],,,0,{},,,0,4,threshold,921,56,977,True,"['sync_directory', 'create_api_key', 'generate_keypair', 'change_permissions']",1,False,False,,,,[],[]
Schedule this task to run every hour,schedule_task,schedule_task,True,,600.3539562225342,system_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,system_operations,"['security_operations', 'file_operations', 'system_operations', 'data_operations', 'video_operations', 'analytics_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,8,threshold,1663,48,1711,True,"['schedule_task', 'create_api_key', 'change_permissions', 'sync_directory', 'truncate_table', 'generate_keypair', 'add_video_overlay', 'analyze_user_journey']",1,False,False,,,,[],[]
Add picture-in-picture,add_video_overlay,add_video_overlay,True,,365.64087867736816,video_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,video_operations,"['video_operations', 'system_operations', 'file_operations']",False,False,False,[],,,0,{},,,0,3,threshold,701,50,751,True,"['add_video_overlay', 'change_permissions', 'schedule_task']",1,False,False,,,,[],[]
How many characters are in the string?,count_text,count_text,True,,339.0510082244873,text_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,text_operations,"['data_operations', 'text_operations', 'security_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,4,threshold,843,16,859,True,"['count_text', 'generate_keypair', 'truncate_table', 'create_api_key']",1,False,False,,,,[],[]
