prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
I need to analyze the user journey. Trace user flow,analyze_user_journey,analyze_user_journey,True,,4266.262054443359,analytics_operations,expert,llama-3.3-70b,,rag,2,0,False,,analytics_operations,"['location_operations', 'email_operations', 'analytics_operations', 'workflow_operations']",False,False,False,[],,,0,{},,,0,,,1866,49,1915,True,"['analyze_user_journey', 'create_funnel_analysis', 'track_event', 'analyze_cohort', 'create_funnel', 'compute_attribution', 'get_workflow_metrics', 'segment_users', 'analyze_email_metrics', 'optimize_route']",1,False,False,,,,[],[]
I need to drop a column from a table. Remove the deprecated column from users,drop_column,drop_column,True,,457.36098289489746,data_operations,hard,llama-3.3-70b,,rag,2,0,False,,data_operations,"['database_operations', 'data_operations', 'cloud_storage_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,,,1622,24,1646,True,"['drop_column', 'rename_column', 'truncate_table', 'revoke_api_key', 'clone_table', 'manage_database_schema_changes', 'archive_data', 'describe_table', 'delete_cloud_file', 'transform_data']",1,False,False,,,,[],[]
I need to generate API credentials for programmatic access. Set up API authentication,create_api_key,create_api_key,True,,395.5228328704834,authentication_operations,expert,llama-3.3-70b,,rag,2,0,False,,authentication_operations,"['security_operations', 'authentication_operations', 'web_operations']",False,False,False,[],,,0,{},,,0,,,2072,73,2145,True,"['create_api_key', 'oauth_authenticate', 'configure_passwordless', 'revoke_api_key', 'manage_oauth', 'generate_jwt', 'create_user', 'generate_otp', 'setup_oauth_provider', 'generate_password']",1,False,False,,,,[],[]
I want to generate a cryptographic key pair. Create a new SSH key pair,generate_keypair,generate_keypair,True,,381.81519508361816,security_operations,expert,llama-3.3-70b,,rag,2,0,False,,security_operations,"['security_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,,,2076,38,2114,True,"['generate_keypair', 'generate_password', 'generate_certificate', 'create_signature', 'create_api_key', 'rotate_keys', 'create_user', 'sign_data', 'configure_passwordless', 'generate_otp']",1,False,False,,,,[],[]
"I need to change file or directory permissions (read, write, execute). Remove write access from the log file",change_permissions,change_permissions,True,,743.7803745269775,file_operations,hard,llama-3.3-70b,,rag,2,0,False,,file_operations,"['database_operations', 'queue_operations', 'calendar_operations', 'cloud_storage_operations', 'math_operations', 'secrets_operations', 'file_operations', 'logging_operations']",False,False,False,[],,,0,{},,,0,,,1613,22,1635,True,"['change_permissions', 'set_owner', 'set_log_retention', 'set_queue_policy', 'set_secret_policy', 'export_logs', 'manage_calendar_permissions', 'set_bucket_policy', 'create_database_user', 'logarithm']",1,False,False,,,,[],[]
I need to truncate a database table. Truncate the sessions table,truncate_table,truncate_table,True,,369.4636821746826,data_operations,hard,llama-3.3-70b,,rag,2,0,False,,data_operations,"['scheduling_operations', 'web_operations', 'data_operations', 'authentication_operations', 'system_operations', 'workflow_operations', 'logging_operations', 'container_operations']",False,False,False,[],,,0,{},,,0,,,1480,23,1503,True,"['truncate_table', 'drop_column', 'manage_session', 'http_delete', 'set_log_retention', 'kill_process', 'rename_column', 'delete_scheduled_job', 'cancel_workflow', 'stop_container']",1,False,False,,,,[],[]
I need to synchronize users from an external directory. Sync users from Active Directory,sync_directory,sync_directory,True,,694.6609020233154,authentication_operations,expert,llama-3.3-70b,,rag,2,0,False,,authentication_operations,"['file_operations', 'calendar_operations', 'authentication_operations', 'audio_operations']",False,False,False,[],,,0,{},,,0,,,2120,71,2191,True,"['sync_directory', 'sync_directories', 'sync_calendars', 'sync_calendars', 'manage_mfa', 'create_user', 'sync_audio_video', 'setup_oauth_provider', 'manage_calendar_subscription', 'manage_identity_verification']",1,False,False,,,,[],[]
I need to schedule a task. Create a cron job for the cleanup script,schedule_task,schedule_task,True,,360.1057529449463,system_operations,expert,llama-3.3-70b,,rag,2,0,False,,system_operations,"['notification_operations', 'email_operations', 'system_operations', 'workflow_operations', 'scheduling_operations']",False,False,False,[],,,0,{},,,0,,,1690,46,1736,True,"['schedule_task', 'create_scheduled_job', 'delete_scheduled_job', 'update_job_schedule', 'schedule_workflow', 'pause_scheduled_job', 'setup_email_automation', 'resume_scheduled_job', 'list_scheduled_jobs', 'schedule_notification']",1,False,False,,,,[],[]
I need to add an overlay to a video. Add logo to video,add_video_overlay,add_video_overlay,True,,414.1995906829834,video_operations,expert,llama-3.3-70b,,rag,2,0,False,,video_operations,"['image_operations', 'video_operations', 'document_operations']",False,False,False,[],,,0,{},,,0,,,2091,55,2146,True,"['add_video_overlay', 'add_watermark', 'apply_video_filter', 'loop_video', 'add_subtitles', 'remove_background', 'merge_videos', 'create_video_montage', 'add_chapter_markers', 'apply_color_grading']",1,False,False,,,,[],[]
I need to count elements in text. Count the lines in the document,count_text,count_text,True,,365.1087284088135,text_operations,hard,llama-3.3-70b,,rag,2,0,False,,text_operations,"['document_operations', 'healthcare_operations', 'text_operations', 'data_operations', 'logging_operations']",False,False,False,[],,,0,{},,,0,,,1839,18,1857,True,"['count_text', 'word_count', 'count_records', 'generate_lorem_ipsum', 'add_page_numbers', 'summarize_text', 'add_page_numbers', 'extract_text', 'generate_patient_summary', 'aggregate_logs']",1,False,False,,,,[],[]
