prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Send an email,send_email,send_email,True,,1499.403953552246,email_operations,expert,llama-3.3-70b,,clustering,2,0,False,True,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,7512,67,7579,,[],,False,False,,,,[],[]
Send templated email,send_template_email,send_template_email,True,,894.2687511444092,email_operations,expert,llama-3.3-70b,,clustering,2,0,False,True,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,7514,55,7569,,[],,False,False,,,,[],[]
Create email template,create_email_template,create_email_template,True,,1107.5797080993652,email_operations,expert,llama-3.3-70b,,clustering,2,0,False,True,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,7512,57,7569,,[],,False,False,,,,[],[]
Get delivery status,get_email_status,get_email_status,True,,852.686882019043,email_operations,medium,llama-3.3-70b,,clustering,2,0,False,True,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,7512,30,7542,,[],,False,False,,,,[],[]
Update subscriber,manage_mailing_list,manage_mailing_list,True,,882.0159435272217,email_operations,expert,llama-3.3-70b,,clustering,2,0,False,True,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,7510,51,7561,,[],,False,False,,,,[],[]
Send bulk email,send_bulk_email,send_bulk_email,True,,867.1579360961914,email_operations,expert,llama-3.3-70b,,clustering,2,0,False,True,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,7512,60,7572,,[],,False,False,,,,[],[]
Validate email address,validate_email,validate_email,True,,60205.167293548584,email_operations,hard,llama-3.3-70b,,clustering,2,0,False,True,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,7512,37,7549,,[],,False,False,,,,[],[]
Campaign performance,get_email_analytics,,False,,380.76257705688477,email_operations,expert,llama-3.3-70b,No tool selected in step,clustering,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,265,87,352,,[],,False,False,,,,[],[]
Verify email domain,configure_email_domain,,False,,438.8587474822998,email_operations,hard,llama-3.3-70b,No tool selected in step,clustering,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,266,221,487,,[],,False,False,,,,[],[]
List bounced emails,handle_bounce,handle_bounce,True,,827.843189239502,email_operations,hard,llama-3.3-70b,,clustering,2,0,False,True,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,7512,31,7543,,[],,False,False,,,,[],[]
