prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Find photos of beaches,search_images,search_images,True,,3085.707902908325,search_operations,expert,llama-3.3-70b,,rag,2,0,False,,search_operations,"['search_operations', 'image_operations', 'networking_operations', 'cloud_storage_operations', 'video_operations', 'container_operations']",False,False,False,[],,,0,{},,,0,,,1854,26,1880,True,"['search_images', 'build_image', 'get_cloud_file_info', 'read_barcode', 'upload_to_cloud', 'detect_faces_in_video', 'overlay_images', 'extract_colors', 'port_scan', 'resize_image']",1,False,False,,,,[],[]
Create CCD document,generate_patient_summary,generate_patient_summary,True,,527.1797180175781,healthcare_operations,expert,llama-3.3-70b,,rag,2,0,False,,healthcare_operations,"['payment_operations', 'security_operations', 'file_operations', 'secrets_operations', 'healthcare_operations', 'document_operations', 'ecommerce_operations']",False,False,False,[],,,0,{},,,0,,,1964,18,1982,True,"['create_virtual_card', 'redact_document', 'generate_patient_summary', 'convert_document', 'create_discount_code', 'create_secret', 'document_procedure', 'set_permissions', 'create_subscription', 'create_signature']",3,False,False,,,,[],[]
Get the UPC code from the product photo,read_barcode,read_barcode,True,,678.5316467285156,image_operations,hard,llama-3.3-70b,,rag,2,0,False,,image_operations,"['system_operations', 'search_operations', 'image_operations', 'video_operations', 'location_operations', 'ecommerce_operations']",False,False,False,[],,,0,{},,,0,,,1747,24,1771,True,"['read_barcode', 'get_elevation', 'overlay_images', 'detect_faces_in_video', 'calculate_elevation', 'search_images', 'extract_colors', 'get_disk_info', 'apply_color_grading', 'create_discount_code']",1,False,False,,,,[],[]
Document drug allergy,update_allergy_list,update_allergy_list,True,,379.8229694366455,healthcare_operations,expert,llama-3.3-70b,,rag,2,0,False,,healthcare_operations,"['security_operations', 'text_operations', 'testing_operations', 'healthcare_operations', 'document_operations', 'location_operations']",False,False,False,[],,,0,{},,,0,,,1986,54,2040,True,"['update_allergy_list', 'check_drug_interactions', 'document_procedure', 'convert_document', 'calculate_isochrone', 'run_accessibility_test', 'generate_patient_summary', 'redact_document', 'sanitize_input', 'extract_text']",1,False,False,,,,[],[]
Snooze this email,snooze_email,snooze_email,True,,522.0487117767334,email_operations,hard,llama-3.3-70b,,rag,2,0,False,,email_operations,"['calendar_operations', 'notification_operations', 'devops_operations', 'email_operations', 'messaging_operations', 'web_operations']",False,False,False,[],,,0,{},,,0,,,1953,41,1994,True,"['snooze_email', 'configure_quiet_hours', 'send_email', 'send_email', 'schedule_message', 'validate_email', 'manage_calendar_notifications', 'get_email_headers', 'setup_monitoring_alert', 'send_bulk_email']",1,False,False,,,,[],[]
Audit access controls,audit_permissions,audit_permissions,True,,477.6613712310791,security_operations,expert,llama-3.3-70b,,rag,2,0,False,,security_operations,"['security_operations', 'file_operations', 'queue_operations', 'authentication_operations', 'document_operations', 'compliance_operations', 'database_operations']",False,False,False,[],,,0,{},,,0,,,1671,35,1706,True,"['audit_permissions', 'audit_auth_events', 'generate_audit_log', 'manage_roles', 'secrets_scan', 'set_permissions', 'manage_database_locks', 'set_queue_policy', 'redact_document', 'manage_database_encryption']",1,False,False,,,,[],[]
Decode the encoded string,decode_text,decode_text,True,,328.9303779602051,text_operations,hard,llama-3.3-70b,,rag,2,0,False,,text_operations,"['system_operations', 'image_operations', 'security_operations', 'file_operations', 'text_operations', 'web_operations']",False,False,False,[],,,0,{},,,0,,,1543,17,1560,True,"['decode_text', 'decode_url', 'encode_text', 'read_barcode', 'compress_decompress', 'decrypt_data', 'decrypt_file', 'extract_text', 'extract_archive', 'sanitize_input']",1,False,False,,,,[],[]
Estimate segment size,manage_notification_segments,manage_notification_segments,True,,471.3270664215088,notification_operations,expert,llama-3.3-70b,,rag,2,0,False,,notification_operations,"['monitoring_operations', 'notification_operations', 'system_operations', 'image_operations', 'math_operations', 'devops_operations', 'analytics_operations', 'audio_operations']",False,False,False,[],,,0,{},,,0,,,1869,12,1881,True,"['segment_users', 'split_audio', 'resize_image', 'configure_auto_scaling', 'geometry', 'manage_notification_segments', 'read_barcode', 'get_disk_info', 'detect_bpm', 'create_metric']",6,False,False,,,,[],[]
Build a metrics dashboard,create_dashboard,create_dashboard,True,,415.65775871276855,analytics_operations,expert,llama-3.3-70b,,rag,2,0,False,,analytics_operations,"['monitoring_operations', 'notification_operations', 'caching_operations', 'math_operations', 'analytics_operations', 'data_operations']",False,False,False,[],,,0,{},,,0,,,1722,66,1788,True,"['create_dashboard', 'create_metric', 'forecast_metric', 'get_database_stats', 'cache_stats', 'segment_users', 'create_cohort', 'track_notification_engagement', 'geometry', 'run_experiment_analysis']",1,False,False,,,,[],[]
Look up IP address,dns_lookup,dns_lookup,True,,571.1288452148438,networking_operations,hard,llama-3.3-70b,,rag,2,0,False,,networking_operations,"['system_operations', 'networking_operations', 'email_operations', 'location_operations', 'web_operations']",False,False,False,[],,,0,{},,,0,,,1343,32,1375,True,"['dns_lookup', 'ping_host', 'port_scan', 'whois_lookup', 'get_ssl_info', 'check_url_status', 'batch_geocode', 'get_disk_info', 'get_email_headers', 'get_elevation']",1,False,False,,,,[],[]
