prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Find photos of beaches,search_images,search_images,True,,5677.542924880981,search_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,search_operations,"['search_operations', 'container_operations', 'image_operations', 'security_operations', 'file_operations', 'networking_operations', 'devops_operations', 'testing_operations', 'secrets_operations', 'cloud_storage_operations', 'iot_operations', 'location_operations', 'web_operations']",False,False,False,[],,,0,{},,,0,20,bounded,5231,37,5268,True,"['search_images', 'get_elevation', 'resize_image', 'get_cloud_file_info', 'calculate_elevation', 'web_search', 'read_barcode', 'extract_colors', 'overlay_images', 'rotate_image', 'find_duplicates', 'run_visual_regression_test', 'build_image', 'upload_to_cloud', 'manage_container', 'port_scan', 'list_secrets', 'manage_firmware', 'get_secret_versions', 'secrets_scan']",1,False,False,,,,[],[]
Create CCD document,generate_patient_summary,generate_patient_summary,True,,568.3302879333496,healthcare_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,healthcare_operations,"['payment_operations', 'security_operations', 'file_operations', 'devops_operations', 'text_operations', 'logging_operations', 'secrets_operations', 'healthcare_operations', 'video_operations', 'document_operations', 'ecommerce_operations', 'social_media_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,20,bounded,5817,56,5873,True,"['generate_patient_summary', 'extract_text', 'create_signature', 'convert_document', 'create_virtual_card', 'set_permissions', 'redact_document', 'manage_ssl_certificate', 'document_procedure', 'generate_text', 'generate_lorem_ipsum', 'decrypt_file', 'create_order', 'encode_text', 'add_animated_title', 'create_discount_code', 'write_log', 'manage_payment_dispute', 'create_secret', 'generate_content']",1,False,False,,,,[],[]
Get the UPC code from the product photo,read_barcode,read_barcode,True,,591.8612480163574,image_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,image_operations,"['search_operations', 'system_operations', 'image_operations', 'file_operations', 'text_operations', 'testing_operations', 'email_operations', 'cloud_storage_operations', 'healthcare_operations', 'messaging_operations', 'video_operations', 'location_operations', 'ecommerce_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,20,bounded,5513,30,5543,True,"['read_barcode', 'extract_colors', 'create_discount_code', 'detect_faces_in_video', 'search_images', 'document_procedure', 'overlay_images', 'get_cloud_file_info', 'apply_color_grading', 'send_sms', 'create_email_signature', 'extract_text', 'run_accessibility_test', 'rotate_image', 'run_visual_regression_test', 'get_file_checksum', 'get_disk_info', 'encode_text', 'calculate_elevation', 'classify_text']",1,False,False,,,,[],[]
Document drug allergy,update_allergy_list,update_allergy_list,True,,777.9593467712402,healthcare_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,healthcare_operations,"['security_operations', 'text_operations', 'testing_operations', 'email_operations', 'logging_operations', 'healthcare_operations', 'document_operations', 'web_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,20,bounded,5657,55,5712,True,"['update_allergy_list', 'check_drug_interactions', 'generate_patient_summary', 'convert_document', 'document_procedure', 'extract_text', 'run_accessibility_test', 'rotate_pages', 'redact_document', 'sanitize_input', 'create_email_signature', 'get_email_headers', 'run_contract_test', 'send_email', 'word_count', 'send_bulk_email', 'snooze_email', 'write_log', 'classify_text', 'shorten_url']",1,False,False,,,,[],[]
Snooze this email,snooze_email,snooze_email,True,,749.32861328125,email_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,email_operations,"['calendar_operations', 'notification_operations', 'devops_operations', 'email_operations', 'queue_operations', 'authentication_operations', 'messaging_operations', 'web_operations', 'social_media_operations']",False,False,False,[],,,0,{},,,0,20,bounded,5703,34,5737,True,"['snooze_email', 'schedule_message', 'manage_calendar_notifications', 'send_bulk_email', 'configure_quiet_hours', 'get_email_headers', 'send_email', 'batch_send_messages', 'send_email', 'setup_monitoring_alert', 'create_notification_workflow', 'send_sms', 'validate_email', 'manage_subscription', 'create_email_signature', 'schedule_posts', 'manage_notification_segments', 'track_notification_engagement', 'set_notification_rules', 'reset_password']",1,False,False,,,,[],[]
Audit access controls,audit_permissions,audit_permissions,True,,471.0867404937744,security_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,security_operations,"['payment_operations', 'security_operations', 'file_operations', 'workflow_operations', 'testing_operations', 'queue_operations', 'email_operations', 'cloud_storage_operations', 'logging_operations', 'authentication_operations', 'secrets_operations', 'messaging_operations', 'data_operations', 'compliance_operations', 'database_operations']",False,False,False,[],,,0,{},,,0,20,bounded,4998,26,5024,True,"['audit_permissions', 'generate_audit_log', 'audit_auth_events', 'set_queue_policy', 'manage_roles', 'set_object_lock', 'run_accessibility_test', 'secrets_scan', 'respond_to_approval', 'manage_payment_dispute', 'validate_email', 'manage_database_locks', 'create_chat_room', 'set_log_retention', 'get_secret_versions', 'reset_password', 'get_database_stats', 'write_log', 'create_approval_request', 'set_permissions']",1,False,False,,,,[],[]
Decode the encoded string,decode_text,decode_text,True,,901.5762805938721,text_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,text_operations,"['system_operations', 'search_operations', 'image_operations', 'security_operations', 'file_operations', 'text_operations', 'logging_operations', 'email_operations', 'messaging_operations', 'web_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,20,bounded,4962,17,4979,True,"['decode_text', 'decode_url', 'encode_text', 'compress_decompress', 'read_barcode', 'extract_text', 'extract_text', 'decrypt_file', 'send_sms', 'decrypt_data', 'replace_text', 'search_code', 'extract_colors', 'get_file_checksum', 'secrets_scan', 'extract_archive', 'parse_log_pattern', 'generate_text', 'get_email_headers', 'get_environment_variable']",1,False,False,,,,[],[]
Estimate segment size,manage_notification_segments,manage_notification_segments,True,,562.9589557647705,notification_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,notification_operations,"['monitoring_operations', 'scheduling_operations', 'notification_operations', 'system_operations', 'image_operations', 'caching_operations', 'math_operations', 'devops_operations', 'text_operations', 'testing_operations', 'analytics_operations', 'iot_operations', 'data_operations', 'location_operations', 'audio_operations']",False,False,False,[],,,0,{},,,0,20,bounded,5539,30,5569,True,"['segment_users', 'resize_image', 'manage_notification_segments', 'split_audio', 'get_disk_info', 'geometry', 'extract_colors', 'get_database_stats', 'read_barcode', 'create_metric', 'create_cohort', 'calculate_elevation', 'analyze_device_data', 'optimize_route', 'run_visual_regression_test', 'round_number', 'word_count', 'get_job_history', 'cache_stats', 'configure_auto_scaling']",3,False,False,,,,[],[]
Build a metrics dashboard,create_dashboard,create_dashboard,True,,334.33079719543457,analytics_operations,expert,llama-3.3-70b,,adaptive_rag,2,0,False,,analytics_operations,"['monitoring_operations', 'analytics_operations']",False,False,False,[],,,0,{},,,0,3,elbow,973,75,1048,True,"['create_dashboard', 'create_metric', 'forecast_metric']",1,False,False,,,,[],[]
Look up IP address,dns_lookup,dns_lookup,True,,59764.36948776245,networking_operations,hard,llama-3.3-70b,,adaptive_rag,2,0,False,,networking_operations,"['scheduling_operations', 'calendar_operations', 'system_operations', 'file_operations', 'caching_operations', 'networking_operations', 'email_operations', 'secrets_operations', 'logging_operations', 'authentication_operations', 'location_operations', 'web_operations', 'data_operations']",False,False,False,[],,,0,{},,,0,20,bounded,4545,32,4577,True,"['whois_lookup', 'dns_lookup', 'port_scan', 'ping_host', 'batch_geocode', 'get_ssl_info', 'get_disk_info', 'web_search', 'get_email_headers', 'check_url_status', 'get_job_history', 'get_database_stats', 'get_secret_versions', 'get_file_checksum', 'cache_stats', 'parse_log_pattern', 'audit_auth_events', 'get_environment_variable', 'calculate_elevation', 'get_event_details']",2,False,False,,,,[],[]
