prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Mail the user,send_email,send_email,True,,2393.068790435791,email_operations,expert,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1593.0,25.0,1618.0,True,"['verify_email_address', 'snooze_email', 'send_email', 'verify_email_address', 'test_email_deliverability', 'handle_bounce', 'validate_email', 'manage_mailing_list', 'get_email_status', 'send_bulk_email']",3,False,False,,,,[],[]
Email using template,send_template_email,,False,,1180.9520721435547,email_operations,expert,llama-3.3-70b,"Error code: 400 - {'message': ""Failed to generate tool_calls. Please adjust your prompt. See 'failed_generation' for more details. Exception: No valid function calls generated"", 'type': 'invalid_request_error', 'code': 'tool_use_failed', 'failed_generation': 'send_template_email(template=""welcome_email"", to=""user@example.com"", variables=\'{""name"": ""John Doe""}\', locale=""en"", from=""support@example.com"")'}",rag,2,0,False,,,['email_operations'],False,False,False,[],,,0,{},,,0,,,,,,True,"['create_email_template', 'send_template_email', 'manage_email_template_variables', 'snooze_email', 'create_email_signature', 'send_email', 'test_email_deliverability', 'manage_mailing_list', 'archive_email', 'schedule_email_digest']",2,False,False,,,,[],[]
Create invoice template,create_email_template,create_email_template,True,,366.3311004638672,email_operations,expert,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1729.0,45.0,1774.0,True,"['create_email_template', 'create_email_signature', 'manage_email_template_variables', 'send_template_email', 'setup_email_automation', 'create_email_campaign', 'set_email_auto_reply', 'schedule_email_digest', 'manage_mailing_list', 'test_email_deliverability']",1,False,False,,,,[],[]
Get delivery status,get_email_status,get_email_status,True,,2243.97873878479,email_operations,medium,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1529.0,19.0,1548.0,True,"['get_email_status', 'test_email_deliverability', 'send_email', 'handle_bounce', 'get_email_headers', 'validate_email', 'verify_email_address', 'verify_email_address', 'get_email_attachments', 'snooze_email']",1,False,False,,,,[],[]
Add to mailing list,manage_mailing_list,manage_mailing_list,True,,343.0814743041992,email_operations,expert,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1743.0,32.0,1775.0,True,"['manage_mailing_list', 'manage_email_list', 'snooze_email', 'test_email_deliverability', 'set_email_auto_reply', 'send_email', 'send_bulk_email', 'configure_email_domain', 'create_email_template', 'configure_email_domain']",1,False,False,,,,[],[]
Send bulk email,send_bulk_email,send_bulk_email,True,,459.3353271484375,email_operations,expert,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1808.0,71.0,1879.0,True,"['send_bulk_email', 'create_email_campaign', 'send_email', 'send_template_email', 'import_emails', 'test_email_deliverability', 'snooze_email', 'setup_email_automation', 'manage_email_list', 'set_email_auto_reply']",1,False,False,,,,[],[]
Check email deliverability,validate_email,,False,,456.24613761901855,email_operations,hard,llama-3.3-70b,"Error code: 400 - {'message': ""Failed to generate tool_calls. Please adjust your prompt. See 'failed_generation' for more details. Exception: No valid function calls generated"", 'type': 'invalid_request_error', 'code': 'tool_use_failed', 'failed_generation': 'test_email_deliverability(from=\'example@example.com\', template=\'template1\', test_providers=\'[""gmail"", ""yahoo""]\', include_authentication=True, content_analysis=True)'}",rag,2,0,False,,,['email_operations'],False,False,False,[],,,0,{},,,0,,,,,,True,"['test_email_deliverability', 'verify_email_address', 'verify_email_address', 'validate_email', 'handle_bounce', 'get_email_status', 'send_email', 'configure_email_domain', 'analyze_email_metrics', 'send_template_email']",4,False,False,,,,[],[]
Campaign performance,get_email_analytics,analyze_email_metrics,False,,2047.7700233459473,email_operations,expert,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1677.0,65.0,1742.0,True,"['create_email_campaign', 'get_email_analytics', 'analyze_email_metrics', 'send_bulk_email', 'test_email_deliverability', 'manage_email_template_variables', 'send_template_email', 'manage_email_list', 'get_email_attachments', 'get_email_headers']",2,False,False,,,,[],[]
Configure email domain,configure_email_domain,configure_email_domain,True,,2216.6123390197754,email_operations,hard,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1669.0,32.0,1701.0,True,"['configure_email_domain', 'configure_email_domain', 'manage_email_list', 'setup_email_automation', 'set_email_auto_reply', 'verify_email_address', 'manage_mailing_list', 'test_email_deliverability', 'verify_email_address', 'create_email_template']",1,False,False,,,,[],[]
Handle email bounces,handle_bounce,handle_bounce,True,,1885.2856159210205,email_operations,hard,llama-3.3-70b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1665.0,63.0,1728.0,True,"['handle_bounce', 'validate_email', 'test_email_deliverability', 'set_email_auto_reply', 'snooze_email', 'restore_archived_email', 'send_email', 'verify_email_address', 'verify_email_address', 'import_emails']",1,False,False,,,,[],[]
