prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Find pornstars who are of Asian ethnicity and have brown eyes.,listpornstars,,False,,4474.716901779175,category_4,expert,llama3.2:3b,Model did not call any tool,hybrid,2,0,False,,,"['category_29', 'category_36', 'category_25', 'category_30', 'category_24']",False,False,False,[],,,0,{},,,0,,,4096,20,4116,,[],,False,False,,,,[],[]
Retrieve all available information about the 'ConfidentialVault'.,read_vault_by_name,,False,,6813.763856887817,category_35,medium,llama3.2:3b,Model did not call any tool,hybrid,2,0,False,,,"['category_36', 'category_33', 'category_14', 'category_38', 'category_34']",False,False,False,[],,,0,{},,,0,,,4096,225,4321,,[],,False,False,,,,[],[]
Get the types available for horoscopes for the current week.,get_types,,False,,6262.232303619385,category_23,medium,llama3.2:3b,Model did not call any tool,hybrid,2,0,False,,,"['category_7', 'category_28', 'category_39', 'category_40', 'category_35']",False,False,False,[],,,0,{},,,0,,,4096,176,4272,,[],,False,False,,,,[],[]
Find all motorcycles made by Honda in the year 2005.,v1_motorcycles,,False,,6031.652927398682,category_6,hard,llama3.2:3b,Model did not call any tool,hybrid,2,0,False,,,"['category_17', 'category_6', 'category_36', 'category_39', 'category_5']",False,False,False,[],,,0,{},,,0,,,4096,157,4253,,[],,False,False,,,,[],[]
What is the expiry date of the vehicle with registration number XYZ789?,expiry_date_enquiry,,False,,5171.041965484619,category_39,medium,llama3.2:3b,Model did not call any tool,hybrid,2,0,False,,,"['category_39', 'category_28', 'category_6', 'category_15', 'category_7']",False,False,False,[],,,0,{},,,0,,,4096,83,4179,,[],,False,False,,,,[],[]
How much income is typically earned in the area of zipcode 10001?,income_by_zipcode,,False,,8377.133131027222,category_3,medium,llama3.2:3b,Model did not call any tool,hybrid,2,0,False,,,"['category_40', 'category_9', 'category_33', 'category_26', 'category_10']",False,False,False,[],,,0,{},,,0,,,4096,360,4456,,[],,False,False,,,,[],[]
What are the standings for the Primeira Liga in the 2021 season?,primeira_liga_standings,,False,,6337.555885314941,category_31,medium,llama3.2:3b,Model did not call any tool,hybrid,2,0,False,,,"['category_31', 'category_22', 'category_40', 'category_17', 'category_28']",False,False,False,[],,,0,{},,,0,,,4096,183,4279,,[],,False,False,,,,[],[]
Get the constructor standings from the 1980 Formula 1 season.,seasonendconstructorstanding,,False,,7202.004909515381,category_17,medium,llama3.2:3b,Model did not call any tool,hybrid,2,0,False,,,"['category_17', 'category_22', 'category_7', 'category_31', 'category_28']",False,False,False,[],,,0,{},,,0,,,4096,258,4354,,[],,False,False,,,,[],[]
Fetch the latest 100 matchmaking matches in Trackmania.,matchmaking_matches,,False,,6256.941318511963,category_28,hard,llama3.2:3b,Model did not call any tool,hybrid,2,0,False,,,"['category_22', 'category_17', 'category_28', 'category_13', 'category_30']",False,False,False,[],,,0,{},,,0,,,4096,177,4273,,[],,False,False,,,,[],[]
Could you retrieve information about the event numbered 54321?,event,,False,,6298.426866531372,category_16,medium,llama3.2:3b,Model did not call any tool,hybrid,2,0,False,,,"['category_22', 'category_28', 'category_15', 'category_36', 'category_21']",False,False,False,[],,,0,{},,,0,,,4096,180,4276,,[],,False,False,,,,[],[]
