prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
How can I get the geolocation of Berlin in Germany?,v1_geocoding,v1_geocoding,True,False,961.8077278137207,category_24,hard,llama3.2:3b,,hybrid,2,0,False,True,category_24,"['category_24', 'category_22', 'category_5']",False,False,False,[],,,0,"{'city': True, 'country': False}",,,0,,,702,26,728,,[],,False,False,,,,[],[]
Get the current time in Sydney using its coordinates.,v1_worldtime,v1_worldtime,True,False,1060.7872009277344,category_22,expert,llama3.2:3b,,hybrid,2,0,False,True,category_22,"['category_22', 'category_39', 'category_40']",False,False,False,[],,,0,"{'lat': False, 'lon': False}",,,0,,,610,51,661,,[],,False,False,,,,[],[]
What is the estimated salary for a Financial Analyst in Chicago within a 300km radius?,job_salary,job_salary,True,True,822.3798274993896,category_32,hard,llama3.2:3b,,hybrid,2,0,False,True,category_32,"['category_32', 'category_21', 'category_22']",False,False,False,[],,,0,"{'job_title': True, 'location': True, 'radius': True}",,,0,,,718,31,749,,[],,False,False,,,,[],[]
I need the full metadata for the podcast with Show ID '4iVcZGZGzRjHapWXYqXToT'.,get_podcast_metadata,get_podcast_metadata,True,True,1457.0331573486328,category_10,medium,llama3.2:3b,,hybrid,2,0,False,True,category_10,"['category_10', 'category_25', 'category_31']",False,False,False,[],,,0,{'showid': True},,,0,,,1152,38,1190,,[],,False,False,,,,[],[]
How did the constructor standings look after the 5th race in the 2021 Formula 1 season?,constructorstandingsafterarace,constructorstandingsafterarace,True,True,1095.5219268798828,category_15,hard,llama3.2:3b,,hybrid,2,0,False,True,category_15,"['category_15', 'category_33', 'category_14']",False,False,False,[],,,0,"{'year': True, 'round': True}",,,0,,,876,28,904,,[],,False,False,,,,[],[]
Retrieve straddle data for Apple Inc.,straddle,straddle,True,True,894.8163986206055,category_22,medium,llama3.2:3b,,hybrid,2,0,False,True,category_22,"['category_22', 'category_27', 'category_10']",False,False,False,[],,,0,{'ticker': True},,,0,,,785,18,803,,[],,False,False,,,,[],[]
"For a star party in Cape Town on April 10th, 2023, at 10 PM, what celestial bodies will be in the sky?",get_all_bodies_positions,get_all_bodies_positions,True,False,1311.5489482879639,category_1,expert,llama3.2:3b,,hybrid,2,0,False,True,category_1,"['category_1', 'category_39', 'category_40']",False,False,False,[],,,0,"{'latitude': False, 'longitude': False, 'from_date': False, 'to_date': False, 'time': False}",,,0,,,681,68,749,,[],,False,False,,,,[],[]
Get the search results for the YouTube influencer with search ID 'YT1122334455'.,getsearchresults,getsearchresults,True,True,734.6162796020508,category_30,medium,llama3.2:3b,,hybrid,2,0,False,True,category_30,"['category_30', 'category_28', 'category_24']",False,False,False,[],,,0,{'is_id': True},,,0,,,535,23,558,,[],,False,False,,,,[],[]
"Retrieve 100 articles from the 'Nasa Climate' source, excluding 'The Guardian'.",get_articles,get_articles,True,True,1312.0181560516357,category_31,hard,llama3.2:3b,,hybrid,2,0,False,True,category_31,"['category_31', 'category_10', 'category_33']",False,False,False,[],,,0,"{'limit': True, 'exclude': True, 'source': True}",,,0,,,1082,32,1114,,[],,False,False,,,,[],[]
Fetch contact information for partner 'PART002'.,partenaire_par_id,partenaire_par_id,True,False,1327.0280361175537,category_27,medium,llama3.2:3b,,hybrid,2,0,False,True,category_27,"['category_27', 'category_12', 'category_28']",False,False,False,[],,,0,{'is_id': False},,,0,,,847,50,897,,[],,False,False,,,,[],[]
