prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Ping this address,ping_host,ping_host,True,,3346.7659950256348,networking_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,networking_operations,"['system_operations', 'networking_operations']",False,False,False,[],,,0,{},,,0,3,bounded,391,23,414,True,"['ping_host', 'traceroute', 'get_network_info']",1.0,False,False,,,,[],[]
Restore file from Glacier,restore_archived_object,download_from_cloud,False,,998.5921382904053,cloud_storage_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,cloud_storage_operations,"['caching_operations', 'cloud_storage_operations']",False,False,False,[],,,0,{},,,0,3,bounded,474,38,512,True,"['restore_archived_object', 'download_from_cloud', 'restore_cache']",1.0,False,False,,,,[],[]
Audit for PCI-DSS,run_compliance_check,run_compliance_check,True,,2760.8752250671387,compliance_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,compliance_operations,"['devops_operations', 'analytics_operations', 'database_operations', 'compliance_operations', 'authentication_operations', 'security_operations', 'monitoring_operations', 'file_operations', 'system_operations', 'cloud_storage_operations', 'queue_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2528,21,2549,True,"['manage_database_audit', 'track_vendor_compliance', 'run_compliance_check', 'monitor_metrics', 'setup_monitoring_alert', 'track_event', 'create_metric', 'scan_vulnerabilities', 'manage_exception', 'watch_file', 'manage_identity_verification', 'classify_data', 'alert_on_metric', 'get_queue_metrics', 'verify_jwt', 'verify_otp', 'enable_access_logging', 'manage_data_retention', 'get_uptime', 'get_alert_status']",3.0,False,False,,,,[],[]
Get the text content,extract_text,extract_text,True,,1697.103500366211,document_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,document_operations,"['image_operations', 'file_operations', 'document_operations', 'text_operations', 'web_operations']",False,False,False,[],,,0,{},,,0,8,threshold,1009,47,1056,True,"['extract_text_from_document', 'extract_text', 'parse_html', 'ocr_image', 'parse_html', 'search_file_content', 'search_text', 'decode_text']",2.0,False,False,,,,[],[]
When was the server last rebooted?,get_uptime,get_uptime,True,,2748.0337619781494,system_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,system_operations,"['devops_operations', 'caching_operations', 'system_operations', 'iot_operations', 'cloud_storage_operations', 'queue_operations', 'messaging_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2326,30,2356,True,"['get_uptime', 'manage_service', 'manage_cache_policy', 'warm_cache', 'manage_cache_policy', 'get_current_datetime', 'get_system_info', 'manage_message_queue', 'configure_cache_persistence', 'manage_firmware', 'configure_cache_cluster', 'configure_cache_replication', 'restore_cache', 'get_memory_info', 'get_network_info', 'enable_access_logging', 'setup_monitoring_alert', 'retry_failed_jobs', 'cache_warm', 'analyze_cache_performance']",1.0,False,False,,,,[],[]
Send bulk email,send_bulk_email,send_bulk_email,True,,1525.7971286773682,email_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,email_operations,"['messaging_operations', 'web_operations', 'email_operations']",False,False,False,[],,,0,{},,,0,5,threshold,764,51,815,True,"['send_bulk_email', 'broadcast_message', 'send_email', 'import_emails', 'test_email_deliverability']",1.0,False,False,,,,[],[]
Enable two-factor authentication,manage_mfa,manage_mfa,True,,919.4338321685791,authentication_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,authentication_operations,"['authentication_operations', 'security_operations']",False,False,False,[],,,0,{},,,0,4,threshold,662,18,680,True,"['manage_mfa', 'configure_auth_policy', 'generate_totp_secret', 'manage_device_trust']",1.0,False,False,,,,[],[]
Automate onboarding emails,setup_email_automation,setup_email_automation,True,,1619.7333335876465,email_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,email_operations,"['messaging_operations', 'email_operations']",False,False,False,[],,,0,{},,,0,6,threshold,853,55,908,True,"['setup_email_automation', 'import_emails', 'set_auto_response', 'schedule_email_digest', 'test_email_deliverability', 'manage_email_list']",1.0,False,False,,,,[],[]
Cancel the workflow,cancel_workflow,cancel_workflow,True,,731.2836647033691,workflow_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,workflow_operations,"['notification_operations', 'payment_operations', 'workflow_operations']",False,False,False,[],,,0,{},,,0,3,bounded,347,26,373,True,"['cancel_workflow', 'cancel_notification', 'void_payment']",1.0,False,False,,,,[],[]
What is the 10th Fibonacci number?,fibonacci,fibonacci,True,,659.7833633422852,math_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,math_operations,['math_operations'],False,False,False,[],,,0,{},,,0,3,bounded,362,23,385,True,"['fibonacci', 'factorial', 'logarithm']",1.0,False,False,,,,[],[]
