prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Ping the server,ping_host,search_text,False,,1201.7359733581543,networking_operations,hard,llama3.2:3b,,clustering,2,0,False,False,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,2305,33,2338,,[],,False,False,,,,[],[]
Retrieve archived data,restore_archived_object,,False,,5846.503496170044,cloud_storage_operations,expert,llama3.2:3b,No tool selected in step,clustering,4,1,False,False,data_operations,"['backup_operations', 'data_operations']",False,False,False,[],,,0,{},,,0,,,4993,60,5053,,[],,False,False,,,,[],[]
Verify SOC2 compliance,run_compliance_check,,False,,13313.773155212402,compliance_operations,hard,ollama,Max steps (10) reached without selection,clustering,10,5,False,,,"['compliance_operations', 'compliance_operations', 'compliance_operations', 'compliance_operations', 'compliance_operations']",False,False,False,[],,,0,{},,,0,,,10860,163,11023,,[],,False,False,,,,[],[]
Get the text content,extract_text,search_text,False,,2792.3641204833984,document_operations,expert,llama3.2:3b,,clustering,2,0,False,False,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,2307,33,2340,,[],,False,False,,,,[],[]
Check the uptime,get_uptime,get_uptime,True,,8719.291687011719,system_operations,hard,llama3.2:3b,,clustering,6,2,False,True,system_operations,"['monitoring_operations', 'monitoring_operations', 'system_operations']",False,False,False,[],,,0,{},,,0,,,6631,136,6767,,[],,False,False,,,,[],[]
Send bulk email,send_bulk_email,send_bulk_email,True,,6191.437244415283,email_operations,expert,llama3.2:3b,,clustering,4,1,False,True,email_operations,"['email_operations', 'email_operations']",False,False,False,[],,,0,{},,,0,,,5190,68,5258,,[],,False,False,,,,[],[]
Verify MFA setup,manage_mfa,manage_mfa,True,,2869.6160316467285,authentication_operations,hard,llama3.2:3b,,clustering,2,0,False,True,authentication_operations,['authentication_operations'],False,False,False,[],,,0,{},,,0,,,2376,33,2409,,[],,False,False,,,,[],[]
Create email workflow,setup_email_automation,schedule_workflow,False,,2864.210844039917,email_operations,expert,llama3.2:3b,,clustering,2,0,False,False,workflow_operations,['workflow_operations'],False,False,False,[],,,0,{},,,0,,,2347,33,2380,,[],,False,False,,,,[],[]
Abort running workflow,cancel_workflow,search_text,False,,2794.128179550171,workflow_operations,hard,llama3.2:3b,,clustering,2,0,False,False,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,2305,33,2338,,[],,False,False,,,,[],[]
Find the Fibonacci number at position 20,fibonacci,fibonacci,True,,3547.5001335144043,math_operations,hard,llama3.2:3b,,clustering,2,0,False,True,math_operations,['math_operations'],False,False,False,[],,,0,{},,,0,,,2583,63,2646,,[],,False,False,,,,[],[]
