prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Ping this address,ping_host,ping_host,True,,3524.1799354553223,networking_operations,hard,llama3.2:3b,,rag,2,0,False,,networking_operations,"['networking_operations', 'system_operations']",False,False,False,[],,,0,{},,,0,,,576,36,612,True,"['ping_host', 'traceroute', 'get_network_info', 'port_scan', 'get_network_interfaces']",1.0,False,False,,,,[],[]
Restore file from Glacier,restore_archived_object,restore_archived_object,True,,1344.024896621704,cloud_storage_operations,expert,llama3.2:3b,,rag,2,0,False,,cloud_storage_operations,"['caching_operations', 'database_operations', 'cloud_storage_operations']",False,False,False,[],,,0,{},,,0,,,725,44,769,True,"['restore_archived_object', 'download_from_cloud', 'restore_cache', 'restore_database', 'copy_cloud_file']",1.0,False,False,,,,[],[]
Audit for PCI-DSS,run_compliance_check,run_compliance_check,True,,1080.674171447754,compliance_operations,hard,llama3.2:3b,,rag,2,0,False,,compliance_operations,"['devops_operations', 'database_operations', 'compliance_operations']",False,False,False,[],,,0,{},,,0,,,730,26,756,True,"['manage_database_audit', 'track_vendor_compliance', 'run_compliance_check', 'monitor_metrics', 'setup_monitoring_alert']",3.0,False,False,,,,[],[]
Get the text content,extract_text,extract_text,True,,1206.6535949707031,document_operations,expert,llama3.2:3b,,rag,2,0,False,,document_operations,"['web_operations', 'image_operations', 'document_operations']",False,False,False,[],,,0,{},,,0,,,681,39,720,True,"['extract_text_from_document', 'extract_text', 'parse_html', 'ocr_image', 'parse_html']",2.0,False,False,,,,[],[]
When was the server last rebooted?,get_uptime,get_uptime,True,,900.9430408477783,system_operations,hard,llama3.2:3b,,rag,2,0,False,,system_operations,"['caching_operations', 'system_operations']",False,False,False,[],,,0,{},,,0,,,679,18,697,True,"['get_uptime', 'manage_service', 'manage_cache_policy', 'warm_cache', 'manage_cache_policy']",1.0,False,False,,,,[],[]
Send bulk email,send_bulk_email,send_bulk_email,True,,1475.5499362945557,email_operations,expert,llama3.2:3b,,rag,2,0,False,,email_operations,"['messaging_operations', 'web_operations', 'email_operations']",False,False,False,[],,,0,{},,,0,,,764,51,815,True,"['send_bulk_email', 'broadcast_message', 'send_email', 'import_emails', 'test_email_deliverability']",1.0,False,False,,,,[],[]
Enable two-factor authentication,manage_mfa,manage_mfa,True,,987.3619079589844,authentication_operations,hard,llama3.2:3b,,rag,2,0,False,,authentication_operations,"['security_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,,,779,18,797,True,"['manage_mfa', 'configure_auth_policy', 'generate_totp_secret', 'manage_device_trust', 'create_service_account']",1.0,False,False,,,,[],[]
Automate onboarding emails,setup_email_automation,setup_email_automation,True,,1534.5282554626465,email_operations,expert,llama3.2:3b,,rag,2,0,False,,email_operations,"['messaging_operations', 'email_operations']",False,False,False,[],,,0,{},,,0,,,728,57,785,True,"['setup_email_automation', 'import_emails', 'set_auto_response', 'schedule_email_digest', 'test_email_deliverability']",1.0,False,False,,,,[],[]
Cancel the workflow,cancel_workflow,cancel_workflow,True,,979.8367023468018,workflow_operations,hard,llama3.2:3b,,rag,2,0,False,,workflow_operations,"['workflow_operations', 'payment_operations', 'notification_operations', 'scheduling_operations']",False,False,False,[],,,0,{},,,0,,,551,31,582,True,"['cancel_workflow', 'cancel_notification', 'void_payment', 'retry_workflow_step', 'pause_scheduled_job']",1.0,False,False,,,,[],[]
What is the 10th Fibonacci number?,fibonacci,fibonacci,True,,858.0374717712402,math_operations,hard,llama3.2:3b,,rag,2,0,False,,math_operations,['math_operations'],False,False,False,[],,,0,{},,,0,,,570,23,593,True,"['fibonacci', 'factorial', 'logarithm', 'exponentiation', 'number_base_convert']",1.0,False,False,,,,[],[]
