prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Test connectivity to IP,ping_host,,False,,10406.747817993164,networking_operations,hard,ollama,Max steps (10) reached without selection,clustering,10,5,False,,,"['networking_operations', 'networking_operations', 'networking_operations', 'networking_operations', 'networking_operations']",False,False,False,[],,,0,{},,,0,,,7025,209,7234,,[],,False,False,,,,[],[]
Restore from cold storage,restore_archived_object,,False,,7609.074115753174,cloud_storage_operations,expert,llama3.2:3b,No tool selected in step,clustering,8,3,False,False,data_operations,"['system_operations', 'system_operations', 'data_operations', 'data_operations']",False,False,False,[],,,0,{},,,0,,,5674,120,5794,,[],,False,False,,,,[],[]
Verify SOC2 compliance,run_compliance_check,,False,,9782.009840011597,compliance_operations,hard,ollama,Max steps (10) reached without selection,clustering,10,5,False,,,"['compliance_operations', 'compliance_operations', 'compliance_operations', 'compliance_operations', 'compliance_operations']",False,False,False,[],,,0,{},,,0,,,7170,163,7333,,[],,False,False,,,,[],[]
Pull text from the Word file,extract_text,,False,,9864.948749542236,document_operations,expert,ollama,Max steps (10) reached without selection,clustering,10,5,False,,,"['document_operations', 'document_operations', 'document_operations', 'document_operations', 'document_operations']",False,False,False,[],,,0,{},,,0,,,7155,172,7327,,[],,False,False,,,,[],[]
Show system uptime,get_uptime,,False,,9333.460569381714,system_operations,hard,ollama,Max steps (10) reached without selection,clustering,10,5,False,,,"['system_operations', 'system_operations', 'system_operations', 'system_operations', 'system_operations']",False,False,False,[],,,0,{},,,0,,,6995,145,7140,,[],,False,False,,,,[],[]
Send bulk email,send_bulk_email,send_bulk_email,True,,2646.484851837158,email_operations,expert,llama3.2:3b,,clustering,2,0,False,True,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1636,66,1702,,[],,False,False,,,,[],[]
Verify MFA setup,manage_mfa,,False,,9918.84446144104,authentication_operations,hard,ollama,Max steps (10) reached without selection,clustering,10,5,False,,,"['authentication_operations', 'authentication_operations', 'authentication_operations', 'authentication_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,,,7180,170,7350,,[],,False,False,,,,[],[]
Set up drip campaign,setup_email_automation,manage_email_list,False,,2291.1128997802734,email_operations,expert,llama3.2:3b,,clustering,2,0,False,True,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1638,41,1679,,[],,False,False,,,,[],[]
Abort running workflow,cancel_workflow,,False,,1288.8412475585938,workflow_operations,hard,llama3.2:3b,No tool selected in step,clustering,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,1047,15,1062,,[],,False,False,,,,[],[]
Generate the first 15 Fibonacci numbers,fibonacci,fibonacci,True,,1167.2828197479248,math_operations,hard,llama3.2:3b,,clustering,2,0,False,True,math_operations,['math_operations'],False,False,False,[],,,0,{},,,0,,,1482,38,1520,,[],,False,False,,,,[],[]
Process an ACH payment,process_ach_transfer,,False,,1257.0059299468994,payment_operations,expert,llama3.2:3b,No tool selected in step,clustering,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,1049,12,1061,,[],,False,False,,,,[],[]
Create new email list,manage_email_list,manage_email_list,True,,1303.79319190979,email_operations,expert,llama3.2:3b,,clustering,2,0,False,True,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,1638,38,1676,,[],,False,False,,,,[],[]
Start automation,run_workflow,,False,,9480.311870574951,workflow_operations,expert,ollama,Max steps (10) reached without selection,clustering,10,5,False,,,"['system_operations', 'system_operations', 'devops_operations', 'devops_operations', 'devops_operations']",False,False,False,[],,,0,{},,,0,,,7105,148,7253,,[],,False,False,,,,[],[]
Flip the image horizontally,flip_image,,False,,1897.5329399108887,image_operations,hard,llama3.2:3b,No tool selected in step,clustering,2,0,False,True,image_operations,['image_operations'],False,False,False,[],,,0,{},,,0,,,1374,32,1406,,[],,False,False,,,,[],[]
Find similar images,search_images,,False,,7664.5917892456055,search_operations,expert,llama3.2:3b,No tool selected in step,clustering,8,3,False,False,image_operations,"['image_operations', 'image_operations', 'search_operations', 'image_operations']",False,False,False,[],,,0,{},,,0,,,5617,126,5743,,[],,False,False,,,,[],[]
