prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Test connectivity to IP,ping_host,ping_host,True,,3275.0580310821533,networking_operations,hard,llama3.2:3b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,2897,20,2917,,[],,False,False,,,,[],[]
Restore from cold storage,restore_archived_object,restore_archived_object,True,,899.1031646728516,cloud_storage_operations,expert,llama3.2:3b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,2897,49,2946,,[],,False,False,,,,[],[]
Verify SOC2 compliance,run_compliance_check,run_compliance_check,True,,527.6827812194824,compliance_operations,hard,llama3.2:3b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,2897,26,2923,,[],,False,False,,,,[],[]
Pull text from the Word file,extract_text,extract_text,True,,562.8318786621094,document_operations,expert,llama3.2:3b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,2899,28,2927,,[],,False,False,,,,[],[]
Show system uptime,get_uptime,get_uptime,True,,609.5597743988037,system_operations,hard,llama3.2:3b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,2896,30,2926,,[],,False,False,,,,[],[]
Send bulk email,send_bulk_email,send_bulk_email,True,,396.56901359558105,email_operations,expert,llama3.2:3b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,2896,17,2913,,[],,False,False,,,,[],[]
Verify MFA setup,manage_mfa,manage_mfa,True,,545.4978942871094,authentication_operations,hard,llama3.2:3b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,2897,27,2924,,[],,False,False,,,,[],[]
Set up drip campaign,setup_email_automation,setup_email_automation,True,,1068.9821243286133,email_operations,expert,llama3.2:3b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,2897,59,2956,,[],,False,False,,,,[],[]
Abort running workflow,cancel_workflow,cancel_workflow,True,,676.6130924224854,workflow_operations,hard,llama3.2:3b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,2896,34,2930,,[],,False,False,,,,[],[]
Generate the first 15 Fibonacci numbers,fibonacci,fibonacci,True,,579.9238681793213,math_operations,hard,llama3.2:3b,,mcp,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,2900,29,2929,,[],,False,False,,,,[],[]
