prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Ping this address,ping_host,search_text,False,,2786.316156387329,networking_operations,hard,llama3.2:3b,,clustering,2,0,False,False,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,1885,55,1940,,[],,False,False,,,,[],[]
Restore from cold storage,restore_archived_object,import_csv,False,,3081.886053085327,cloud_storage_operations,expert,llama3.2:3b,,clustering,2,0,False,False,data_operations,['data_operations'],False,False,False,[],,,0,{},,,0,,,2386,48,2434,,[],,False,False,,,,[],[]
Audit for PCI-DSS,run_compliance_check,run_compliance_check,True,,2453.794240951538,compliance_operations,hard,llama3.2:3b,,clustering,2,0,False,True,compliance_operations,['compliance_operations'],False,False,False,[],,,0,{},,,0,,,1903,37,1940,,[],,False,False,,,,[],[]
Pull text from the Word file,extract_text,,False,,2841.2251472473145,document_operations,expert,llama3.2:3b,No tool selected in step,clustering,2,0,False,True,document_operations,['document_operations'],False,False,False,[],,,0,{},,,0,,,1898,61,1959,,[],,False,False,,,,[],[]
How long has the system been running?,get_uptime,get_uptime,True,,2826.9057273864746,system_operations,hard,llama3.2:3b,,clustering,2,0,False,True,system_operations,['system_operations'],False,False,False,[],,,0,{},,,0,,,1874,64,1938,,[],,False,False,,,,[],[]
Mass email announcement,send_bulk_email,manage_email_list,False,,3140.496015548706,email_operations,expert,llama3.2:3b,,clustering,2,0,False,True,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,2229,61,2290,,[],,False,False,,,,[],[]
Enable two-factor authentication,manage_mfa,manage_mfa,True,,2523.8699913024902,authentication_operations,hard,llama3.2:3b,,clustering,2,0,False,True,authentication_operations,['authentication_operations'],False,False,False,[],,,0,{},,,0,,,2015,33,2048,,[],,False,False,,,,[],[]
Create welcome email series,setup_email_automation,,False,,2417.386293411255,email_operations,expert,llama3.2:3b,No tool selected in step,clustering,2,0,False,False,document_operations,['document_operations'],False,False,False,[],,,0,{},,,0,,,1894,33,1927,,[],,False,False,,,,[],[]
Abort running workflow,cancel_workflow,search_text,False,,2412.9528999328613,workflow_operations,hard,llama3.2:3b,,clustering,2,0,False,False,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,1885,33,1918,,[],,False,False,,,,[],[]
Is 144 a Fibonacci number?,fibonacci,fibonacci,True,,2547.276020050049,math_operations,hard,llama3.2:3b,,clustering,2,0,False,True,math_operations,['math_operations'],False,False,False,[],,,0,{},,,0,,,1975,38,2013,,[],,False,False,,,,[],[]
Send same-day ACH transfer,process_ach_transfer,,False,,2441.371202468872,payment_operations,expert,llama3.2:3b,No tool selected in step,clustering,2,0,False,True,payment_operations,['payment_operations'],False,False,False,[],,,0,{},,,0,,,1922,33,1955,,[],,False,False,,,,[],[]
Create new email list,manage_email_list,manage_email_list,True,,2802.9048442840576,email_operations,expert,llama3.2:3b,,clustering,2,0,False,True,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,2231,38,2269,,[],,False,False,,,,[],[]
Trigger workflow manually,run_workflow,run_workflow,True,,2533.906936645508,workflow_operations,expert,llama3.2:3b,,clustering,2,0,False,True,workflow_operations,['workflow_operations'],False,False,False,[],,,0,{},,,0,,,1988,36,2024,,[],,False,False,,,,[],[]
Flip the image upside down,flip_image,,False,,2551.9652366638184,image_operations,hard,llama3.2:3b,No tool selected in step,clustering,2,0,False,True,image_operations,['image_operations'],False,False,False,[],,,0,{},,,0,,,2077,32,2109,,[],,False,False,,,,[],[]
Find similar images,search_images,,False,,2568.5436725616455,search_operations,expert,llama3.2:3b,No tool selected in step,clustering,2,0,False,False,image_operations,['image_operations'],False,False,False,[],,,0,{},,,0,,,2073,33,2106,,[],,False,False,,,,[],[]
How many ways to arrange 5 items from 10?,permutation_combination,permutation_combination,True,,2722.3610877990723,math_operations,expert,llama3.2:3b,,clustering,2,0,False,True,math_operations,['math_operations'],False,False,False,[],,,0,{},,,0,,,1985,47,2032,,[],,False,False,,,,[],[]
Send message to patient,send_patient_message,send_patient_message,True,,2830.7032585144043,healthcare_operations,expert,llama3.2:3b,,clustering,2,0,False,True,healthcare_operations,['healthcare_operations'],False,False,False,[],,,0,{},,,0,,,2068,51,2119,,[],,False,False,,,,[],[]
Get container logs,get_container_logs,get_container_logs,True,,2866.039991378784,container_operations,expert,llama3.2:3b,,clustering,2,0,False,True,container_operations,['container_operations'],False,False,False,[],,,0,{},,,0,,,2005,57,2062,,[],,False,False,,,,[],[]
Create an index on the email column,create_index,manage_database_replication,False,,2631.2201023101807,data_operations,expert,llama3.2:3b,,clustering,2,0,False,False,database_operations,['database_operations'],False,False,False,[],,,0,{},,,0,,,1925,46,1971,,[],,False,False,,,,[],[]
What is the size of the file in S3?,get_cloud_file_info,get_cloud_file_info,True,,2589.477300643921,cloud_storage_operations,expert,llama3.2:3b,,clustering,2,0,False,True,cloud_storage_operations,['cloud_storage_operations'],False,False,False,[],,,0,{},,,0,,,2042,36,2078,,[],,False,False,,,,[],[]
List scheduled jobs,list_scheduled_jobs,list_scheduled_jobs,True,,2842.3666954040527,scheduling_operations,expert,llama3.2:3b,,clustering,2,0,False,True,scheduling_operations,['scheduling_operations'],False,False,False,[],,,0,{},,,0,,,1903,62,1965,,[],,False,False,,,,[],[]
Show error logs from the last hour,manage_logs,,False,,2597.362995147705,devops_operations,expert,llama3.2:3b,No tool selected in step,clustering,2,0,False,False,monitoring_operations,['monitoring_operations'],False,False,False,[],,,0,{},,,0,,,1899,45,1944,,[],,False,False,,,,[],[]
Run mutation testing,run_mutation_test,run_mutation_test,True,,2837.944269180298,testing_operations,expert,llama3.2:3b,,clustering,2,0,False,True,testing_operations,['testing_operations'],False,False,False,[],,,0,{},,,0,,,1892,62,1954,,[],,False,False,,,,[],[]
Create image from Dockerfile,build_image,build_image,True,,2685.7218742370605,container_operations,expert,llama3.2:3b,,clustering,2,0,False,True,container_operations,['container_operations'],False,False,False,[],,,0,{},,,0,,,2009,45,2054,,[],,False,False,,,,[],[]
Add read replica,manage_database_replication,manage_database_replication,True,,2479.008913040161,database_operations,expert,llama3.2:3b,,clustering,2,0,False,True,database_operations,['database_operations'],False,False,False,[],,,0,{},,,0,,,1917,36,1953,,[],,False,False,,,,[],[]
Insert the user or update if email exists,upsert_record,search_text,False,,2825.2689838409424,data_operations,expert,llama3.2:3b,,clustering,2,0,False,False,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,1895,60,1955,,[],,False,False,,,,[],[]
Deduplicate the contacts table,deduplicate_data,deduplicate_data,True,,2865.861415863037,data_operations,expert,llama3.2:3b,,clustering,2,0,False,True,data_operations,['data_operations'],False,False,False,[],,,0,{},,,0,,,2390,33,2423,,[],,False,False,,,,[],[]
Register push token,manage_push_subscriptions,manage_push_subscriptions,True,,2573.296070098877,notification_operations,expert,llama3.2:3b,,clustering,2,0,False,True,notification_operations,['notification_operations'],False,False,False,[],,,0,{},,,0,,,1928,42,1970,,[],,False,False,,,,[],[]
Create a new status column in orders,add_column,manage_database_replication,False,,2956.301212310791,data_operations,expert,llama3.2:3b,,clustering,2,0,False,False,database_operations,['database_operations'],False,False,False,[],,,0,{},,,0,,,1925,68,1993,,[],,False,False,,,,[],[]
Sync backups across locations,replicate_backup,,False,,2396.196126937866,backup_operations,expert,llama3.2:3b,No tool selected in step,clustering,2,0,False,True,backup_operations,['backup_operations'],False,False,False,[],,,0,{},,,0,,,1904,32,1936,,[],,False,False,,,,[],[]
Cut the first 30 seconds,trim_video,,False,,2579.005002975464,video_operations,expert,llama3.2:3b,No tool selected in step,clustering,2,0,False,False,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,1891,44,1935,,[],,False,False,,,,[],[]
Show critical alerts,get_alert_status,search_text,False,,2625.133514404297,monitoring_operations,expert,llama3.2:3b,,clustering,2,0,False,False,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,1885,48,1933,,[],,False,False,,,,[],[]
Configure email domain,configure_email_domain,configure_email_domain,True,,3012.544631958008,email_operations,hard,llama3.2:3b,,clustering,2,0,False,True,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,2229,52,2281,,[],,False,False,,,,[],[]
Prepare referral summary,generate_patient_summary,search_text,False,,2834.9151611328125,healthcare_operations,expert,llama3.2:3b,,clustering,2,0,False,False,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,1885,62,1947,,[],,False,False,,,,[],[]
What song is playing?,audio_fingerprint,,False,,2538.2180213928223,audio_operations,expert,llama3.2:3b,No tool selected in step,clustering,2,0,False,True,audio_operations,['audio_operations'],False,False,False,[],,,0,{},,,0,,,2070,32,2102,,[],,False,False,,,,[],[]
Check if this is a real address,validate_address,search_text,False,,2502.3725032806396,location_operations,hard,llama3.2:3b,,clustering,2,0,False,False,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,1893,39,1932,,[],,False,False,,,,[],[]
Upload the CSV to the database,import_csv,import_csv,True,,3096.536159515381,data_operations,expert,llama3.2:3b,,clustering,2,0,False,True,data_operations,['data_operations'],False,False,False,[],,,0,{},,,0,,,2390,49,2439,,[],,False,False,,,,[],[]
Export the audio as OGG,convert_audio,convert_audio,True,,2736.361026763916,audio_operations,expert,llama3.2:3b,,clustering,2,0,False,True,audio_operations,['audio_operations'],False,False,False,[],,,0,{},,,0,,,2074,45,2119,,[],,False,False,,,,[],[]
What are the dominant colors in this image?,extract_colors,extract_colors,True,,2971.079111099243,image_operations,expert,llama3.2:3b,,clustering,2,0,False,True,image_operations,['image_operations'],False,False,False,[],,,0,{},,,0,,,2083,60,2143,,[],,False,False,,,,[],[]
Use this coupon,apply_discount,,False,,1765.8360004425049,ecommerce_operations,hard,llama3.2:3b,No tool selected in step,clustering,1,0,False,,,[],False,False,False,[],,,0,{},,,0,,,1611,12,1623,,[],,False,False,,,,[],[]
Set up FIFO processing,create_fifo_queue,,False,,973.0007648468018,queue_operations,expert,llama3.2:3b,No tool selected in step,clustering,2,0,False,False,system_operations,['system_operations'],False,False,False,[],,,0,{},,,0,,,1868,35,1903,,[],,False,False,,,,[],[]
Release the lock,manage_cache_locks,,False,,2409.153938293457,caching_operations,expert,llama3.2:3b,No tool selected in step,clustering,2,0,False,False,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,1885,33,1918,,[],,False,False,,,,[],[]
A/B test model versions,run_ab_test,search_text,False,,2883.136987686157,ai_ml_operations,expert,llama3.2:3b,,clustering,2,0,False,False,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,1889,64,1953,,[],,False,False,,,,[],[]
Add text overlay with animation,add_animated_title,add_animated_title,True,,3272.4931240081787,video_operations,expert,llama3.2:3b,,clustering,2,0,False,True,video_operations,['video_operations'],False,False,False,[],,,0,{},,,0,,,2109,78,2187,,[],,False,False,,,,[],[]
Create sponsored post,create_social_ad,manage_email_list,False,,3065.897226333618,social_media_operations,expert,llama3.2:3b,,clustering,2,0,False,False,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,2229,55,2284,,[],,False,False,,,,[],[]
Find all numbers in the string,search_text,search_text,True,,2761.638641357422,text_operations,hard,llama3.2:3b,,clustering,2,0,False,True,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,1891,56,1947,,[],,False,False,,,,[],[]
Find and book a room with video conferencing,book_room,,False,,2613.6908531188965,calendar_operations,expert,llama3.2:3b,No tool selected in step,clustering,2,0,False,False,video_operations,['video_operations'],False,False,False,[],,,0,{},,,0,,,2117,33,2150,,[],,False,False,,,,[],[]
Generate monthly report,generate_social_report,deduplicate_data,False,,3366.4472103118896,social_media_operations,expert,llama3.2:3b,,clustering,2,0,False,False,data_operations,['data_operations'],False,False,False,[],,,0,{},,,0,,,2384,66,2450,,[],,False,False,,,,[],[]
Scan the barcode in the image,read_barcode,read_barcode,True,,2762.0251178741455,image_operations,hard,llama3.2:3b,,clustering,2,0,False,True,image_operations,['image_operations'],False,False,False,[],,,0,{},,,0,,,2079,47,2126,,[],,False,False,,,,[],[]
Check if user has permission,manage_roles,,False,,2506.680727005005,authentication_operations,expert,llama3.2:3b,No tool selected in step,clustering,2,0,False,False,text_operations,['text_operations'],False,False,False,[],,,0,{},,,0,,,1889,39,1928,,[],,False,False,,,,[],[]
