prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Test connectivity to IP,ping_host,ping_host,True,,2701.43985748291,networking_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,networking_operations,"['networking_operations', 'testing_operations']",False,False,False,[],,,0,{},,,0,,,654,36,690,,[],,False,False,,,,[],[]
Restore from cold storage,restore_archived_object,restore_archived_object,True,,2093.3191776275635,cloud_storage_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,cloud_storage_operations,"['cloud_storage_operations', 'backup_operations']",False,False,False,[],,,0,{},,,0,,,1424,49,1473,,[],,False,False,,,,[],[]
Run compliance check,run_compliance_check,run_compliance_check,True,,1080.9440612792969,compliance_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,compliance_operations,"['compliance_operations', 'testing_operations']",False,False,False,[],,,0,{},,,0,,,424,43,467,,[],,False,False,,,,[],[]
Get the text content,extract_text,extract_text,True,,1942.9306983947754,document_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,document_operations,"['text_operations', 'document_operations']",False,False,False,[],,,0,{},,,0,,,1143,60,1203,,[],,False,False,,,,[],[]
Check the uptime,get_uptime,detect_scheduling_conflicts,False,,2389.2300128936768,system_operations,hard,llama3.2:3b,,hybrid,2,0,False,False,calendar_operations,"['calendar_operations', 'notification_operations']",False,False,False,[],,,0,{},,,0,,,1651,53,1704,,[],,False,False,,,,[],[]
Email the newsletter,send_bulk_email,send_bulk_email,True,,2762.2976303100586,email_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,email_operations,"['email_operations', 'notification_operations']",False,False,False,[],,,0,{},,,0,,,1630,81,1711,,[],,False,False,,,,[],[]
Disable MFA for user,manage_mfa,manage_mfa,True,,1215.9397602081299,authentication_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,authentication_operations,"['authentication_operations', 'compliance_operations']",False,False,False,[],,,0,{},,,0,,,795,27,822,,[],,False,False,,,,[],[]
Create email workflow,setup_email_automation,setup_email_automation,True,,1917.7148342132568,email_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,email_operations,"['email_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,,,1266,48,1314,,[],,False,False,,,,[],[]
Cancel the workflow,cancel_workflow,cancel_workflow,True,,1222.217082977295,workflow_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,workflow_operations,"['workflow_operations', 'scheduling_operations']",False,False,False,[],,,0,{},,,0,,,818,31,849,,[],,False,False,,,,[],[]
Find the Fibonacci number at position 20,fibonacci,fibonacci,True,,2073.157548904419,math_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,math_operations,"['math_operations', 'file_operations']",False,False,False,[],,,0,{},,,0,,,1771,23,1794,,[],,False,False,,,,[],[]
Send same-day ACH transfer,process_ach_transfer,process_ach_transfer,True,,2006.0830116271973,payment_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,payment_operations,"['payment_operations', 'calendar_operations']",False,False,False,[],,,0,{},,,0,,,1233,52,1285,,[],,False,False,,,,[],[]
Remove from mailing list,manage_email_list,manage_mailing_list,False,,1954.0047645568848,email_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,email_operations,"['email_operations', 'messaging_operations']",False,False,False,[],,,0,{},,,0,,,1354,45,1399,,[],,False,False,,,,[],[]
Execute workflow,run_workflow,run_workflow,True,,1153.2022953033447,workflow_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,workflow_operations,"['workflow_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,,,925,20,945,,[],,False,False,,,,[],[]
Mirror the photo,flip_image,flip_image,True,,1481.490135192871,image_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,image_operations,"['image_operations', 'backup_operations']",False,False,False,[],,,0,{},,,0,,,1037,37,1074,,[],,False,False,,,,[],[]
Search for images,search_images,search_images,True,,1781.752347946167,search_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,search_operations,"['search_operations', 'image_operations']",False,False,False,[],,,0,{},,,0,,,1249,44,1293,,[],,False,False,,,,[],[]
