prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Ping this address,ping_host,ping_host,True,,4705.154180526733,networking_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,networking_operations,"['healthcare_operations', 'email_operations', 'networking_operations', 'backup_operations', 'location_operations', 'scheduling_operations', 'cloud_storage_operations', 'database_operations', 'testing_operations', 'container_operations', 'notification_operations', 'caching_operations', 'monitoring_operations', 'devops_operations', 'payment_operations', 'calendar_operations', 'system_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2409,17,2426,True,"['ping_host', 'send_patient_message', 'configure_email_domain', 'validate_address', 'get_alert_status', 'manage_cache_locks', 'process_ach_transfer', 'manage_email_list', 'get_uptime', 'manage_push_subscriptions', 'send_bulk_email', 'manage_logs', 'replicate_backup', 'book_room', 'manage_database_replication', 'list_scheduled_jobs', 'restore_archived_object', 'get_container_logs', 'setup_email_automation', 'run_mutation_test']",1,False,False,,,,[],[]
Restore from cold storage,restore_archived_object,restore_archived_object,True,,2998.936653137207,cloud_storage_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,cloud_storage_operations,"['cloud_storage_operations', 'backup_operations', 'image_operations', 'document_operations', 'scheduling_operations', 'data_operations', 'database_operations', 'container_operations', 'caching_operations', 'search_operations', 'audio_operations', 'devops_operations', 'calendar_operations', 'system_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2447,40,2487,True,"['restore_archived_object', 'replicate_backup', 'get_cloud_file_info', 'manage_cache_locks', 'manage_database_replication', 'import_csv', 'upsert_record', 'convert_audio', 'deduplicate_data', 'read_barcode', 'get_container_logs', 'get_uptime', 'create_index', 'build_image', 'book_room', 'search_images', 'manage_logs', 'extract_text', 'flip_image', 'list_scheduled_jobs']",1,False,False,,,,[],[]
Audit for PCI-DSS,run_compliance_check,run_compliance_check,True,,2616.2631511688232,compliance_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,compliance_operations,"['healthcare_operations', 'cloud_storage_operations', 'image_operations', 'ai_ml_operations', 'email_operations', 'location_operations', 'data_operations', 'container_operations', 'compliance_operations', 'caching_operations', 'workflow_operations', 'authentication_operations', 'monitoring_operations', 'audio_operations', 'devops_operations', 'system_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2367,21,2388,True,"['run_compliance_check', 'get_uptime', 'get_alert_status', 'manage_logs', 'get_container_logs', 'audio_fingerprint', 'get_cloud_file_info', 'read_barcode', 'manage_mfa', 'send_patient_message', 'run_ab_test', 'deduplicate_data', 'run_workflow', 'upsert_record', 'setup_email_automation', 'validate_address', 'manage_roles', 'manage_cache_locks', 'import_csv', 'create_index']",1,False,False,,,,[],[]
Pull text from the Word file,extract_text,extract_text,True,,3342.724084854126,document_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,document_operations,"['healthcare_operations', 'cloud_storage_operations', 'document_operations', 'image_operations', 'ecommerce_operations', 'location_operations', 'data_operations', 'container_operations', 'compliance_operations', 'search_operations', 'monitoring_operations', 'audio_operations', 'text_operations', 'payment_operations', 'calendar_operations', 'social_media_operations', 'video_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2496,58,2554,True,"['extract_text', 'search_text', 'import_csv', 'get_cloud_file_info', 'generate_patient_summary', 'convert_audio', 'extract_colors', 'read_barcode', 'get_container_logs', 'apply_discount', 'process_ach_transfer', 'audio_fingerprint', 'get_alert_status', 'send_patient_message', 'book_room', 'add_animated_title', 'run_compliance_check', 'search_images', 'validate_address', 'generate_social_report']",1,False,False,,,,[],[]
How long has the system been running?,get_uptime,get_uptime,True,,2846.4481830596924,system_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,system_operations,"['healthcare_operations', 'cloud_storage_operations', 'networking_operations', 'ai_ml_operations', 'scheduling_operations', 'testing_operations', 'container_operations', 'compliance_operations', 'notification_operations', 'social_media_operations', 'caching_operations', 'authentication_operations', 'math_operations', 'monitoring_operations', 'devops_operations', 'calendar_operations', 'system_operations', 'video_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2459,30,2489,True,"['get_uptime', 'get_alert_status', 'get_cloud_file_info', 'manage_cache_locks', 'list_scheduled_jobs', 'trim_video', 'generate_social_report', 'manage_logs', 'run_ab_test', 'run_compliance_check', 'get_container_logs', 'book_room', 'manage_roles', 'generate_patient_summary', 'fibonacci', 'add_animated_title', 'run_mutation_test', 'build_image', 'ping_host', 'manage_push_subscriptions']",1,False,False,,,,[],[]
Mass email announcement,send_bulk_email,send_bulk_email,True,,3157.226085662842,email_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,email_operations,"['healthcare_operations', 'email_operations', 'document_operations', 'ecommerce_operations', 'location_operations', 'data_operations', 'scheduling_operations', 'text_operations', 'notification_operations', 'workflow_operations', 'queue_operations', 'monitoring_operations', 'devops_operations', 'calendar_operations', 'social_media_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2447,49,2496,True,"['send_bulk_email', 'manage_email_list', 'setup_email_automation', 'configure_email_domain', 'manage_push_subscriptions', 'send_patient_message', 'get_alert_status', 'create_social_ad', 'create_fifo_queue', 'generate_patient_summary', 'book_room', 'generate_social_report', 'apply_discount', 'run_workflow', 'extract_text', 'manage_logs', 'upsert_record', 'validate_address', 'list_scheduled_jobs', 'search_text']",1,False,False,,,,[],[]
Enable two-factor authentication,manage_mfa,manage_mfa,True,,2137.254238128662,authentication_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,authentication_operations,"['healthcare_operations', 'image_operations', 'ecommerce_operations', 'database_operations', 'compliance_operations', 'notification_operations', 'caching_operations', 'authentication_operations', 'queue_operations', 'math_operations', 'audio_operations', 'payment_operations', 'social_media_operations']",False,False,False,[],,,0,{},,,0,15,threshold,1953,18,1971,True,"['manage_mfa', 'manage_roles', 'send_patient_message', 'run_compliance_check', 'process_ach_transfer', 'manage_database_replication', 'audio_fingerprint', 'apply_discount', 'create_social_ad', 'read_barcode', 'manage_push_subscriptions', 'permutation_combination', 'create_fifo_queue', 'manage_cache_locks', 'convert_audio']",1,False,False,,,,[],[]
Create welcome email series,setup_email_automation,send_bulk_email,False,,3100.5027294158936,email_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,email_operations,"['healthcare_operations', 'email_operations', 'backup_operations', 'location_operations', 'ecommerce_operations', 'notification_operations', 'compliance_operations', 'workflow_operations', 'authentication_operations', 'queue_operations', 'math_operations', 'monitoring_operations', 'calendar_operations', 'social_media_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2424,47,2471,True,"['manage_email_list', 'setup_email_automation', 'configure_email_domain', 'send_bulk_email', 'send_patient_message', 'generate_patient_summary', 'book_room', 'manage_push_subscriptions', 'create_fifo_queue', 'create_social_ad', 'replicate_backup', 'manage_mfa', 'validate_address', 'generate_social_report', 'apply_discount', 'run_compliance_check', 'permutation_combination', 'run_workflow', 'fibonacci', 'get_alert_status']",2,False,False,,,,[],[]
Abort running workflow,cancel_workflow,cancel_workflow,True,,2894.634246826172,workflow_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,workflow_operations,"['healthcare_operations', 'email_operations', 'ai_ml_operations', 'scheduling_operations', 'data_operations', 'testing_operations', 'container_operations', 'compliance_operations', 'caching_operations', 'workflow_operations', 'authentication_operations', 'queue_operations', 'monitoring_operations', 'devops_operations', 'payment_operations', 'video_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2441,35,2476,True,"['cancel_workflow', 'run_workflow', 'setup_email_automation', 'list_scheduled_jobs', 'run_compliance_check', 'trim_video', 'process_ach_transfer', 'run_ab_test', 'create_fifo_queue', 'deduplicate_data', 'build_image', 'send_patient_message', 'manage_logs', 'get_container_logs', 'get_alert_status', 'manage_mfa', 'send_bulk_email', 'upsert_record', 'run_mutation_test', 'manage_cache_locks']",1,False,False,,,,[],[]
Is 144 a Fibonacci number?,fibonacci,fibonacci,True,,2548.501968383789,math_operations,hard,llama3.2:3b,,adaptive_rag,2,0,False,,math_operations,"['healthcare_operations', 'image_operations', 'networking_operations', 'cloud_storage_operations', 'ecommerce_operations', 'data_operations', 'testing_operations', 'compliance_operations', 'social_media_operations', 'workflow_operations', 'authentication_operations', 'queue_operations', 'math_operations', 'monitoring_operations', 'text_operations', 'payment_operations', 'calendar_operations', 'system_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2265,23,2288,True,"['fibonacci', 'process_ach_transfer', 'manage_mfa', 'permutation_combination', 'get_uptime', 'create_fifo_queue', 'cancel_workflow', 'generate_patient_summary', 'search_text', 'read_barcode', 'ping_host', 'apply_discount', 'run_mutation_test', 'get_cloud_file_info', 'generate_social_report', 'run_compliance_check', 'book_room', 'send_patient_message', 'deduplicate_data', 'get_alert_status']",1,False,False,,,,[],[]
Send same-day ACH transfer,process_ach_transfer,process_ach_transfer,True,,3186.115026473999,payment_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,payment_operations,"['healthcare_operations', 'email_operations', 'backup_operations', 'networking_operations', 'scheduling_operations', 'image_operations', 'data_operations', 'cloud_storage_operations', 'database_operations', 'ecommerce_operations', 'authentication_operations', 'queue_operations', 'audio_operations', 'payment_operations', 'calendar_operations', 'system_operations']",False,False,False,[],,,0,{},,,0,20,bounded,2419,52,2471,True,"['process_ach_transfer', 'upsert_record', 'create_fifo_queue', 'send_bulk_email', 'setup_email_automation', 'send_patient_message', 'replicate_backup', 'book_room', 'manage_database_replication', 'configure_email_domain', 'ping_host', 'list_scheduled_jobs', 'flip_image', 'deduplicate_data', 'manage_mfa', 'get_cloud_file_info', 'convert_audio', 'import_csv', 'apply_discount', 'get_uptime']",1,False,False,,,,[],[]
Create new email list,manage_email_list,manage_email_list,True,,848.8998413085938,email_operations,expert,llama3.2:3b,,adaptive_rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,4,elbow,557,23,580,True,"['manage_email_list', 'configure_email_domain', 'send_bulk_email', 'setup_email_automation']",1,False,False,,,,[],[]
