prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Ping this address,ping_host,ping_host,True,,869.0204620361328,networking_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,networking_operations,"['networking_operations', 'location_operations', 'monitoring_operations']",False,False,False,[],,,0,{},,,0,,,390,36,426,,[],,False,False,,,,[],[]
Restore from cold storage,restore_archived_object,restore_archived_object,True,,1024.21236038208,cloud_storage_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,cloud_storage_operations,"['cloud_storage_operations', 'backup_operations', 'caching_operations']",False,False,False,[],,,0,{},,,0,,,587,34,621,,[],,False,False,,,,[],[]
Audit for PCI-DSS,run_compliance_check,run_compliance_check,True,,681.2338829040527,compliance_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,compliance_operations,"['compliance_operations', 'system_operations', 'monitoring_operations']",False,False,False,[],,,0,{},,,0,,,415,21,436,,[],,False,False,,,,[],[]
Pull text from the Word file,extract_text,,False,,2316.5886402130127,document_operations,expert,llama3.2:3b,Model did not call any tool,hybrid,2,0,False,,,"['document_operations', 'text_operations', 'healthcare_operations']",False,False,False,[],,,0,{},,,0,,,604,119,723,,[],,False,False,,,,[],[]
How long has the system been running?,get_uptime,get_uptime,True,,830.625057220459,system_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,system_operations,"['system_operations', 'monitoring_operations', 'caching_operations']",False,False,False,[],,,0,{},,,0,,,418,30,448,,[],,False,False,,,,[],[]
Mass email announcement,send_bulk_email,send_bulk_email,True,,1317.389726638794,email_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,email_operations,"['email_operations', 'notification_operations', 'healthcare_operations']",False,False,False,[],,,0,{},,,0,,,981,27,1008,,[],,False,False,,,,[],[]
Enable two-factor authentication,manage_mfa,manage_mfa,True,,907.550573348999,authentication_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,authentication_operations,"['authentication_operations', 'compliance_operations', 'payment_operations']",False,False,False,[],,,0,{},,,0,,,587,25,612,,[],,False,False,,,,[],[]
Create welcome email series,setup_email_automation,setup_email_automation,True,,1922.2290515899658,email_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,email_operations,"['email_operations', 'healthcare_operations', 'calendar_operations']",False,False,False,[],,,0,{},,,0,,,964,69,1033,,[],,False,False,,,,[],[]
Abort running workflow,cancel_workflow,cancel_workflow,True,,1001.3022422790527,workflow_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,workflow_operations,"['workflow_operations', 'scheduling_operations', 'compliance_operations']",False,False,False,[],,,0,{},,,0,,,547,33,580,,[],,False,False,,,,[],[]
Is 144 a Fibonacci number?,fibonacci,fibonacci,True,,805.8819770812988,math_operations,hard,llama3.2:3b,,hybrid,2,0,False,True,math_operations,"['math_operations', 'payment_operations', 'system_operations']",False,False,False,[],,,0,{},,,0,,,514,23,537,,[],,False,False,,,,[],[]
Send same-day ACH transfer,process_ach_transfer,process_ach_transfer,True,,1214.477777481079,payment_operations,expert,llama3.2:3b,,hybrid,2,0,False,True,payment_operations,"['payment_operations', 'queue_operations', 'backup_operations']",False,False,False,[],,,0,{},,,0,,,490,52,542,,[],,False,False,,,,[],[]
