prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Ping the server,ping_host,ping_host,True,,3647.225856781006,networking_operations,hard,llama3.2:3b,,rag,2,0,False,,networking_operations,"['healthcare_operations', 'notification_operations', 'networking_operations', 'system_operations', 'monitoring_operations', 'web_operations']",False,False,False,[],,,0,{},,,0,,,1029,30,1059,True,"['ping_host', 'ping_host_alt', 'traceroute', 'get_network_info', 'send_patient_message', 'get_alert_status', 'get_notification_status', 'get_uptime', 'http_delete', 'retrieve_uptime']",1,False,False,,,,[],[]
Restore from cold storage,restore_archived_object,restore_archived_object_alt,False,,1831.1688899993896,cloud_storage_operations,expert,llama3.2:3b,,rag,2,0,False,,cloud_storage_operations,"['file_operations', 'queue_operations', 'backup_operations', 'data_operations', 'database_operations', 'cloud_storage_operations']",False,False,False,[],,,0,{},,,0,,,1277,41,1318,True,"['restore_archived_object', 'restore_archived_object_alt', 'replicate_backup', 'backup_database', 'redrive_messages', 'compress_files', 'get_cloud_file_info', 'retry_failed_jobs', 'manage_storage_analytics', 'clone_table']",1,False,False,,,,[],[]
Audit for PCI-DSS,run_compliance_check,run_compliance_check,True,,1489.2816543579102,compliance_operations,hard,llama3.2:3b,,rag,2,0,False,,compliance_operations,"['system_operations', 'payment_operations', 'monitoring_operations', 'compliance_operations', 'devops_operations', 'search_operations', 'container_operations']",False,False,False,[],,,0,{},,,0,,,1165,26,1191,True,"['run_compliance_check', 'run_compliance_check_alt', 'retrieve_uptime', 'get_uptime', 'get_alert_status', 'get_network_info', 'manage_payment_dispute', 'log_search_event', 'manage_logs', 'get_container_logs']",1,False,False,,,,[],[]
OCR this scanned document,extract_text,extract_text,True,,1996.006727218628,document_operations,expert,llama3.2:3b,,rag,2,0,False,,document_operations,"['healthcare_operations', 'document_operations', 'search_operations', 'image_operations', 'text_operations']",False,False,False,[],,,0,{},,,0,,,1439,42,1481,True,"['read_barcode', 'extract_text', 'parse_text', 'order_imaging_study', 'extract_colors', 'search_images', 'correct_spelling', 'record_immunization', 'generate_patient_summary', 'send_patient_message']",2,False,False,,,,[],[]
Check the uptime,get_uptime,retrieve_uptime,False,,1497.8833198547363,system_operations,hard,llama3.2:3b,,rag,2,0,False,,system_operations,"['calendar_operations', 'notification_operations', 'networking_operations', 'workflow_operations', 'system_operations', 'scheduling_operations', 'email_operations']",False,False,False,[],,,0,{},,,0,,,1117,30,1147,True,"['get_uptime', 'retrieve_uptime', 'detect_scheduling_conflicts', 'resume_scheduled_job', 'schedule_workflow', 'book_room', 'ping_host_alt', 'ping_host', 'create_notification_campaign', 'setup_email_automation']",1,False,False,,,,[],[]
Mass email announcement,send_bulk_email,send_bulk_email,True,,1590.7583236694336,email_operations,expert,llama3.2:3b,,rag,2,0,False,,email_operations,"['ai_ml_operations', 'search_operations', 'notification_operations', 'email_operations']",False,False,False,[],,,0,{},,,0,,,1234,27,1261,True,"['send_bulk_email', 'manage_email_list', 'setup_email_automation', 'manage_mailing_list', 'create_notification_campaign', 'configure_email_domain', 'search_emails', 'get_notification_status', 'manage_push_subscriptions', 'generate_text']",1,False,False,,,,[],[]
Disable MFA for user,manage_mfa,manage_mfa,True,,1652.4200439453125,authentication_operations,hard,llama3.2:3b,,rag,2,0,False,,authentication_operations,"['healthcare_operations', 'authentication_operations', 'rate_limiting_operations', 'math_operations', 'compliance_operations', 'security_operations']",False,False,False,[],,,0,{},,,0,,,1308,27,1335,True,"['manage_mfa', 'create_service_account', 'authenticate_user', 'run_compliance_check_alt', 'whitelist_key', 'run_compliance_check', 'send_patient_message', 'update_allergy_list', 'prime_factorization', 'generate_api_key']",1,False,False,,,,[],[]
Set up drip campaign,setup_email_automation,setup_email_automation,True,,1895.7698345184326,email_operations,expert,llama3.2:3b,,rag,2,0,False,,email_operations,"['social_media_operations', 'notification_operations', 'video_operations', 'queue_operations', 'payment_operations', 'email_operations', 'devops_operations', 'ai_ml_operations']",False,False,False,[],,,0,{},,,0,,,1341,41,1382,True,"['create_notification_campaign', 'setup_email_automation', 'create_social_ad', 'create_fifo_queue', 'subscribe_to_queue', 'run_pipeline', 'generate_text', 'send_bulk_email', 'manage_payment_dispute', 'create_video_montage']",2,False,False,,,,[],[]
Terminate the process,cancel_workflow,cancel_workflow,True,,1561.8786811828613,workflow_operations,hard,llama3.2:3b,,rag,2,0,False,,workflow_operations,"['devops_operations', 'video_operations', 'queue_operations', 'workflow_operations', 'payment_operations', 'scheduling_operations', 'data_operations', 'web_operations']",False,False,False,[],,,0,{},,,0,,,1112,34,1146,True,"['cancel_workflow', 'retry_failed_jobs', 'process_ach_transfer', 'http_delete', 'resume_scheduled_job', 'delete_records', 'run_pipeline', 'trim_video', 'redrive_messages', 'run_workflow']",1,False,False,,,,[],[]
Generate the first 15 Fibonacci numbers,fibonacci,fibonacci,True,,1495.9638118743896,math_operations,hard,llama3.2:3b,,rag,2,0,False,,math_operations,"['ecommerce_operations', 'healthcare_operations', 'document_operations', 'queue_operations', 'system_operations', 'math_operations', 'security_operations']",False,False,False,[],,,0,{},,,0,,,1199,23,1222,True,"['fibonacci', 'generate_api_key', 'number_base_convert', 'create_fifo_queue', 'permutation_combination', 'generate_uuid', 'prime_factorization', 'generate_document_from_template', 'generate_patient_summary', 'generate_sales_report']",1,False,False,,,,[],[]
Process an ACH payment,process_ach_transfer,process_ach_transfer,True,,2150.937795639038,payment_operations,expert,llama3.2:3b,,rag,2,0,False,,payment_operations,"['queue_operations', 'authentication_operations', 'payment_operations', 'devops_operations', 'ecommerce_operations']",False,False,False,[],,,0,{},,,0,,,1212,65,1277,True,"['process_ach_transfer', 'manage_payment_dispute', 'retry_failed_jobs', 'create_fifo_queue', 'create_service_account', 'manage_mfa', 'apply_discount', 'authenticate_user', 'subscribe_to_queue', 'run_pipeline']",1,False,False,,,,[],[]
Create new email list,manage_email_list,manage_email_list,True,,1652.3241996765137,email_operations,expert,llama3.2:3b,,rag,2,0,False,,email_operations,"['healthcare_operations', 'notification_operations', 'email_operations', 'document_operations', 'search_operations']",False,False,False,[],,,0,{},,,0,,,1349,25,1374,True,"['manage_email_list', 'manage_mailing_list', 'configure_email_domain', 'send_bulk_email', 'setup_email_automation', 'search_emails', 'create_notification_campaign', 'send_patient_message', 'update_allergy_list', 'generate_document_from_template']",1,False,False,,,,[],[]
Start automation,run_workflow,setup_email_automation,False,,2073.222875595093,workflow_operations,expert,llama3.2:3b,,rag,2,0,False,,email_operations,"['workflow_operations', 'authentication_operations', 'email_operations', 'compliance_operations', 'devops_operations', 'scheduling_operations', 'ai_ml_operations', 'ecommerce_operations']",False,False,False,[],,,0,{},,,0,,,1239,58,1297,True,"['setup_email_automation', 'run_workflow', 'create_service_account', 'run_pipeline', 'run_compliance_check_alt', 'run_compliance_check', 'resume_scheduled_job', 'generate_text', 'create_job_dependency', 'generate_sales_report']",2,False,False,,,,[],[]
Flip the image upside down,flip_image,flip_image,True,,1816.169023513794,image_operations,hard,llama3.2:3b,,rag,2,0,False,,image_operations,"['healthcare_operations', 'video_operations', 'cloud_storage_operations', 'search_operations', 'image_operations']",False,False,False,[],,,0,{},,,0,,,1442,30,1472,True,"['flip_image', 'compress_image', 'read_barcode', 'search_images', 'extract_colors', 'create_video_montage', 'order_imaging_study', 'add_animated_title', 'restore_archived_object_alt', 'trim_video']",1,False,False,,,,[],[]
Search stock images,search_images,search_images,True,,1476.4580726623535,search_operations,expert,llama3.2:3b,,rag,2,0,False,,search_operations,"['healthcare_operations', 'file_operations', 'search_operations', 'image_operations']",False,False,False,[],,,0,{},,,0,,,1274,18,1292,True,"['search_images', 'extract_colors', 'flip_image', 'read_barcode', 'search_files', 'bulk_index', 'compress_image', 'log_search_event', 'search_emails', 'order_imaging_study']",1,False,False,,,,[],[]
How many ways to arrange 5 items from 10?,permutation_combination,permutation_combination,True,,1722.8751182556152,math_operations,expert,llama3.2:3b,,rag,2,0,False,,math_operations,"['healthcare_operations', 'calendar_operations', 'video_operations', 'queue_operations', 'email_operations', 'math_operations', 'search_operations', 'ecommerce_operations']",False,False,False,[],,,0,{},,,0,,,1303,32,1335,True,"['permutation_combination', 'create_fifo_queue', 'create_video_montage', 'order_imaging_study', 'apply_discount', 'book_room', 'manage_mailing_list', 'bulk_index', 'manage_email_list', 'setup_email_automation']",1,False,False,,,,[],[]
Send message to patient,send_patient_message,send_patient_message,True,,1903.8848876953125,healthcare_operations,expert,llama3.2:3b,,rag,2,0,False,,healthcare_operations,"['healthcare_operations', 'queue_operations', 'notification_operations', 'email_operations']",False,False,False,[],,,0,{},,,0,,,1451,35,1486,True,"['send_patient_message', 'subscribe_to_queue', 'redrive_messages', 'create_fifo_queue', 'generate_patient_summary', 'record_immunization', 'check_drug_interaction', 'send_bulk_email', 'get_notification_status', 'order_imaging_study']",1,False,False,,,,[],[]
Tail container logs,get_container_logs,get_container_logs,True,,1766.7655944824219,container_operations,expert,llama3.2:3b,,rag,2,0,False,,container_operations,"['queue_operations', 'system_operations', 'monitoring_operations', 'devops_operations', 'search_operations', 'container_operations', 'cloud_storage_operations']",False,False,False,[],,,0,{},,,0,,,1177,42,1219,True,"['get_container_logs', 'manage_logs', 'log_search_event', 'subscribe_to_queue', 'retrieve_uptime', 'get_uptime', 'get_alert_status', 'manage_storage_analytics', 'retry_failed_jobs', 'get_cloud_file_info']",1,False,False,,,,[],[]
Create a composite index on user_id and created_at,create_index,create_index,True,,2091.6268825531006,data_operations,expert,llama3.2:3b,,rag,2,0,False,,data_operations,"['social_media_operations', 'system_operations', 'authentication_operations', 'data_operations', 'search_operations', 'security_operations']",False,False,False,[],,,0,{},,,0,,,1204,61,1265,True,"['generate_uuid', 'create_index', 'authenticate_user', 'create_service_account', 'upsert_record', 'manage_mfa', 'bulk_index', 'generate_api_key', 'generate_social_report', 'clone_table']",2,False,False,,,,[],[]
What is the size of the file in S3?,get_cloud_file_info,get_cloud_file_info,True,,1698.5950469970703,cloud_storage_operations,expert,llama3.2:3b,,rag,2,0,False,,cloud_storage_operations,"['file_operations', 'video_operations', 'cloud_storage_operations', 'system_operations', 'image_operations']",False,False,False,[],,,0,{},,,0,,,1348,28,1376,True,"['get_cloud_file_info', 'compress_image', 'manage_storage_analytics', 'compress_files', 'restore_archived_object', 'get_uptime', 'add_animated_title', 'restore_archived_object_alt', 'retrieve_uptime', 'trim_video']",1,False,False,,,,[],[]
List scheduled jobs,list_scheduled_jobs,list_scheduled_jobs,True,,1878.5130977630615,scheduling_operations,expert,llama3.2:3b,,rag,2,0,False,,scheduling_operations,"['calendar_operations', 'queue_operations', 'workflow_operations', 'scheduling_operations', 'email_operations']",False,False,False,[],,,0,{},,,0,,,1214,48,1262,True,"['list_scheduled_jobs', 'resume_scheduled_job', 'create_job_dependency', 'schedule_workflow', 'detect_scheduling_conflicts', 'setup_email_automation', 'book_room', 'manage_mailing_list', 'retry_failed_jobs', 'manage_email_list']",1,False,False,,,,[],[]
Get logs for the payment service,manage_logs,get_container_logs,False,,1773.8018035888672,devops_operations,expert,llama3.2:3b,,rag,2,0,False,,container_operations,"['queue_operations', 'system_operations', 'payment_operations', 'monitoring_operations', 'devops_operations', 'search_operations', 'container_operations']",False,False,False,[],,,0,{},,,0,,,1177,43,1220,True,"['get_container_logs', 'manage_logs', 'manage_payment_dispute', 'process_ach_transfer', 'get_uptime', 'retrieve_uptime', 'get_network_info', 'get_alert_status', 'subscribe_to_queue', 'log_search_event']",2,False,False,,,,[],[]
Run mutation testing,run_mutation_test,run_mutation_test,True,,1814.4102096557617,testing_operations,expert,llama3.2:3b,,rag,2,0,False,,testing_operations,"['system_operations', 'compliance_operations', 'devops_operations', 'database_operations', 'caching_operations', 'testing_operations', 'security_operations', 'ai_ml_operations', 'text_operations']",False,False,False,[],,,0,{},,,0,,,1238,42,1280,True,"['run_mutation_test', 'run_ab_test', 'generate_uuid', 'run_pipeline', 'run_compliance_check_alt', 'run_compliance_check', 'correct_spelling', 'manage_database_replication', 'generate_api_key', 'manage_cache_locks']",1,False,False,,,,[],[]
Build container image,build_image,build_image,True,,1772.223711013794,container_operations,expert,llama3.2:3b,,rag,2,0,False,,container_operations,"['video_operations', 'devops_operations', 'document_operations', 'search_operations', 'container_operations', 'image_operations']",False,False,False,[],,,0,{},,,0,,,1197,43,1240,True,"['build_image', 'deploy_kubernetes', 'compress_image', 'get_container_logs', 'create_video_montage', 'flip_image', 'run_pipeline', 'generate_document_from_template', 'read_barcode', 'search_images']",1,False,False,,,,[],[]
Failover to replica,manage_database_replication,manage_database_replication,True,,1938.9300346374512,database_operations,expert,llama3.2:3b,,rag,2,0,False,,database_operations,"['networking_operations', 'queue_operations', 'authentication_operations', 'backup_operations', 'payment_operations', 'scheduling_operations', 'database_operations']",False,False,False,[],,,0,{},,,0,,,1190,54,1244,True,"['manage_database_replication', 'replicate_backup', 'retry_failed_jobs', 'ping_host_alt', 'redrive_messages', 'ping_host', 'manage_payment_dispute', 'subscribe_to_queue', 'create_job_dependency', 'create_service_account']",1,False,False,,,,[],[]
Merge the new data with existing records,upsert_record,upsert_record,True,,2065.2551651000977,data_operations,expert,llama3.2:3b,,rag,2,0,False,,data_operations,"['web_operations', 'document_operations', 'healthcare_operations', 'data_operations']",False,False,False,[],,,0,{},,,0,,,1252,57,1309,True,"['upsert_record', 'clone_table', 'deduplicate_data', 'add_column', 'import_csv', 'generate_document_from_template', 'delete_records', 'http_put', 'generate_patient_summary', 'create_index']",1,False,False,,,,[],[]
Clean up duplicate entries,deduplicate_data,deduplicate_data,True,,1969.9859619140625,data_operations,expert,llama3.2:3b,,rag,2,0,False,,data_operations,"['healthcare_operations', 'system_operations', 'email_operations', 'data_operations', 'web_operations', 'search_operations']",False,False,False,[],,,0,{},,,0,,,1235,51,1286,True,"['deduplicate_data', 'upsert_record', 'delete_records', 'generate_uuid', 'http_delete', 'bulk_index', 'clone_table', 'create_index', 'manage_mailing_list', 'update_allergy_list']",1,False,False,,,,[],[]
Clean up invalid tokens,manage_push_subscriptions,delete_records,False,,1614.5801544189453,notification_operations,expert,llama3.2:3b,,rag,2,0,False,,data_operations,"['location_operations', 'notification_operations', 'queue_operations', 'authentication_operations', 'data_operations', 'compliance_operations', 'web_operations', 'security_operations', 'text_operations']",False,False,False,[],,,0,{},,,0,,,1153,27,1180,True,"['http_delete', 'generate_api_key', 'authenticate_user', 'correct_spelling', 'run_compliance_check_alt', 'delete_records', 'manage_push_subscriptions', 'run_compliance_check', 'validate_address', 'retry_failed_jobs']",7,False,False,,,,[],[]
Create a new status column in orders,add_column,add_column,True,,1959.5487117767334,data_operations,expert,llama3.2:3b,,rag,2,0,False,,data_operations,"['healthcare_operations', 'notification_operations', 'queue_operations', 'scheduling_operations', 'data_operations', 'monitoring_operations', 'database_operations']",False,False,False,[],,,0,{},,,0,,,1316,47,1363,True,"['create_fifo_queue', 'add_column', 'list_scheduled_jobs', 'upsert_record', 'get_notification_status', 'order_imaging_study', 'generate_patient_summary', 'get_alert_status', 'retry_failed_jobs', 'manage_database_replication']",2,False,False,,,,[],[]
Replicate backup to DR site,replicate_backup,replicate_backup,True,,2100.513219833374,backup_operations,expert,llama3.2:3b,,rag,2,0,False,,backup_operations,"['file_operations', 'backup_operations', 'data_operations', 'payment_operations', 'web_operations', 'database_operations', 'cloud_storage_operations']",False,False,False,[],,,0,{},,,0,,,1297,57,1354,True,"['replicate_backup', 'backup_database', 'manage_database_replication', 'clone_table', 'restore_archived_object', 'restore_archived_object_alt', 'http_put', 'upsert_record', 'manage_payment_dispute', 'compress_files']",1,False,False,,,,[],[]
