prompt,expected_tool,called_tool,tool_correct,params_correct,latency_ms,category,difficulty,model,error,methodology,steps_count,backtrack_count,declined_tool_call,category_correct,final_category,categories_visited,is_no_tool_test,false_positive,is_multi_tool_test,tools_called,completion_rate,sequence_correct,extra_calls,param_details,confidence_score,fallback_method_used,num_fallbacks,adaptive_k_used,adaptive_strategy,tokens_input,tokens_output,tokens_total,retrieval_recall,retrieved_tools,retrieval_rank,is_ambiguous_test,clarification_requested,clarification_correct,clarification_score,clarification_question,candidate_tools,expected_candidate_tools
Ping the server,ping_host,ping_host,True,,6998.076677322388,networking_operations,hard,llama3.2:3b,,rag,2,0,False,,networking_operations,"['web_operations', 'system_operations', 'networking_operations']",False,False,False,[],,,0,{},,,0,,,2270.0,44.0,2314.0,True,"['ping_host', 'port_scan', 'check_port', 'traceroute', 'dns_lookup', 'configure_firewall_rule', 'websocket_connect', 'get_network_interfaces', 'check_url_status', 'configure_load_balancer']",1.0,False,False,,,,[],[]
Restore from cold storage,restore_archived_object,restore_archived_object,True,,2961.6565704345703,cloud_storage_operations,expert,llama3.2:3b,,rag,2,0,False,,cloud_storage_operations,"['email_operations', 'backup_operations', 'caching_operations', 'cloud_storage_operations', 'database_operations']",False,False,False,[],,,0,{},,,0,,,2079.0,62.0,2141.0,True,"['restore_archived_object', 'restore_cache', 'restore_archived_email', 'restore_database', 'backup_cache', 'configure_lifecycle_rules', 'import_cache_data', 'restore_backup', 'warm_cache', 'restore_database']",1.0,False,False,,,,[],[]
Verify SOC2 compliance,run_compliance_check,track_vendor_compliance,False,,3243.4661388397217,compliance_operations,hard,llama3.2:3b,,rag,2,0,False,,compliance_operations,"['compliance_operations', 'healthcare_operations', 'authentication_operations', 'iot_operations', 'security_operations']",False,False,False,[],,,0,{},,,0,,,2400.0,58.0,2458.0,True,"['track_vendor_compliance', 'generate_compliance_report', 'run_compliance_check', 'generate_audit_log', 'verify_insurance_eligibility', 'register_device', 'verify_jwt', 'manage_exception', 'verify_signature', 'manage_identity_verification']",3.0,False,False,,,,[],[]
Get the text content,extract_text,parse_html,False,,2623.6321926116943,document_operations,expert,llama3.2:3b,,rag,2,0,False,,web_operations,"['web_operations', 'document_operations', 'image_operations', 'text_operations']",False,False,False,[],,,0,{},,,0,,,2224.0,30.0,2254.0,True,"['extract_text', 'extract_text', 'extract_text_from_document', 'parse_html', 'parse_html', 'summarize_text', 'ocr_image', 'compare_texts', 'count_text', 'extract_entities']",1.0,False,False,,,,[],[]
When was the server last rebooted?,get_uptime,get_uptime,True,,2500.291347503662,system_operations,hard,llama3.2:3b,,rag,2,0,False,,system_operations,"['system_operations', 'caching_operations', 'authentication_operations', 'devops_operations', 'iot_operations']",False,False,False,[],,,0,{},,,0,,,2192.0,24.0,2216.0,True,"['get_uptime', 'manage_service', 'rollback_deployment', 'get_device_status', 'manage_firmware', 'manage_kubernetes_deployment', 'get_system_info', 'configure_cache_replication', 'manage_device_trust', 'manage_cache_policy']",1.0,False,False,,,,[],[]
Email the newsletter,send_bulk_email,create_email_campaign,False,,3379.504680633545,email_operations,expert,llama3.2:3b,,rag,2,0,False,,email_operations,['email_operations'],False,False,False,[],,,0,{},,,0,,,2287.0,72.0,2359.0,True,"['create_email_campaign', 'manage_mailing_list', 'send_email', 'test_email_deliverability', 'schedule_email_digest', 'send_bulk_email', 'send_email', 'send_email', 'manage_email_list', 'snooze_email']",6.0,False,False,,,,[],[]
Disable MFA for user,manage_mfa,disable_mfa,False,,3035.7747077941895,authentication_operations,hard,llama3.2:3b,,rag,2,0,False,,authentication_operations,"['notification_operations', 'authentication_operations']",False,False,False,[],,,0,{},,,0,,,2469.0,41.0,2510.0,True,"['disable_mfa', 'manage_mfa', 'enable_mfa', 'configure_auth_policy', 'authenticate_user', 'manage_device_trust', 'configure_passwordless', 'manage_identity_verification', 'manage_notification_preferences', 'configure_rate_limiting']",2.0,False,False,,,,[],[]
Automate onboarding emails,setup_email_automation,setup_email_automation,True,,3482.962131500244,email_operations,expert,llama3.2:3b,,rag,2,0,False,,email_operations,"['email_operations', 'workflow_operations', 'messaging_operations']",False,False,False,[],,,0,{},,,0,,,2279.0,82.0,2361.0,True,"['setup_email_automation', 'create_email_campaign', 'set_email_auto_reply', 'send_email', 'set_auto_response', 'run_workflow', 'send_bulk_email', 'test_email_deliverability', 'send_template_email', 'manage_email_template_variables']",1.0,False,False,,,,[],[]
Stop workflow execution,cancel_workflow,cancel_workflow,True,,2352.7159690856934,workflow_operations,hard,llama3.2:3b,,rag,2,0,False,,workflow_operations,"['system_operations', 'queue_operations', 'workflow_operations', 'container_operations', 'scheduling_operations']",False,False,False,[],,,0,{},,,0,,,1848.0,38.0,1886.0,True,"['cancel_workflow', 'retry_workflow_step', 'run_workflow', 'stop_container', 'kill_process', 'pause_queue', 'create_job_dependency', 'create_approval_request', 'delete_scheduled_job', 'get_workflow_status']",1.0,False,False,,,,[],[]
What is the 10th Fibonacci number?,fibonacci,fibonacci,True,,2377.577781677246,math_operations,hard,llama3.2:3b,,rag,2,0,False,,math_operations,['math_operations'],False,False,False,[],,,0,{},,,0,,,2112.0,23.0,2135.0,True,"['fibonacci', 'fibonacci', 'number_base_convert', 'number_base_convert', 'factorial', 'modular_arithmetic', 'round_number', 'modular_arithmetic', 'gcd_lcm', 'random_number']",1.0,False,False,,,,[],[]
